#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1186: Fool Creek, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fool Creek (1186) 
# Colorado  SNOTEL Site - 11130 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:01:40 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2012-02-03,10.2,10.50,16.0,1.8,9.5,0.00
2012-02-04,10.2,10.50,18.3,-1.1,6.4,0.00
2012-02-05,10.2,10.50,23.7,2.5,9.0,0.00
2012-02-06,10.2,10.50,17.6,0.0,9.3,0.00
2012-02-07,10.3,10.50,18.9,-1.8,6.6,0.00
2012-02-08,10.3,10.50,25.3,5.5,16.3,0.30
2012-02-09,10.6,10.80,18.9,8.1,12.9,0.00
2012-02-10,10.7,10.80,21.6,5.5,14.9,0.20
2012-02-11,11.0,11.00,31.6,13.5,19.8,0.10
2012-02-12,11.1,11.10,32.5,14.0,19.9,0.40
2012-02-13,11.5,11.50,22.5,9.7,14.9,0.10
2012-02-14,11.7,11.60,22.5,7.7,13.8,0.00
2012-02-15,11.7,11.60,20.5,2.3,10.9,0.00
2012-02-16,11.7,11.60,21.6,3.6,12.0,0.00
2012-02-17,11.7,11.60,23.7,1.2,9.3,0.00
2012-02-18,11.8,11.60,23.0,-1.1,9.7,0.00
2012-02-19,11.8,11.60,28.8,4.6,15.4,0.10
2012-02-20,12.0,11.70,9.5,-1.1,4.3,0.00
2012-02-21,12.0,11.70,20.3,6.1,13.5,0.10
2012-02-22,12.1,11.80,31.6,20.1,24.4,0.20
2012-02-23,12.2,12.00,21.2,-0.9,5.7,0.40
2012-02-24,12.8,12.40,18.0,-0.2,7.5,0.00
2012-02-25,12.9,12.40,29.5,1.2,15.8,0.00
2012-02-26,12.9,12.40,12.7,-0.2,5.7,0.00
2012-02-27,12.9,12.40,32.5,10.8,21.9,0.20
2012-02-28,13.1,12.60,23.5,5.4,15.1,0.50
2012-02-29,13.7,13.10,26.2,2.8,12.6,0.10
2012-03-01,13.8,13.20,16.0,1.2,9.0,0.10
2012-03-02,14.1,13.30,12.9,-8.0,-0.2,0.00
2012-03-03,14.1,13.30,14.5,-4.5,6.1,0.30
2012-03-04,14.3,13.60,27.7,12.7,17.2,0.00
2012-03-05,14.4,13.60,36.5,14.7,26.4,0.00
2012-03-06,14.4,13.60,44.1,24.3,31.5,0.00
2012-03-07,14.4,13.60,34.2,10.2,21.2,0.00
2012-03-08,14.4,13.60,33.3,5.0,18.3,0.00
2012-03-09,14.4,13.60,40.8,12.9,24.4,0.00
2012-03-10,14.5,13.60,44.8,17.4,28.4,0.00
2012-03-11,14.5,13.60,39.6,18.3,27.1,0.00
2012-03-12,14.5,13.60,41.4,22.6,29.5,0.00
2012-03-13,14.5,13.60,46.8,20.7,31.8,0.00
2012-03-14,14.5,13.60,47.7,24.4,33.3,0.00
2012-03-15,14.5,13.60,44.6,25.9,32.5,0.00
2012-03-16,14.5,13.60,48.9,25.7,34.5,0.00
2012-03-17,14.5,13.60,51.8,28.8,37.0,0.00
2012-03-18,14.4,13.60,43.2,9.9,27.7,0.10
2012-03-19,14.5,13.70,22.3,5.0,11.1,0.00
2012-03-20,14.5,13.70,24.6,0.7,12.6,0.00
2012-03-21,14.5,13.70,34.9,9.1,22.5,0.00
2012-03-22,14.5,13.70,46.0,16.7,29.7,0.00
2012-03-23,14.5,13.70,53.2,24.8,37.4,0.00
2012-03-24,14.5,13.70,52.7,27.0,37.4,0.00
2012-03-25,14.1,13.70,55.8,30.4,42.1,0.00
2012-03-26,13.9,13.70,49.6,24.1,37.0,0.00
2012-03-27,13.9,13.70,46.4,21.6,32.7,0.00
2012-03-28,13.9,13.70,51.8,26.6,37.0,0.00
2012-03-29,13.8,13.70,45.7,25.9,34.3,0.00
2012-03-30,13.7,13.70,49.8,28.8,37.0,0.00
2012-03-31,13.5,13.70,57.2,29.7,42.4,0.00
2012-04-01,13.4,13.70,57.6,25.5,40.1,0.00
2012-04-02,13.1,13.70,28.4,18.3,22.6,0.20
2012-04-03,13.3,13.90,36.3,16.5,24.1,0.10
2012-04-04,13.4,14.00,48.2,19.9,32.7,0.00
2012-04-05,13.3,14.00,52.2,26.2,36.7,0.00
2012-04-06,13.3,14.00,47.8,13.8,32.0,0.00
2012-04-07,13.0,14.00,41.2,11.7,25.5,0.00
2012-04-08,13.0,14.00,50.4,25.7,36.1,0.00
2012-04-09,13.0,14.00,52.5,28.0,39.0,0.00
2012-04-10,12.9,14.00,55.9,30.2,42.3,0.00
2012-04-11,12.7,14.00,55.6,32.7,41.2,0.00
2012-04-12,12.6,14.00,38.5,19.0,27.9,0.00
2012-04-13,12.5,14.00,39.9,18.0,25.9,0.00
2012-04-14,12.6,14.00,32.2,18.9,23.4,0.40
2012-04-15,13.0,14.40,29.1,16.9,19.4,0.40
2012-04-16,13.4,14.80,32.2,14.9,21.0,0.10
2012-04-17,13.5,14.90,41.9,18.3,28.8,0.00
2012-04-18,13.5,14.90,49.5,23.7,33.1,0.10
2012-04-19,13.5,15.00,39.2,22.1,27.0,0.10
2012-04-20,13.8,15.10,39.2,22.3,30.2,0.10
2012-04-21,13.9,15.20,52.7,30.2,39.9,0.00
2012-04-22,13.5,15.20,57.4,32.5,42.4,0.00
2012-04-23,13.1,15.20,60.6,33.1,45.7,0.00
2012-04-24,12.9,15.20,58.6,39.2,47.7,0.00
2012-04-25,12.6,15.20,56.8,36.7,45.3,0.00
2012-04-26,12.2,15.20,54.0,31.8,41.0,0.00
2012-04-27,12.0,15.20,32.0,14.2,25.3,0.20
2012-04-28,12.1,15.40,39.6,11.3,24.3,0.00
2012-04-29,12.1,15.40,45.5,17.1,30.2,0.00
2012-04-30,11.9,15.40,50.9,25.0,37.4,0.00
2012-05-01,11.5,15.40,49.5,30.2,38.7,0.00
2012-05-02,11.3,15.40,53.6,29.5,40.3,0.00
2012-05-03,10.9,15.40,58.8,28.4,43.2,0.00
2012-05-04,10.4,15.40,61.5,36.5,46.6,0.00
2012-05-05,9.3,15.40,59.2,28.2,42.8,0.00
2012-05-06,8.4,15.40,45.9,23.5,30.0,0.30
2012-05-07,8.9,15.70,39.4,24.4,28.8,0.00
2012-05-08,8.9,15.70,48.2,20.5,33.1,0.00
2012-05-09,8.6,15.70,56.8,27.3,40.6,0.00
2012-05-10,7.6,15.70,59.4,32.9,43.5,0.00
2012-05-11,6.7,15.70,48.0,27.0,34.7,0.00
2012-05-12,6.7,15.70,46.8,25.7,32.9,0.00
2012-05-13,6.2,15.70,43.9,25.9,31.5,0.00
2012-05-14,6.2,15.70,55.2,21.6,38.8,0.00
2012-05-15,5.2,15.70,58.5,32.5,45.5,0.00
2012-05-16,4.0,15.70,56.5,32.0,41.4,0.00
2012-05-17,3.4,15.70,54.9,30.2,42.4,0.00
2012-05-18,2.3,15.70,55.6,30.2,43.0,0.00
2012-05-19,2.0,15.70,42.1,26.8,31.3,0.30
2012-05-20,2.5,16.00,52.2,26.2,38.3,0.00
2012-05-21,1.6,16.00,59.9,33.4,46.4,0.00
2012-05-22,1.0,16.00,64.4,43.5,53.1,0.00
2012-05-23,0.5,16.00,49.5,25.7,38.3,0.40
2012-05-24,0.9,16.40,38.8,21.6,29.7,0.50
2012-05-25,1.4,16.90,60.6,30.6,45.9,0.00
2012-05-26,0.7,16.90,61.3,29.5,48.6,0.00
2012-05-27,0.1,16.90,43.9,24.6,32.2,0.00
2012-05-28,0.0,16.90,49.5,23.9,35.6,0.00
2012-05-29,0.0,16.90,57.4,28.8,43.9,0.00
2012-05-30,0.0,16.90,55.9,32.5,44.6,0.00
2012-05-31,0.0,16.90,58.5,34.5,45.7,0.00
2012-06-01,0.0,16.90,60.4,39.2,48.2,0.00
2012-06-02,0.0,16.90,57.7,39.0,46.4,0.00
2012-06-03,0.0,16.90,66.4,38.3,51.4,0.00
2012-06-04,0.0,16.90,66.6,43.5,53.4,0.00
2012-06-05,0.0,16.90,62.6,43.5,52.0,0.00
2012-06-06,0.0,16.90,62.6,39.9,49.6,0.00
2012-06-07,0.0,16.90,67.3,39.4,51.8,0.00
2012-06-08,0.0,16.90,70.0,40.1,54.7,0.00
2012-06-09,0.0,16.90,69.6,41.4,55.4,0.00
2012-06-10,0.0,16.90,55.0,27.1,40.1,0.00
2012-06-11,0.0,16.90,60.1,24.6,42.6,0.00
2012-06-12,0.0,16.90,63.1,37.0,48.9,0.00
2012-06-13,0.0,16.90,69.1,41.7,55.0,0.00
2012-06-14,0.0,16.90,65.5,38.8,51.1,0.00
2012-06-15,0.0,16.90,66.6,42.3,52.0,0.00
2012-06-16,0.0,16.90,63.1,38.8,50.4,0.00
2012-06-17,0.0,16.90,69.6,45.5,57.6,0.00
2012-06-18,0.0,16.90,73.0,50.7,60.1,0.00
2012-06-19,0.0,16.90,73.8,43.5,59.5,0.00
2012-06-20,0.0,16.90,63.1,37.9,48.4,0.00
2012-06-21,0.0,16.90,73.6,40.1,56.8,0.00
2012-06-22,0.0,16.90,75.2,49.5,61.7,0.00
2012-06-23,0.0,16.90,76.8,50.0,62.1,0.00
2012-06-24,0.0,16.90,71.6,50.2,57.6,0.00
2012-06-25,0.0,16.90,77.2,53.8,63.0,0.00
2012-06-26,0.0,16.90,70.7,49.5,59.0,0.10
2012-06-27,0.0,17.00,68.7,49.5,55.9,0.00
2012-06-28,0.0,17.00,71.1,45.7,55.0,0.00
2012-06-29,0.0,17.00,73.2,46.8,57.2,0.00
2012-06-30,0.0,17.00,74.8,48.4,58.6,0.00
2012-07-01,0.0,17.00,75.9,51.4,61.5,0.00
2012-07-02,0.0,17.00,71.8,43.2,55.2,0.20
2012-07-03,0.0,17.20,68.0,43.5,52.5,0.20
2012-07-04,0.0,17.40,67.6,45.5,53.6,0.10
2012-07-05,0.0,17.50,74.5,42.8,55.4,0.00
2012-07-06,0.0,17.50,57.7,41.9,46.2,0.90
2012-07-07,0.0,18.40,56.7,41.2,47.1,0.30
2012-07-08,0.0,18.70,60.8,40.5,47.3,0.20
2012-07-09,0.0,18.90,63.9,39.9,48.9,0.10
2012-07-10,0.0,19.00,68.0,40.8,52.2,0.00
2012-07-11,0.0,19.00,70.2,44.1,54.1,0.00
2012-07-12,0.0,19.00,68.5,43.9,55.0,0.00
2012-07-13,0.0,19.00,71.6,45.9,57.7,0.00
2012-07-14,0.0,19.00,63.9,43.0,50.9,0.10
2012-07-15,0.0,19.10,63.1,42.3,49.8,0.20
2012-07-16,0.0,19.30,59.7,38.7,44.8,0.80
2012-07-17,0.0,20.10,64.8,38.8,50.0,0.00
2012-07-18,0.0,20.10,63.9,43.9,50.4,0.30
2012-07-19,0.0,20.40,71.8,45.9,55.6,0.00
2012-07-20,0.0,20.40,71.6,46.0,55.4,0.00
2012-07-21,0.0,20.40,70.7,45.5,54.7,0.00
2012-07-22,0.0,20.40,65.7,40.3,49.6,0.60
2012-07-23,0.0,21.00,64.4,42.8,48.2,0.50
2012-07-24,0.0,21.50,63.1,41.9,50.4,0.50
2012-07-25,0.0,22.00,61.2,42.3,49.8,0.10
2012-07-26,0.0,22.10,67.5,43.9,54.7,0.00
2012-07-27,0.0,22.10,63.7,40.3,49.5,0.60
2012-07-28,0.0,22.70,65.1,40.1,49.5,0.30
2012-07-29,0.0,23.00,64.2,43.9,49.1,0.60
2012-07-30,0.0,23.60,63.9,42.6,49.6,0.10
2012-07-31,0.0,23.70,69.8,45.3,55.6,0.00
2012-08-01,0.0,23.70,64.0,42.4,51.1,0.00
2012-08-02,0.0,23.70,65.5,42.1,51.1,0.00
2012-08-03,0.0,23.70,66.2,44.1,53.4,0.00
2012-08-04,0.0,23.70,65.8,42.4,52.7,0.00
2012-08-05,0.0,23.70,70.3,43.5,55.9,0.00
2012-08-06,0.0,23.70,67.6,43.7,54.0,0.00
2012-08-07,0.0,23.70,67.8,41.2,53.8,0.00
2012-08-08,0.0,23.70,71.4,44.4,57.2,0.00
2012-08-09,0.0,23.70,74.5,48.6,58.8,0.00
2012-08-10,0.0,23.70,68.0,46.4,54.9,0.00
2012-08-11,0.0,23.70,62.2,42.3,50.2,0.10
2012-08-12,0.0,23.80,67.3,41.9,52.9,0.00
2012-08-13,0.0,23.80,56.1,37.8,46.2,0.00
2012-08-14,0.0,23.80,65.8,36.9,49.8,0.00
2012-08-15,0.0,23.80,65.3,43.0,52.5,0.00
2012-08-16,0.0,23.80,65.1,46.6,54.0,0.00
2012-08-17,0.0,23.80,66.6,44.4,55.2,0.00
2012-08-18,0.0,23.80,67.3,41.7,51.1,0.00
2012-08-19,0.0,23.80,68.2,39.6,53.2,0.00
2012-08-20,0.0,23.80,57.2,37.8,47.7,0.00
2012-08-21,0.0,23.80,65.8,37.4,51.4,0.10
2012-08-22,0.0,23.90,60.8,43.5,50.2,0.20
2012-08-23,0.0,24.10,53.1,41.9,45.9,0.30
2012-08-24,0.0,24.40,59.2,39.9,47.1,0.00
2012-08-25,0.0,24.40,64.4,38.8,50.7,0.00
2012-08-26,0.0,24.40,66.6,42.4,53.4,0.00
2012-08-27,0.0,24.40,68.2,46.0,54.1,0.00
2012-08-28,0.0,24.40,69.4,42.6,51.3,0.20
2012-08-29,0.0,24.60,66.9,42.8,52.0,0.10
2012-08-30,0.0,24.70,61.2,42.3,48.6,0.40
2012-08-31,0.0,25.10,64.2,45.7,52.0,0.00
2012-09-01,0.0,25.10,64.2,43.9,52.5,0.00
2012-09-02,0.0,25.10,62.6,39.2,49.1,0.00
2012-09-03,0.0,25.10,59.7,40.3,46.4,0.00
2012-09-04,0.0,25.10,63.7,40.6,51.3,0.00
2012-09-05,0.0,25.10,64.2,38.7,50.0,0.00
2012-09-06,0.0,25.10,62.2,41.9,50.2,0.10
2012-09-07,0.0,25.20,58.8,33.8,43.0,0.00
2012-09-08,0.0,25.20,61.5,30.2,44.6,0.00
2012-09-09,0.0,25.20,65.1,38.1,49.6,0.00
2012-09-10,0.0,25.20,63.7,43.2,51.3,0.00
2012-09-11,0.0,25.20,57.0,40.3,46.0,0.40
2012-09-12,0.0,25.60,47.5,31.3,40.1,0.10
2012-09-13,0.0,25.70,54.0,28.8,40.1,0.00
2012-09-14,0.0,25.70,59.5,31.8,44.6,0.00
2012-09-15,0.0,25.70,61.3,36.9,47.3,0.00
2012-09-16,0.0,25.70,59.4,38.1,46.8,0.00
2012-09-17,0.0,25.70,45.9,32.5,37.9,0.10
2012-09-18,0.0,25.80,55.9,35.1,43.9,0.00
2012-09-19,0.0,25.80,58.3,37.4,45.7,0.00
2012-09-20,0.0,25.80,58.8,37.4,46.4,0.00
2012-09-21,0.0,25.80,59.5,38.3,46.6,0.00
