#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1324: Rat Creek, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rat Creek (1324) 
# Colorado  SNOTEL Site - 11680 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:03:38 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2024-10-26,2.2,,50.9,29.3,37.9,
2024-10-27,2.1,,50.4,30.4,39.2,
2024-10-28,2.0,,44.8,28.4,36.1,
2024-10-29,2.1,,29.8,14.0,23.7,
2024-10-30,3.8,5.00,23.2,6.4,14.7,0.00
2024-10-31,3.6,5.00,32.9,5.7,21.0,0.00
2024-11-01,3.7,5.00,35.4,15.6,25.0,0.00
2024-11-02,3.7,5.00,36.0,18.7,26.4,0.00
2024-11-03,3.8,5.00,25.2,12.6,18.9,0.10
2024-11-04,3.8,5.10,25.3,10.8,18.0,0.10
2024-11-05,3.8,5.20,29.5,9.3,19.0,0.20
2024-11-06,4.1,5.40,14.0,3.0,10.8,0.50
2024-11-07,4.7,5.90,25.7,7.5,15.8,0.30
2024-11-08,4.9,6.20,20.5,4.1,15.1,0.20
2024-11-09,5.0,6.40,26.4,17.8,22.5,0.00
2024-11-10,4.9,6.40,41.5,22.5,29.5,0.00
2024-11-11,4.9,6.40,41.7,20.1,27.9,0.00
2024-11-12,4.9,6.40,26.2,14.0,19.6,0.00
2024-11-13,4.9,6.40,39.6,11.1,25.0,0.00
2024-11-14,4.9,6.40,43.2,23.0,30.6,0.00
2024-11-15,4.9,6.40,35.6,21.0,28.2,0.00
2024-11-16,4.9,6.40,24.4,8.8,16.0,0.00
2024-11-17,4.9,6.40,27.5,8.6,16.2,0.00
2024-11-18,4.9,6.40,29.8,9.1,18.7,0.00
2024-11-19,4.9,6.40,15.3,4.8,8.8,0.00
2024-11-20,4.9,6.40,32.4,7.9,23.0,0.00
2024-11-21,4.9,6.40,43.7,23.0,31.3,0.00
2024-11-22,4.9,6.40,44.6,22.6,31.8,0.00
2024-11-23,4.9,6.40,43.2,25.5,33.3,0.00
2024-11-24,4.9,6.40,30.0,19.0,25.5,0.00
2024-11-25,4.9,6.40,28.0,10.4,19.2,0.10
2024-11-26,5.0,6.50,27.5,20.7,25.7,0.70
2024-11-27,5.7,7.20,26.4,2.5,12.6,0.00
2024-11-28,5.7,7.20,23.7,4.1,13.1,0.10
2024-11-29,5.8,7.30,28.0,8.8,17.8,0.00
2024-11-30,5.8,7.30,34.0,15.6,24.6,0.10
2024-12-01,5.9,7.40,35.4,19.6,26.2,0.00
2024-12-02,5.9,7.40,37.0,21.2,27.1,0.00
2024-12-03,5.9,7.40,35.6,19.8,25.7,0.00
2024-12-04,5.9,7.40,35.8,18.0,25.0,0.00
2024-12-05,5.9,7.40,34.7,17.2,24.1,0.00
2024-12-06,5.9,7.40,35.2,17.1,23.4,0.00
2024-12-07,5.9,7.40,36.0,16.9,25.5,0.00
2024-12-08,5.9,7.40,36.9,17.4,27.7,0.00
2024-12-09,5.9,7.40,20.8,-0.2,10.0,0.10
2024-12-10,6.0,7.50,11.8,-2.7,4.3,0.00
2024-12-11,6.0,7.50,29.7,9.5,19.8,0.00
2024-12-12,6.0,7.50,35.4,13.6,22.8,0.00
2024-12-13,6.0,7.50,18.3,8.6,13.1,0.00
2024-12-14,6.0,7.50,36.5,12.9,23.7,0.00
2024-12-15,6.0,7.50,29.3,14.9,21.7,0.00
2024-12-16,6.0,7.50,38.1,23.2,30.0,0.00
2024-12-17,6.0,7.50,33.3,16.9,25.3,0.10
2024-12-18,6.1,7.60,39.6,20.3,29.5,0.10
2024-12-19,6.2,7.70,36.7,24.1,29.1,0.00
2024-12-20,6.2,7.70,39.4,21.6,30.2,0.00
2024-12-21,6.2,7.70,41.5,22.1,30.4,0.00
2024-12-22,6.2,7.70,39.6,22.6,29.1,0.00
2024-12-23,6.2,7.70,34.3,18.9,24.3,0.00
2024-12-24,6.2,7.70,32.9,11.5,21.7,0.10
2024-12-25,6.3,7.80,22.8,13.3,17.8,0.00
2024-12-26,6.3,7.80,29.8,9.1,18.0,0.00
2024-12-27,6.3,7.80,20.8,12.9,16.9,0.50
2024-12-28,6.8,8.30,28.2,13.8,21.7,0.00
2024-12-29,6.8,8.30,36.1,22.6,28.2,0.00
2024-12-30,6.8,8.30,23.5,5.7,14.9,0.20
2024-12-31,7.0,8.50,21.6,4.6,12.2,0.00
2025-01-01,7.0,8.50,23.9,10.6,16.7,0.20
2025-01-02,7.2,8.70,29.5,18.7,23.0,0.00
2025-01-03,7.2,8.70,39.0,20.7,28.9,0.10
2025-01-04,7.2,8.80,26.8,9.5,17.6,0.00
2025-01-05,7.3,8.80,16.9,4.3,9.5,0.00
2025-01-06,7.3,8.80,19.0,2.7,9.3,0.00
2025-01-07,7.3,8.80,15.1,-0.6,7.7,0.00
2025-01-08,7.4,8.80,22.6,-4.0,10.2,0.00
2025-01-09,7.4,8.80,10.9,-1.3,5.4,0.00
2025-01-10,7.4,8.80,29.7,-2.0,12.4,0.20
2025-01-11,7.6,9.00,29.5,-0.4,11.5,0.00
2025-01-12,7.6,9.00,14.2,-4.5,1.9,0.00
2025-01-13,7.6,9.00,10.0,-5.1,1.0,0.00
2025-01-14,7.6,9.00,11.1,-4.4,2.3,0.00
2025-01-15,7.6,9.00,31.5,1.2,18.5,0.20
2025-01-16,7.8,9.20,34.0,15.1,23.4,0.00
2025-01-17,7.8,9.20,26.1,10.8,16.7,0.00
2025-01-18,7.8,9.20,11.8,-10.1,-0.8,0.00
2025-01-19,7.8,9.20,8.6,-10.8,-1.1,0.00
2025-01-20,7.8,9.20,-2.9,-14.4,-8.3,0.00
2025-01-21,7.8,9.20,25.5,-8.5,11.5,0.00
2025-01-22,8.0,9.20,10.2,-8.3,1.0,0.00
2025-01-23,8.0,9.20,12.9,-10.3,0.5,0.10
2025-01-24,8.0,9.30,31.3,10.6,19.4,0.10
2025-01-25,8.0,9.40,24.1,10.9,16.7,0.00
2025-01-26,8.1,9.40,23.2,7.9,14.0,0.00
2025-01-27,8.1,9.40,25.5,7.7,15.1,0.00
2025-01-28,8.1,9.40,26.6,8.2,17.1,0.00
2025-01-29,8.1,9.40,22.3,9.0,14.4,0.20
2025-01-30,8.3,9.60,26.2,9.7,16.0,0.00
2025-01-31,8.3,9.60,37.0,14.2,24.8,0.20
2025-02-01,8.3,9.80,37.2,18.0,28.8,0.00
2025-02-02,8.3,9.80,42.4,25.9,33.8,0.00
2025-02-03,8.2,9.80,45.3,28.8,35.8,0.00
2025-02-04,8.2,9.80,38.5,25.9,31.8,0.00
2025-02-05,8.2,9.80,37.6,22.5,27.9,0.00
2025-02-06,8.2,9.80,36.1,17.1,26.4,0.00
2025-02-07,8.2,9.80,36.5,23.0,27.9,0.00
2025-02-08,8.2,9.80,30.6,16.3,23.0,0.00
2025-02-09,8.2,9.80,30.2,11.7,20.5,0.00
2025-02-10,8.2,9.80,26.2,15.6,19.8,0.00
2025-02-11,8.2,9.80,19.4,6.6,13.5,0.00
2025-02-12,8.3,9.80,7.9,-4.4,1.8,0.00
2025-02-13,8.3,9.80,24.1,-4.0,12.0,0.00
2025-02-14,8.4,9.80,24.3,9.9,17.1,0.80
2025-02-15,9.0,10.60,19.6,4.3,11.8,0.20
2025-02-16,9.2,10.80,31.8,4.3,21.4,0.00
2025-02-17,9.2,10.80,29.8,13.8,21.0,0.00
2025-02-18,9.3,10.80,20.7,9.3,13.6,0.00
2025-02-19,9.3,10.80,31.3,8.6,20.8,0.00
2025-02-20,9.3,10.80,27.5,6.8,17.2,0.00
2025-02-21,9.3,10.80,25.0,6.6,14.5,0.00
2025-02-22,9.3,10.80,35.4,9.5,22.8,0.00
2025-02-23,9.3,10.80,37.4,17.8,26.6,0.00
2025-02-24,9.3,10.80,39.0,21.4,29.7,0.00
2025-02-25,9.3,10.80,39.2,21.9,28.9,0.00
2025-02-26,9.3,10.80,28.4,9.3,19.0,0.00
2025-02-27,9.3,10.80,35.6,6.3,20.5,0.00
2025-02-28,9.3,10.80,43.2,23.4,29.8,0.00
2025-03-01,9.3,10.80,43.5,19.8,30.0,0.00
2025-03-02,9.3,10.80,40.3,20.1,28.6,0.00
2025-03-03,9.3,10.80,23.4,10.2,15.4,0.10
2025-03-04,9.9,10.90,21.9,11.8,15.1,0.00
2025-03-05,9.9,10.90,36.3,11.7,23.2,0.30
2025-03-06,10.1,11.20,23.2,4.6,16.7,0.20
2025-03-07,10.5,11.40,22.8,0.5,12.2,0.20
2025-03-08,10.6,11.60,26.6,9.3,16.3,0.00
2025-03-09,10.6,11.60,39.6,14.7,27.0,0.00
2025-03-10,10.6,11.60,40.3,19.8,29.1,0.00
2025-03-11,10.6,11.60,35.6,15.1,24.1,0.00
2025-03-12,10.6,11.60,34.9,14.4,23.0,0.00
2025-03-13,10.6,11.60,28.2,16.5,21.2,0.40
2025-03-14,10.9,12.00,19.0,5.2,11.1,0.00
2025-03-15,10.9,12.00,18.1,2.3,9.1,0.10
2025-03-16,11.0,12.10,33.6,3.6,19.4,0.10
2025-03-17,11.0,12.20,35.6,14.7,25.7,0.10
2025-03-18,11.1,12.30,25.7,4.1,14.4,0.10
2025-03-19,11.4,12.40,13.3,2.5,6.3,0.00
2025-03-20,11.4,12.40,29.8,2.8,16.9,0.20
2025-03-21,11.5,12.60,31.5,7.7,19.9,0.10
2025-03-22,11.5,12.70,32.4,18.9,24.8,0.10
2025-03-23,11.5,12.80,38.5,15.4,27.1,0.00
2025-03-24,11.5,12.80,44.2,24.8,32.5,0.00
2025-03-25,11.4,12.80,47.7,23.4,34.5,0.10
2025-03-26,11.2,12.90,46.4,27.5,35.6,0.00
2025-03-27,11.2,12.90,43.5,28.4,35.4,0.00
2025-03-28,10.7,12.90,41.9,23.9,32.4,0.00
2025-03-29,10.7,12.90,33.1,16.7,24.6,0.00
2025-03-30,10.7,12.90,30.6,11.8,21.0,0.00
2025-03-31,10.7,12.90,33.3,16.0,25.5,0.00
2025-04-01,10.7,12.90,23.0,2.8,14.9,0.10
2025-04-02,11.0,13.00,19.2,-0.2,10.0,0.20
2025-04-03,11.5,13.20,20.7,3.4,11.1,0.00
2025-04-04,11.5,13.20,23.2,3.2,13.6,0.60
2025-04-05,12.0,13.80,26.1,8.2,15.4,0.00
2025-04-06,12.0,13.80,30.9,6.3,20.1,0.00
2025-04-07,12.0,13.80,40.5,18.1,28.2,0.10
2025-04-08,11.8,13.90,42.8,24.4,33.3,0.10
2025-04-09,11.9,14.00,44.8,28.9,36.1,0.00
2025-04-10,11.8,14.00,49.6,29.8,38.3,0.00
2025-04-11,11.6,14.00,50.7,30.6,41.0,0.00
2025-04-12,11.1,14.00,52.0,31.5,41.2,0.00
2025-04-13,10.8,14.00,45.3,30.4,37.6,0.00
2025-04-14,10.4,14.00,44.6,27.1,35.1,0.00
2025-04-15,9.8,14.00,42.3,26.8,33.4,0.00
2025-04-16,9.6,14.00,41.9,26.8,35.2,0.00
2025-04-17,9.5,14.00,36.7,24.1,31.5,0.00
2025-04-18,9.0,14.00,24.3,16.5,19.8,0.40
2025-04-19,9.4,14.40,27.1,14.7,19.4,0.40
2025-04-20,9.9,14.80,34.7,12.9,22.6,0.00
2025-04-21,9.9,14.80,40.3,16.7,29.1,0.10
2025-04-22,9.9,14.90,42.6,21.2,32.4,0.10
2025-04-23,9.8,15.00,46.6,25.5,35.2,0.00
2025-04-24,9.6,15.00,45.0,27.0,34.7,0.00
2025-04-25,9.2,15.00,45.1,25.9,36.7,0.00
2025-04-26,8.5,15.00,45.0,31.1,37.4,0.00
2025-04-27,7.7,15.00,39.7,20.7,31.8,0.00
2025-04-28,7.2,15.00,36.7,14.7,24.3,0.00
2025-04-29,6.7,15.00,35.1,19.0,25.7,0.00
2025-04-30,6.6,15.00,39.7,18.9,30.0,0.00
2025-05-01,6.3,15.00,38.8,23.7,30.6,0.10
2025-05-02,5.9,15.10,45.1,19.9,32.9,0.00
2025-05-03,5.1,15.10,48.0,24.1,34.5,0.00
2025-05-04,4.7,15.10,39.4,24.8,29.8,0.50
2025-05-05,5.1,15.60,32.2,20.1,25.7,0.20
2025-05-06,5.3,15.80,30.9,19.4,25.2,0.40
2025-05-07,5.7,16.20,36.7,16.9,27.1,0.00
2025-05-08,5.8,16.20,40.5,23.7,31.6,0.10
2025-05-09,5.8,16.30,47.5,27.3,35.2,0.10
2025-05-10,5.6,16.40,52.5,26.8,38.1,0.00
2025-05-11,4.7,16.40,,,,
