#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1252: Elkhead Divide, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elkhead Divide (1252) 
# Colorado  SNOTEL Site - 8780 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:01:37 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2016-10-18,0.0,1.60,43.9,23.2,29.8,0.30
2016-10-19,0.0,1.90,35.2,19.6,26.6,0.00
2016-10-20,0.0,1.90,45.5,18.0,31.8,0.00
2016-10-21,0.0,1.90,56.5,32.9,44.1,0.00
2016-10-22,0.0,1.90,60.6,38.7,47.5,0.00
2016-10-23,0.0,1.90,62.6,40.5,49.1,0.00
2016-10-24,0.0,1.90,61.0,39.6,48.4,0.20
2016-10-25,0.0,2.10,49.5,36.0,40.5,0.00
2016-10-26,0.0,2.10,53.2,34.2,42.1,0.00
2016-10-27,0.0,2.10,60.4,39.2,49.1,0.00
2016-10-28,0.0,2.10,60.1,44.2,50.7,0.00
2016-10-29,0.0,2.10,55.2,39.6,43.9,0.10
2016-10-30,0.0,2.20,58.8,39.2,48.4,0.00
2016-10-31,0.0,2.20,48.9,29.1,34.9,0.40
2016-11-01,0.0,2.60,43.9,29.3,35.2,0.20
2016-11-02,0.0,2.80,42.3,27.3,32.0,0.00
2016-11-03,0.0,2.80,55.6,27.1,38.8,0.00
2016-11-04,0.0,2.80,57.7,36.1,44.1,0.00
2016-11-05,0.0,2.80,50.0,37.0,41.4,0.00
2016-11-06,0.0,2.80,48.9,33.3,38.7,0.00
2016-11-07,0.0,2.80,60.8,30.4,38.8,0.00
2016-11-08,0.0,2.80,57.7,27.0,40.1,0.00
2016-11-09,0.0,2.80,63.0,,43.0,0.00
2016-11-10,0.0,2.80,,34.7,44.6,0.00
2016-11-11,0.0,2.80,,,42.1,0.00
2016-11-12,0.0,2.80,,29.8,40.8,0.00
2016-11-13,0.0,2.80,,30.9,36.9,0.00
2016-11-14,0.0,2.80,,29.1,40.1,0.10
2016-11-15,0.0,2.90,,36.5,45.9,0.00
2016-11-16,0.0,2.90,,39.9,45.7,0.00
2016-11-17,0.0,2.90,,10.9,24.1,0.20
2016-11-18,0.1,3.10,,,16.3,0.00
2016-11-19,0.1,3.10,,17.8,33.1,0.00
2016-11-20,0.2,3.10,,24.4,40.1,0.00
2016-11-21,0.2,3.10,,28.8,34.0,0.30
2016-11-22,0.3,3.40,,18.3,25.7,0.20
2016-11-23,0.3,3.60,,11.7,26.2,0.30
2016-11-24,0.7,3.90,,10.4,16.5,0.10
2016-11-25,0.7,4.00,,11.7,25.5,0.00
2016-11-26,0.8,4.00,,17.2,30.2,0.00
2016-11-27,0.9,4.00,,16.0,23.5,0.90
2016-11-28,1.7,4.90,,12.9,17.1,0.30
2016-11-29,1.9,5.20,,7.5,12.6,0.00
2016-11-30,1.9,5.20,,-2.2,10.0,0.10
2016-12-01,2.0,5.30,,6.3,13.8,0.10
2016-12-02,2.0,5.40,,4.1,11.5,0.00
2016-12-03,2.1,5.40,,4.1,12.0,0.10
2016-12-04,2.2,5.50,,6.3,18.0,0.00
2016-12-05,2.3,5.50,,-7.2,9.3,0.10
2016-12-06,2.3,5.60,,-8.0,5.0,0.20
2016-12-07,2.4,5.80,,-11.6,0.0,0.00
2016-12-08,2.4,5.80,,,6.8,0.30
2016-12-09,2.8,6.10,,11.3,22.5,0.10
2016-12-10,3.0,6.20,,15.6,27.7,0.50
2016-12-11,3.6,6.70,,9.5,19.8,0.20
2016-12-12,3.8,6.90,,4.3,17.6,0.10
2016-12-13,3.8,7.00,,0.1,15.8,0.00
2016-12-14,3.8,7.00,,,23.4,0.20
2016-12-15,4.1,7.20,,20.8,32.4,0.40
2016-12-16,4.5,7.60,,13.8,25.9,2.20
2016-12-17,6.8,9.80,,-9.8,1.0,0.00
2016-12-18,6.8,9.80,,-9.0,1.2,0.00
2016-12-19,6.8,9.80,,4.6,13.5,0.00
2016-12-20,6.8,9.80,,12.0,25.2,0.10
2016-12-21,6.8,9.90,,,23.0,0.00
2016-12-22,6.8,9.90,,15.8,25.9,0.20
2016-12-23,7.0,10.10,,13.1,24.4,0.00
2016-12-24,7.0,10.10,,17.8,32.5,0.10
2016-12-25,7.0,10.20,,10.0,18.0,0.80
2016-12-26,7.8,11.00,,3.0,10.4,0.00
2016-12-27,7.8,11.00,,2.8,16.3,0.10
2016-12-28,7.9,11.10,,2.5,16.3,0.10
2016-12-29,7.9,11.20,,,17.4,0.00
2016-12-30,8.0,11.20,,9.5,24.6,0.00
2016-12-31,8.0,11.20,,12.0,21.6,0.00
2017-01-01,8.0,11.20,,12.2,22.1,0.10
2017-01-02,8.0,11.30,,8.6,16.7,1.00
2017-01-03,9.1,12.30,,,14.2,0.30
2017-01-04,9.4,12.60,,7.0,19.6,1.50
2017-01-05,11.0,14.10,,-12.1,-0.6,0.00
2017-01-06,11.0,14.10,,-15.2,-2.2,0.00
2017-01-07,11.0,14.10,,1.0,12.2,0.20
2017-01-08,11.1,14.30,,13.1,23.5,0.70
2017-01-09,11.9,15.00,,19.8,28.2,1.00
2017-01-10,13.2,16.00,,12.0,21.6,0.50
2017-01-11,13.8,16.50,,16.0,23.4,1.30
2017-01-12,15.2,17.80,,18.7,23.5,0.70
2017-01-13,15.9,18.50,,16.0,25.7,0.30
2017-01-14,16.3,18.80,,18.9,25.3,0.10
2017-01-15,16.3,18.90,,12.9,23.7,0.00
2017-01-16,16.3,18.90,,10.8,17.8,0.00
2017-01-17,16.3,18.90,,10.0,19.4,0.00
2017-01-18,16.3,18.90,,13.1,21.2,0.00
2017-01-19,16.3,18.90,,,23.0,0.00
2017-01-20,16.6,18.90,,13.3,20.3,0.10
2017-01-21,16.7,19.00,,7.9,20.1,0.10
2017-01-22,16.8,19.10,,6.8,17.1,0.00
2017-01-23,16.9,19.10,,12.4,21.6,0.20
2017-01-24,17.3,19.30,,1.4,11.3,0.10
2017-01-25,17.5,19.40,,-3.5,4.1,0.00
2017-01-26,17.6,19.40,,-9.2,1.2,0.00
2017-01-27,17.6,19.40,,-6.2,3.2,0.10
2017-01-28,17.6,19.50,,0.0,11.8,0.00
2017-01-29,17.7,19.50,,10.2,19.9,0.20
2017-01-30,17.8,19.70,,19.4,27.0,0.10
2017-01-31,17.8,19.80,,17.8,27.3,0.00
2017-02-01,17.8,19.80,,16.3,29.7,0.50
2017-02-02,17.8,20.30,,23.5,25.5,0.50
2017-02-03,18.2,20.80,,,27.1,0.10
2017-02-04,18.3,20.90,,25.2,27.3,0.20
2017-02-05,18.5,21.10,,,30.2,0.10
2017-02-06,18.7,21.20,,26.2,29.3,0.10
2017-02-07,18.8,21.30,,,29.5,0.30
2017-02-08,19.1,21.60,,,30.4,0.10
2017-02-09,19.1,21.70,,22.6,37.0,0.10
2017-02-10,19.3,21.80,,23.7,38.8,0.20
2017-02-11,19.4,22.00,,15.6,25.2,0.80
2017-02-12,20.5,22.80,,9.3,24.8,0.10
2017-02-13,20.6,22.90,,13.5,25.5,0.00
2017-02-14,20.6,22.90,,,22.1,0.00
2017-02-15,20.6,22.90,,,25.3,0.00
2017-02-16,20.7,22.90,,22.3,33.1,0.00
2017-02-17,20.7,22.90,,,33.3,0.10
2017-02-18,20.8,23.00,,25.5,31.8,0.10
2017-02-19,21.0,23.10,,,29.8,0.30
2017-02-20,21.4,23.40,,,27.7,0.10
2017-02-21,21.5,23.50,,21.6,33.1,0.00
2017-02-22,21.5,23.50,,,24.6,0.30
2017-02-23,21.9,23.80,,,16.9,0.50
2017-02-24,22.3,24.30,,,8.4,0.10
2017-02-25,22.3,24.40,,,5.5,0.00
2017-02-26,22.4,24.40,,,8.8,0.10
2017-02-27,22.4,24.50,,,16.9,0.70
2017-02-28,23.5,25.20,,,9.5,0.00
2017-03-01,23.5,25.20,,,11.7,0.10
2017-03-02,23.6,25.30,,,16.5,0.00
2017-03-03,23.7,25.30,,,27.7,0.10
2017-03-04,23.9,25.40,,,34.2,0.00
2017-03-05,23.9,25.40,,,34.3,0.10
2017-03-06,24.0,25.50,,,12.0,0.00
2017-03-07,24.0,25.50,,,17.8,0.30
2017-03-08,24.2,25.80,,,29.5,0.00
2017-03-09,24.2,25.80,,,36.0,0.00
2017-03-10,24.3,25.80,,,37.2,0.10
2017-03-11,24.1,25.90,,,34.3,0.00
2017-03-12,24.1,25.90,,,30.9,0.00
2017-03-13,24.1,25.90,,,30.9,0.00
2017-03-14,24.1,25.90,,,39.4,0.00
2017-03-15,23.8,25.90,,,42.1,0.00
2017-03-16,23.5,25.90,,,41.9,0.00
2017-03-17,23.0,25.90,,,41.2,0.00
2017-03-18,22.6,25.90,,,47.5,0.00
2017-03-19,22.1,25.90,,37.0,44.6,0.00
2017-03-20,21.6,25.90,,35.6,44.4,0.00
2017-03-21,21.2,25.90,55.0,36.9,45.5,0.00
2017-03-22,20.7,25.90,53.2,36.1,44.1,0.00
2017-03-23,20.2,25.90,50.4,28.8,38.1,0.00
2017-03-24,19.9,25.90,43.5,26.8,33.1,0.00
2017-03-25,19.8,25.90,48.4,30.6,37.4,0.10
2017-03-26,19.8,26.00,39.4,25.3,30.2,0.00
2017-03-27,19.8,26.00,44.6,25.3,32.7,0.10
2017-03-28,19.7,26.10,36.3,27.3,31.8,0.10
2017-03-29,19.8,26.20,42.3,22.3,31.8,0.00
2017-03-30,19.8,26.20,48.9,29.8,37.9,0.10
2017-03-31,19.6,26.30,46.8,23.2,33.1,0.40
2017-04-01,19.8,26.70,42.8,22.3,32.2,0.10
2017-04-02,19.9,26.80,39.4,23.7,31.6,0.10
2017-04-03,20.0,26.90,37.2,15.8,26.2,0.00
2017-04-04,20.2,26.90,27.5,11.8,20.8,0.10
2017-04-05,20.3,27.00,38.8,9.9,25.5,0.00
2017-04-06,20.5,27.00,51.3,23.7,38.7,0.00
2017-04-07,20.3,27.00,55.0,36.7,44.2,0.00
2017-04-08,20.0,27.00,50.9,32.4,39.2,0.10
2017-04-09,19.4,27.10,34.9,12.9,23.5,0.30
2017-04-10,19.9,27.40,40.3,9.9,25.7,0.00
2017-04-11,20.1,27.40,50.0,23.0,37.2,0.10
2017-04-12,19.9,27.50,55.8,29.7,43.9,0.00
2017-04-13,19.4,27.50,62.6,37.9,51.1,0.00
2017-04-14,18.5,27.50,53.2,27.5,42.4,0.00
2017-04-15,17.8,27.50,46.2,23.0,33.4,0.00
2017-04-16,17.4,27.50,51.1,28.4,39.9,0.00
2017-04-17,17.1,27.50,55.8,35.6,45.3,0.00
2017-04-18,16.6,27.50,56.5,32.9,45.9,0.10
2017-04-19,16.1,27.60,44.1,27.7,34.5,0.00
2017-04-20,16.3,27.60,51.3,25.5,35.8,0.30
2017-04-21,15.9,27.90,32.9,19.6,26.6,0.30
2017-04-22,16.1,28.20,49.1,19.6,33.4,0.00
2017-04-23,16.3,28.20,56.7,31.5,43.9,0.10
2017-04-24,15.8,28.30,44.2,27.1,33.3,0.90
2017-04-25,16.4,29.20,41.9,22.6,28.2,0.00
2017-04-26,16.4,29.20,40.5,21.6,28.8,0.60
2017-04-27,17.1,29.80,35.1,19.8,27.1,0.30
2017-04-28,17.5,30.10,32.9,18.9,23.9,0.20
2017-04-29,17.5,30.30,36.3,15.1,23.5,0.00
2017-04-30,17.6,30.30,41.0,14.0,28.8,0.00
2017-05-01,17.6,30.30,44.6,29.7,35.6,0.10
2017-05-02,17.5,30.40,44.2,29.7,34.5,0.00
2017-05-03,17.5,30.40,47.3,27.7,37.0,0.00
2017-05-04,17.2,30.40,60.8,32.0,46.4,0.00
2017-05-05,16.8,30.40,66.2,38.7,52.5,0.00
2017-05-06,15.8,30.40,71.1,42.1,53.6,0.00
2017-05-07,14.8,30.40,62.6,36.3,45.5,0.30
2017-05-08,13.9,30.70,63.9,37.9,48.4,0.00
2017-05-09,13.0,30.70,64.0,36.3,44.4,0.00
2017-05-10,12.0,30.70,52.2,32.5,38.8,0.10
2017-05-11,11.3,30.80,58.8,30.7,44.6,0.00
2017-05-12,10.3,30.80,63.9,38.3,52.0,0.00
2017-05-13,9.0,30.80,65.1,32.5,50.4,0.00
2017-05-14,7.6,30.80,59.2,29.5,47.1,0.00
2017-05-15,6.6,30.80,61.0,37.9,48.6,0.00
2017-05-16,5.4,30.80,54.1,30.4,40.8,0.00
2017-05-17,4.5,30.80,43.7,22.5,29.7,0.40
2017-05-18,4.9,31.20,33.4,22.6,26.6,0.70
2017-05-19,5.5,31.90,36.9,20.8,27.3,0.20
2017-05-20,5.8,32.10,45.7,21.6,32.7,0.10
2017-05-21,5.7,32.20,50.7,30.6,36.3,0.10
2017-05-22,5.6,32.30,48.0,26.6,34.5,0.20
2017-05-23,5.6,32.50,50.4,25.3,38.1,0.00
2017-05-24,5.1,32.50,67.3,38.1,51.8,0.00
2017-05-25,4.1,32.50,59.0,32.2,41.9,0.10
2017-05-26,2.7,32.60,61.5,32.4,42.6,0.30
2017-05-27,1.9,32.90,47.3,30.9,36.5,0.10
2017-05-28,1.3,33.00,57.4,30.2,43.0,0.00
2017-05-29,0.3,33.00,57.6,34.9,46.4,0.00
2017-05-30,0.0,33.00,64.4,36.7,50.2,0.00
2017-05-31,0.0,33.00,67.1,41.7,53.1,0.00
2017-06-01,0.0,33.00,67.5,42.6,54.0,0.10
2017-06-02,0.0,33.10,61.2,39.4,49.3,0.00
2017-06-03,0.0,33.10,67.6,40.1,54.0,0.00
2017-06-04,0.0,33.10,73.2,43.9,58.8,0.10
2017-06-05,0.0,33.20,72.0,48.2,57.2,0.10
2017-06-06,0.0,33.30,72.5,47.5,57.0,0.00
2017-06-07,0.0,33.30,71.6,46.0,56.7,0.00
2017-06-08,0.0,33.30,76.1,47.7,61.0,0.00
2017-06-09,0.0,33.30,73.4,48.2,61.7,0.00
2017-06-10,0.0,33.30,74.5,45.3,61.0,0.00
2017-06-11,0.0,33.30,73.6,47.8,60.1,0.00
2017-06-12,0.0,33.30,73.6,33.8,55.4,0.00
2017-06-13,0.0,33.30,56.8,33.1,42.8,0.00
2017-06-14,0.0,33.30,65.8,34.2,49.8,0.00
2017-06-15,0.0,33.30,71.8,40.8,57.0,0.00
2017-06-16,0.0,33.30,72.0,45.5,59.2,0.00
2017-06-17,0.0,33.30,61.7,45.9,54.1,0.00
2017-06-18,0.0,33.30,68.5,39.6,54.7,0.00
2017-06-19,0.0,33.30,71.6,42.6,57.7,0.00
2017-06-20,0.0,33.30,77.9,51.3,63.5,0.10
2017-06-21,0.0,33.40,76.5,51.6,61.3,0.00
2017-06-22,0.0,33.40,73.8,47.5,62.1,0.00
2017-06-23,0.0,33.40,66.2,42.1,54.3,0.00
2017-06-24,0.0,33.40,66.4,41.7,54.3,0.00
2017-06-25,0.0,33.40,69.1,44.1,57.6,0.00
2017-06-26,0.0,33.40,74.7,46.0,61.2,0.00
2017-06-27,0.0,33.40,74.1,47.5,60.8,0.00
2017-06-28,0.0,33.40,74.1,44.2,58.6,0.00
2017-06-29,0.0,33.40,66.2,40.8,52.7,0.00
2017-06-30,0.0,33.40,63.7,38.1,50.9,0.00
2017-07-01,0.0,33.40,73.0,42.1,58.8,0.00
2017-07-02,0.0,33.40,76.1,50.0,61.3,0.00
2017-07-03,0.0,33.40,74.1,48.2,60.6,0.00
2017-07-04,0.0,33.40,77.0,48.6,63.9,0.00
2017-07-05,0.0,33.40,81.3,53.2,67.5,0.00
2017-07-06,0.0,33.40,81.9,55.0,66.6,0.00
2017-07-07,0.0,33.40,78.3,53.4,65.5,0.00
2017-07-08,0.0,33.40,76.5,51.4,64.9,0.00
2017-07-09,0.0,33.40,80.8,54.9,67.1,0.10
2017-07-10,0.0,33.50,76.1,54.9,63.3,0.00
2017-07-11,0.0,33.50,73.6,50.9,58.8,0.00
2017-07-12,0.0,33.50,72.0,49.3,57.0,0.00
2017-07-13,0.0,33.50,74.8,48.2,60.8,0.20
2017-07-14,0.0,33.70,79.9,50.2,64.2,0.00
2017-07-15,0.0,33.70,79.0,52.0,66.0,0.00
2017-07-16,0.0,33.70,,,,0.00
2017-07-17,0.0,33.70,,,,0.00
2017-07-18,0.0,33.70,,,,0.00
2017-07-19,0.0,33.70,,,,0.00
2017-07-20,0.0,33.70,,,,0.20
2017-07-21,0.0,33.90,,,,0.00
2017-07-22,0.0,33.90,,,,0.00
2017-07-23,0.0,33.90,,,,0.00
2017-07-24,0.0,33.90,,,,0.00
2017-07-25,0.0,33.90,64.4,54.1,58.3,0.10
2017-07-26,0.0,34.00,65.8,51.3,56.7,0.60
2017-07-27,0.0,34.60,71.8,49.8,57.2,0.30
2017-07-28,0.0,34.90,73.6,50.9,61.7,0.00
2017-07-29,0.0,34.90,71.6,52.0,60.6,0.00
2017-07-30,0.0,34.90,73.0,49.1,60.8,0.00
2017-07-31,0.0,34.90,73.6,51.8,61.5,0.10
2017-08-01,0.0,35.00,75.7,50.9,62.1,0.00
2017-08-02,0.0,35.00,75.6,53.8,63.1,0.00
2017-08-03,0.0,35.00,73.2,51.4,61.3,0.00
2017-08-04,0.0,35.00,76.6,50.0,60.8,0.10
2017-08-05,0.0,35.10,72.9,50.0,58.3,0.10
2017-08-06,0.0,35.20,69.6,50.2,59.4,0.00
2017-08-07,0.0,35.20,64.2,43.0,51.3,0.20
2017-08-08,0.0,35.40,60.4,42.4,49.1,1.50
2017-08-09,0.0,36.90,64.4,41.2,49.8,0.70
2017-08-10,0.0,37.60,65.8,45.5,53.4,0.00
2017-08-11,0.0,37.60,70.0,45.5,57.7,0.00
2017-08-12,0.0,37.60,67.8,49.3,56.8,0.00
2017-08-13,0.0,37.60,69.6,46.2,55.4,0.10
2017-08-14,0.0,37.70,70.0,44.6,55.2,0.30
2017-08-15,0.0,38.00,65.3,41.2,49.3,0.00
2017-08-16,0.0,38.00,63.5,39.2,50.4,0.00
2017-08-17,0.0,38.00,68.5,45.5,55.6,0.00
2017-08-18,0.0,38.00,72.3,44.1,58.5,0.00
2017-08-19,0.0,38.00,73.6,48.4,60.6,0.00
2017-08-20,0.0,38.00,75.2,49.8,59.4,0.00
2017-08-21,0.0,38.00,72.9,48.4,59.5,0.00
2017-08-22,0.0,38.00,73.6,50.7,60.8,0.10
2017-08-23,0.0,38.10,69.8,43.7,54.0,0.10
2017-08-24,0.0,38.20,67.8,44.6,54.3,0.10
2017-08-25,0.0,38.30,70.2,45.7,57.9,0.10
2017-08-26,0.0,38.40,74.7,50.0,61.7,0.00
2017-08-27,0.0,38.40,75.2,51.1,62.8,0.00
2017-08-28,0.0,38.40,77.0,52.0,63.5,0.00
2017-08-29,0.0,38.40,77.5,52.9,63.9,0.00
2017-08-30,0.0,38.40,75.6,51.3,62.6,0.00
2017-08-31,0.0,38.40,72.5,47.8,58.3,0.00
2017-09-01,0.0,38.40,70.3,44.2,56.8,0.00
2017-09-02,0.0,38.40,77.5,49.3,62.2,0.00
2017-09-03,0.0,38.40,78.1,52.0,64.8,0.00
2017-09-04,0.0,38.40,76.6,51.3,63.7,0.00
2017-09-05,0.0,38.40,68.0,46.2,56.1,0.00
2017-09-06,0.0,38.40,72.5,44.2,58.5,0.00
2017-09-07,0.0,38.40,73.2,49.1,60.1,0.00
2017-09-08,0.0,38.40,74.1,52.2,61.0,0.00
2017-09-09,0.0,38.40,75.2,50.2,58.6,0.00
2017-09-10,0.0,38.40,70.0,48.2,58.3,0.20
2017-09-11,0.0,38.60,70.5,45.5,57.0,0.00
