#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1160: Weminuche Creek, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Weminuche Creek (1160) 
# Colorado  SNOTEL Site - 10730 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:05:11 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-11-25,1.8,7.2,20.3,-6.2,6.1,0.00
2010-11-26,1.8,7.2,38.1,11.1,23.4,0.10
2010-11-27,1.9,7.3,36.9,15.3,22.3,0.00
2010-11-28,1.9,7.3,18.0,0.9,10.4,0.20
2010-11-29,2.0,7.5,17.6,0.0,6.3,0.00
2010-11-30,2.0,7.5,24.8,3.4,14.9,0.50
2010-12-01,2.1,8.0,38.7,19.9,27.5,0.10
2010-12-02,2.1,8.1,39.9,21.6,28.0,0.30
2010-12-03,2.1,8.4,39.0,24.8,29.7,0.10
2010-12-04,2.2,8.5,39.0,23.9,29.7,0.00
2010-12-05,2.2,8.5,42.1,23.2,29.7,0.00
2010-12-06,2.2,8.5,37.4,17.6,26.6,0.00
2010-12-07,2.1,8.5,34.2,14.7,23.0,0.00
2010-12-08,2.1,8.5,41.4,16.2,26.2,0.00
2010-12-09,2.1,8.5,40.3,21.6,28.8,0.00
2010-12-10,2.2,8.5,31.5,19.0,23.4,0.00
2010-12-11,2.2,8.5,33.1,17.2,23.2,0.00
2010-12-12,2.2,8.5,41.0,15.8,28.8,0.00
2010-12-13,2.2,8.5,46.2,27.1,32.9,0.00
2010-12-14,2.2,8.5,41.7,22.6,30.0,0.00
2010-12-15,2.2,8.5,28.8,18.7,24.6,0.00
2010-12-16,2.2,8.5,27.3,18.0,21.9,0.50
2010-12-17,2.7,9.0,26.8,15.1,18.9,0.00
2010-12-18,2.7,9.0,25.0,15.3,19.2,0.40
2010-12-19,3.1,9.4,31.5,18.3,25.5,1.50
2010-12-20,3.8,10.9,28.2,24.4,26.6,1.60
2010-12-21,5.2,12.5,30.2,22.3,24.6,0.80
2010-12-22,6.0,13.3,32.5,23.2,26.4,1.30
2010-12-23,7.2,14.6,30.0,20.1,25.3,0.50
2010-12-24,8.4,15.1,39.6,15.3,23.0,0.00
2010-12-25,8.4,15.1,41.4,16.7,23.2,0.00
2010-12-26,8.4,15.1,31.6,12.2,19.6,0.00
2010-12-27,8.4,15.1,29.5,9.3,17.2,0.00
2010-12-28,8.4,15.1,31.8,9.7,16.2,0.10
2010-12-29,8.5,15.2,15.8,7.7,13.3,1.00
2010-12-30,9.2,16.2,15.8,-5.1,8.1,0.50
2010-12-31,10.2,16.7,1.2,-18.9,-9.0,0.10
2011-01-01,10.2,16.8,10.4,-19.7,-6.5,0.00
2011-01-02,10.2,16.8,26.6,-0.4,9.1,0.00
2011-01-03,10.2,16.8,27.0,6.8,13.5,0.00
2011-01-04,10.2,16.8,25.0,1.9,9.5,0.00
2011-01-05,10.2,16.8,32.9,1.9,18.3,0.00
2011-01-06,10.2,16.8,42.4,13.8,25.2,0.00
2011-01-07,10.2,16.8,43.0,19.2,27.5,0.00
2011-01-08,10.2,16.8,34.5,14.9,20.5,0.00
2011-01-09,10.2,16.8,19.4,7.2,14.0,0.00
2011-01-10,10.2,16.8,8.2,-10.5,0.1,0.00
2011-01-11,10.2,16.8,19.9,-10.7,5.9,0.00
2011-01-12,10.2,16.8,28.4,8.4,16.3,0.00
2011-01-13,10.2,16.8,36.0,15.1,24.4,0.00
2011-01-14,10.2,16.8,33.1,20.5,25.0,0.00
2011-01-15,10.2,16.8,44.1,21.2,28.4,0.00
2011-01-16,10.2,16.8,40.1,18.3,29.7,0.00
2011-01-17,10.2,16.8,38.5,18.7,29.1,0.00
2011-01-18,10.2,16.8,38.1,14.5,23.2,0.00
2011-01-19,10.2,16.8,27.1,7.0,18.3,0.00
2011-01-20,10.2,16.8,29.5,1.4,13.3,0.00
2011-01-21,10.2,16.8,32.2,13.5,22.6,0.00
2011-01-22,10.2,16.8,32.7,10.4,19.4,0.00
2011-01-23,10.1,16.8,27.9,5.2,15.6,0.00
2011-01-24,10.1,16.8,23.2,5.9,13.8,0.00
2011-01-25,10.1,16.8,31.3,8.1,18.7,0.00
2011-01-26,10.1,16.8,28.0,12.0,19.2,0.00
2011-01-27,10.1,16.8,38.5,13.8,26.2,0.00
2011-01-28,10.1,16.8,44.2,21.7,29.8,0.00
2011-01-29,10.1,16.8,42.1,18.9,27.5,0.00
2011-01-30,10.1,16.8,30.6,12.7,20.3,0.00
2011-01-31,10.1,16.8,22.3,4.5,14.4,0.20
2011-02-01,10.3,17.0,13.3,-8.5,3.0,0.00
2011-02-02,10.3,17.0,-3.5,-18.9,-9.9,0.00
2011-02-03,10.3,17.0,24.4,-8.5,9.7,0.00
2011-02-04,10.3,17.0,34.9,14.7,23.2,0.00
2011-02-05,10.3,17.0,31.3,8.8,19.0,0.00
2011-02-06,10.3,17.0,18.3,3.4,8.6,0.00
2011-02-07,10.3,17.0,24.8,0.3,12.6,0.50
2011-02-08,10.5,17.5,19.0,-3.5,10.4,0.50
2011-02-09,10.9,18.0,19.4,-4.7,3.6,0.00
2011-02-10,10.9,18.0,30.2,-4.7,11.1,0.00
2011-02-11,10.9,18.0,34.9,9.9,19.9,0.10
2011-02-12,11.0,18.1,40.3,13.1,25.2,0.00
2011-02-13,11.0,18.1,46.0,22.1,30.9,0.00
2011-02-14,11.0,18.1,43.5,20.8,30.6,0.00
2011-02-15,11.1,18.1,43.0,20.7,28.8,0.00
2011-02-16,11.1,18.1,28.4,21.7,25.0,0.00
2011-02-17,11.1,18.1,30.4,17.2,22.5,0.00
2011-02-18,11.0,18.1,32.5,15.8,22.5,0.00
2011-02-19,11.0,18.1,28.8,15.1,22.5,0.90
2011-02-20,12.0,19.0,21.7,4.6,13.3,0.00
2011-02-21,12.2,19.0,24.3,-1.5,10.0,0.00
2011-02-22,12.2,19.0,30.7,3.4,13.8,0.00
2011-02-23,12.2,19.0,31.3,7.5,17.2,0.30
2011-02-24,12.3,19.3,25.0,8.8,15.6,0.00
2011-02-25,12.3,19.3,21.6,12.4,16.3,0.60
2011-02-26,12.8,19.9,28.8,12.6,17.2,0.00
2011-02-27,13.0,19.9,27.9,8.1,15.4,0.00
2011-02-28,13.0,19.9,39.0,7.3,20.8,0.00
2011-03-01,13.0,19.9,44.1,15.1,26.8,0.00
2011-03-02,13.0,19.9,43.9,18.0,28.8,0.00
2011-03-03,13.0,19.9,40.5,19.9,27.7,0.00
2011-03-04,13.0,19.9,33.1,12.9,20.1,0.00
2011-03-05,13.0,19.9,32.0,10.2,20.7,0.00
2011-03-06,13.0,19.9,29.1,16.3,21.0,0.10
2011-03-07,13.1,20.0,28.2,16.5,20.5,1.00
2011-03-08,13.8,21.0,33.1,9.3,16.7,0.00
2011-03-09,13.8,21.0,38.1,9.9,22.1,0.00
2011-03-10,13.9,21.0,41.2,16.3,27.7,0.10
2011-03-11,13.9,21.1,46.0,21.6,32.5,0.00
2011-03-12,13.8,21.1,46.6,22.3,33.1,0.00
2011-03-13,13.7,21.1,39.9,21.6,29.8,0.00
2011-03-14,13.7,21.1,45.5,22.5,32.5,0.00
2011-03-15,13.7,21.1,47.5,21.6,32.0,0.00
2011-03-16,13.6,21.1,49.8,27.1,37.2,0.00
2011-03-17,13.5,21.1,44.6,27.7,33.4,0.00
2011-03-18,13.3,21.1,43.5,23.5,31.8,0.00
2011-03-19,13.2,21.1,42.1,25.2,32.2,0.00
2011-03-20,13.1,21.1,39.0,21.4,29.5,0.00
2011-03-21,13.1,21.1,38.1,22.3,30.2,0.00
2011-03-22,13.3,21.1,25.2,7.9,16.2,0.00
2011-03-23,13.6,21.1,35.8,6.3,21.6,0.00
2011-03-24,13.9,21.1,28.8,16.0,21.9,0.00
2011-03-25,14.0,21.1,31.8,13.1,21.9,0.00
2011-03-26,14.1,21.1,35.1,9.1,22.5,0.00
2011-03-27,14.4,21.1,35.8,17.8,25.2,0.00
2011-03-28,14.7,21.1,40.3,22.3,29.8,0.00
2011-03-29,14.6,21.1,39.6,16.3,27.0,0.00
2011-03-30,14.3,21.1,43.2,18.3,30.6,0.00
2011-03-31,13.3,21.1,49.5,29.8,39.0,0.00
2011-04-01,13.1,21.1,52.5,30.4,40.5,0.00
2011-04-02,13.0,21.1,54.1,32.2,42.4,0.00
2011-04-03,12.2,21.1,40.5,9.0,28.8,0.00
2011-04-04,12.2,21.1,35.1,6.1,22.6,0.00
2011-04-05,11.9,21.1,50.2,19.2,36.3,0.00
2011-04-06,11.2,21.1,43.5,25.7,32.4,0.00
2011-04-07,11.0,21.1,37.2,24.4,27.9,0.30
2011-04-08,11.3,21.4,40.1,23.5,28.4,0.10
2011-04-09,11.4,21.5,29.8,9.5,23.0,0.20
2011-04-10,11.6,21.7,30.6,2.8,16.7,0.20
2011-04-11,11.8,21.9,46.4,8.6,28.0,0.00
2011-04-12,11.6,21.9,44.1,23.2,33.3,0.00
2011-04-13,11.6,21.9,44.4,23.7,33.1,0.00
2011-04-14,11.3,21.9,37.4,17.6,24.4,0.00
2011-04-15,11.1,21.9,41.0,16.7,29.7,0.00
2011-04-16,10.6,21.9,49.8,23.7,36.0,0.00
2011-04-17,9.9,21.9,52.9,29.3,40.6,0.00
2011-04-18,9.0,21.9,52.0,29.5,38.7,0.00
2011-04-19,8.1,21.9,41.0,25.2,32.2,0.00
2011-04-20,7.6,21.9,49.3,27.3,38.1,0.00
2011-04-21,6.7,21.9,45.7,29.3,36.9,0.00
2011-04-22,6.2,21.9,45.9,28.2,34.3,0.00
2011-04-23,5.4,21.9,37.8,26.8,30.6,0.50
2011-04-24,5.9,22.4,37.4,20.1,27.5,0.50
2011-04-25,6.4,22.9,42.1,21.4,27.5,0.30
2011-04-26,6.9,23.2,34.3,11.3,21.2,0.00
2011-04-27,7.0,23.2,35.8,10.9,22.6,0.00
2011-04-28,7.1,23.2,47.5,15.6,32.4,0.00
2011-04-29,6.9,23.2,45.9,22.5,34.7,0.00
2011-04-30,6.7,23.2,35.8,13.3,21.9,0.00
2011-05-01,6.6,23.2,20.8,10.0,16.2,0.30
2011-05-02,6.9,23.5,36.7,9.5,20.5,0.10
2011-05-03,7.0,23.6,45.9,13.8,30.2,0.10
2011-05-04,7.1,23.7,52.2,24.3,37.4,0.00
2011-05-05,6.8,23.7,55.8,25.2,39.6,0.00
2011-05-06,6.2,23.7,56.1,30.6,43.5,0.00
2011-05-07,5.4,23.7,57.4,36.3,45.3,0.00
2011-05-08,4.3,23.7,53.2,31.5,41.9,0.00
2011-05-09,2.9,23.7,38.3,23.2,31.3,0.00
2011-05-10,2.9,23.7,41.0,20.5,29.8,0.00
2011-05-11,2.8,23.7,37.8,21.6,27.3,0.00
2011-05-12,2.7,23.7,46.2,22.3,33.8,0.00
2011-05-13,2.5,23.7,56.5,30.2,42.3,0.00
2011-05-14,1.3,23.7,53.1,32.5,41.4,0.00
2011-05-15,0.4,23.7,52.5,30.2,40.8,0.00
2011-05-16,0.0,23.7,51.8,31.5,41.0,0.00
2011-05-17,0.0,23.7,38.7,27.1,32.5,0.00
2011-05-18,0.0,23.7,31.8,21.7,27.0,0.70
2011-05-19,0.7,24.4,38.1,21.0,25.2,0.50
2011-05-20,1.3,24.9,37.2,21.9,27.5,0.20
2011-05-21,1.5,25.1,45.7,20.7,31.3,0.00
2011-05-22,1.4,25.1,55.0,27.7,39.4,0.00
2011-05-23,1.1,25.1,53.2,30.4,39.9,0.00
2011-05-24,0.7,25.1,43.7,26.2,33.8,0.00
2011-05-25,0.4,25.1,53.2,25.7,39.4,0.00
2011-05-26,0.0,25.1,54.3,31.5,44.2,0.00
2011-05-27,0.0,25.1,58.3,37.8,47.7,0.00
2011-05-28,0.0,25.1,57.9,37.2,47.7,0.00
2011-05-29,0.0,25.1,57.0,33.8,44.4,0.00
2011-05-30,0.0,25.1,43.0,27.1,34.0,0.00
2011-05-31,0.0,25.1,57.2,26.4,43.5,0.00
2011-06-01,0.0,25.1,62.6,35.8,49.5,0.00
2011-06-02,0.0,25.1,58.6,36.1,46.6,0.00
2011-06-03,0.0,25.1,58.8,30.7,45.0,0.00
2011-06-04,0.0,25.1,65.1,38.1,51.3,0.00
2011-06-05,0.0,25.1,66.6,40.8,53.2,0.00
2011-06-06,0.0,25.1,65.7,42.3,52.0,0.00
2011-06-07,0.0,25.1,61.7,32.7,47.1,0.00
2011-06-08,0.0,25.1,62.6,37.4,49.3,0.00
2011-06-09,0.0,25.1,59.9,34.3,46.0,0.00
2011-06-10,0.0,25.1,64.2,36.5,49.8,0.00
2011-06-11,0.0,25.1,63.9,40.5,50.2,0.00
2011-06-12,0.0,25.1,63.7,37.0,50.2,0.00
2011-06-13,0.0,25.1,63.1,39.0,49.6,0.00
2011-06-14,0.0,25.1,62.2,40.8,51.3,0.00
2011-06-15,0.0,25.1,68.2,41.4,55.8,0.00
2011-06-16,0.0,25.1,67.1,43.5,54.7,0.00
2011-06-17,0.0,25.1,63.0,38.3,50.4,0.00
2011-06-18,0.0,25.1,63.3,40.1,50.9,0.00
2011-06-19,0.0,25.1,60.4,32.5,45.5,0.00
2011-06-20,0.0,25.1,57.2,30.4,41.9,0.00
2011-06-21,0.0,25.1,64.4,32.9,49.6,0.00
2011-06-22,0.0,25.1,70.3,42.1,56.7,0.00
2011-06-23,0.0,25.1,74.1,48.2,59.7,0.00
2011-06-24,0.0,25.1,72.9,49.3,59.4,0.00
2011-06-25,0.0,25.1,71.2,46.8,58.3,0.00
2011-06-26,0.0,25.1,71.1,45.7,57.7,0.00
2011-06-27,0.0,25.1,72.5,45.9,58.5,0.00
2011-06-28,0.0,25.1,72.9,47.7,58.5,0.00
2011-06-29,0.0,25.1,73.0,47.7,58.3,0.00
2011-06-30,0.0,25.1,63.0,42.3,51.1,0.30
2011-07-01,0.0,25.4,70.7,39.0,55.6,0.10
2011-07-02,0.0,25.5,74.3,47.3,58.5,0.10
2011-07-03,0.0,25.6,68.2,46.2,55.0,0.10
2011-07-04,0.0,25.7,75.9,47.5,59.4,0.00
2011-07-05,0.0,25.7,73.0,49.6,58.8,0.00
2011-07-06,0.0,25.7,72.9,50.7,59.0,0.00
2011-07-07,0.0,25.7,73.9,47.3,58.5,0.00
2011-07-08,0.0,25.7,71.4,43.9,56.8,0.00
2011-07-09,0.0,25.7,70.5,44.6,54.7,0.10
2011-07-10,0.0,25.8,70.3,44.6,54.7,0.00
2011-07-11,0.0,25.8,65.8,43.9,51.4,0.80
2011-07-12,0.0,26.6,64.2,42.6,49.3,0.10
2011-07-13,0.0,26.7,66.2,41.7,53.1,0.10
2011-07-14,0.0,26.8,68.7,43.5,55.0,0.00
2011-07-15,0.0,26.8,70.0,45.5,57.2,0.20
2011-07-16,0.0,27.0,70.7,50.0,59.5,0.30
2011-07-17,0.0,27.3,73.8,48.2,59.7,0.00
2011-07-18,0.0,27.3,72.7,49.1,56.1,0.00
2011-07-19,0.0,27.3,69.6,47.5,57.0,0.00
2011-07-20,0.0,27.3,68.4,46.2,57.2,0.00
2011-07-21,0.0,27.3,70.5,48.4,57.4,0.00
2011-07-22,0.0,27.3,73.2,46.8,59.0,0.00
2011-07-23,0.0,27.3,75.2,47.5,59.0,0.00
2011-07-24,0.0,27.3,72.9,50.4,57.6,0.10
2011-07-25,0.0,27.4,71.2,45.9,53.2,0.70
2011-07-26,0.0,28.1,66.6,44.6,52.9,0.00
2011-07-27,0.0,28.1,61.9,42.8,52.2,0.30
2011-07-28,0.0,28.4,71.8,47.7,57.7,0.10
2011-07-29,0.0,28.5,68.7,44.4,54.3,0.00
2011-07-30,0.0,28.5,66.9,44.4,51.3,0.60
2011-07-31,0.0,29.1,63.9,43.2,51.3,0.40
2011-08-01,0.0,29.5,63.1,45.3,51.8,0.00
2011-08-02,0.0,29.5,68.0,46.4,53.6,0.10
2011-08-03,0.0,29.6,64.0,45.3,52.7,0.30
2011-08-04,0.0,29.9,61.3,45.0,51.3,0.00
2011-08-05,0.0,29.9,66.2,45.5,54.7,0.10
2011-08-06,0.0,30.0,70.2,45.7,57.4,0.00
2011-08-07,0.0,30.0,71.8,47.1,58.5,0.00
2011-08-08,0.0,30.0,70.5,48.0,59.4,0.10
2011-08-09,0.0,30.1,71.6,47.7,58.8,0.00
2011-08-10,0.0,30.1,72.0,47.7,57.9,0.00
2011-08-11,0.0,30.1,65.8,46.0,53.8,0.00
2011-08-12,0.0,30.1,69.4,47.3,58.5,0.20
2011-08-13,0.0,30.3,74.7,44.2,55.6,0.30
2011-08-14,0.0,30.6,59.2,44.6,50.0,0.20
2011-08-15,0.0,30.8,66.9,46.4,55.0,0.00
2011-08-16,0.0,30.8,73.6,48.4,60.1,0.10
2011-08-17,0.0,30.9,68.2,47.5,56.1,0.00
2011-08-18,0.0,30.9,68.9,46.0,55.0,0.10
2011-08-19,0.0,31.0,65.3,47.7,55.2,0.00
2011-08-20,0.0,31.0,65.8,45.3,52.2,0.00
2011-08-21,0.0,31.0,64.2,42.6,51.8,0.70
2011-08-22,0.0,31.7,65.8,45.0,52.7,0.30
2011-08-23,0.0,32.0,70.0,49.3,58.6,0.20
2011-08-24,0.0,32.2,70.0,47.5,55.6,0.00
2011-08-25,0.0,32.2,64.9,47.3,53.4,0.10
2011-08-26,0.0,32.3,66.0,45.7,53.1,0.20
2011-08-27,0.0,32.5,65.3,45.9,54.7,0.10
2011-08-28,0.0,32.6,68.2,47.5,54.7,0.10
2011-08-29,0.0,32.7,65.3,43.9,50.0,0.40
2011-08-30,0.0,33.1,67.6,44.2,54.1,0.10
2011-08-31,0.0,33.2,66.2,43.0,51.6,0.00
2011-09-01,0.0,33.2,66.0,43.7,53.2,0.20
2011-09-02,0.0,33.4,66.6,44.8,54.7,0.00
2011-09-03,0.0,33.4,67.8,47.8,55.4,0.00
2011-09-04,0.0,33.4,59.4,41.4,48.6,0.00
2011-09-05,0.0,33.4,61.0,40.5,49.6,0.00
2011-09-06,0.0,33.4,56.5,40.8,47.1,0.00
2011-09-07,0.0,33.4,61.5,40.1,48.2,0.00
2011-09-08,0.0,33.4,57.2,38.3,45.7,0.00
2011-09-09,0.0,33.4,48.4,36.1,40.5,0.10
2011-09-10,0.0,33.5,44.8,35.2,39.6,0.10
2011-09-11,0.0,33.6,55.4,36.5,43.9,0.00
2011-09-12,0.0,33.6,58.3,37.2,45.5,0.00
2011-09-13,0.0,33.6,52.7,37.9,42.1,0.20
2011-09-14,0.0,33.8,45.7,32.9,38.1,0.50
2011-09-15,0.0,34.3,47.5,33.3,38.1,0.30
2011-09-16,0.0,34.6,49.8,34.0,38.8,0.30
2011-09-17,0.0,34.9,47.3,32.5,36.9,0.30
2011-09-18,0.0,35.2,57.4,31.5,42.4,0.00
2011-09-19,0.0,35.2,58.8,37.0,46.4,0.00
2011-09-20,0.0,35.2,59.2,37.9,47.7,0.00
2011-09-21,0.0,35.2,59.7,39.4,48.0,0.00
2011-09-22,0.0,35.2,60.6,35.8,47.7,0.00
2011-09-23,0.0,35.2,65.3,39.4,50.9,0.10
2011-09-24,0.0,35.3,62.8,41.9,50.7,0.00
2011-09-25,0.0,35.3,65.1,43.5,51.3,0.00
2011-09-26,0.0,35.3,63.7,45.7,51.4,0.00
2011-09-27,0.0,35.3,63.9,43.0,50.7,0.00
2011-09-28,0.0,35.3,66.4,40.1,52.5,0.00
2011-09-29,0.0,35.3,63.5,41.0,49.5,0.00
