#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 840: Upper San Juan, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Upper San Juan (840) 
# Colorado  SNOTEL Site - 10140 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:04:58 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1978-12-31,25.3,26.00,32.0,32.0,32.0,0.10
1979-01-01,25.3,26.10,32.0,32.0,32.0,0.00
1979-01-02,25.3,26.10,32.0,32.0,32.0,0.00
1979-01-03,25.6,26.10,32.0,32.0,32.0,0.00
1979-01-04,25.6,26.10,32.0,32.0,32.0,0.00
1979-01-05,25.7,26.10,32.0,32.0,32.0,1.40
1979-01-06,26.9,27.50,32.0,32.0,32.0,0.50
1979-01-07,27.3,28.00,,,,0.00
1979-01-08,27.4,28.00,32.0,32.0,32.0,0.00
1979-01-09,27.5,28.00,,,,0.00
1979-01-10,27.5,28.00,32.0,32.0,32.0,0.00
1979-01-11,27.6,28.00,32.0,32.0,32.0,0.10
1979-01-12,27.8,28.10,,,,0.00
1979-01-13,27.8,28.10,32.0,32.0,32.0,0.60
1979-01-14,28.5,28.70,32.0,32.0,32.0,0.60
1979-01-15,29.4,29.30,32.0,32.0,32.0,1.80
1979-01-16,31.4,31.10,,,,0.90
1979-01-17,32.4,32.00,,,,1.60
1979-01-18,33.4,33.60,,,,0.60
1979-01-19,34.2,34.20,,,,0.80
1979-01-20,35.4,35.00,32.0,32.0,32.0,0.50
1979-01-21,36.5,35.50,,,,0.30
1979-01-22,37.1,35.80,,,,0.00
1979-01-23,37.1,35.80,32.0,32.0,32.0,0.00
1979-01-24,37.1,35.80,32.0,32.0,32.0,0.00
1979-01-25,37.3,35.80,32.0,32.0,32.0,0.50
1979-01-26,38.1,36.30,32.0,32.0,32.0,1.10
1979-01-27,38.9,37.40,32.0,32.0,32.0,0.00
1979-01-28,39.1,37.40,32.0,32.0,32.0,0.20
1979-01-29,39.9,37.60,32.0,32.0,32.0,1.00
1979-01-30,40.5,38.60,32.0,32.0,32.0,0.10
1979-01-31,40.5,38.70,,,,0.40
1979-02-01,41.5,39.10,32.0,32.0,32.0,0.30
1979-02-02,41.8,39.40,,,,0.80
1979-02-03,42.2,40.20,32.0,32.0,32.0,0.00
1979-02-04,42.2,40.20,32.0,32.0,32.0,0.10
1979-02-05,42.3,40.30,32.0,32.0,32.0,0.00
1979-02-06,42.4,40.30,32.0,32.0,32.0,0.00
1979-02-07,42.4,40.30,,,,0.00
1979-02-08,42.4,40.30,,,,0.00
1979-02-09,42.4,40.30,,,,0.00
1979-02-10,42.5,40.30,,,,0.00
1979-02-11,42.5,40.30,32.0,32.0,32.0,0.00
1979-02-12,42.5,40.30,32.0,32.0,32.0,0.00
1979-02-13,42.5,40.30,32.0,32.0,32.0,0.00
1979-02-14,42.6,40.30,32.0,32.0,32.0,0.00
1979-02-15,42.6,40.30,32.0,32.0,32.0,0.00
1979-02-16,42.7,40.30,32.0,32.0,32.0,0.00
1979-02-17,42.7,40.30,32.0,32.0,32.0,0.00
1979-02-18,42.7,40.30,32.0,32.0,32.0,0.00
1979-02-19,42.8,40.30,32.0,32.0,32.0,0.00
1979-02-20,43.4,40.30,32.0,32.0,32.0,0.20
1979-02-21,43.7,40.50,32.0,32.0,32.0,0.20
1979-02-22,44.8,40.70,32.0,32.0,32.0,0.50
1979-02-23,45.3,41.20,32.0,32.0,32.0,0.70
1979-02-24,45.9,41.90,32.0,32.0,32.0,0.60
1979-02-25,46.0,42.50,32.0,32.0,32.0,0.60
1979-02-26,46.3,43.10,32.0,32.0,32.0,0.30
1979-02-27,47.0,43.40,32.0,32.0,32.0,0.10
1979-02-28,47.0,43.50,32.0,32.0,32.0,0.00
1979-03-01,47.0,43.50,,,,1.10
1979-03-02,48.2,44.60,,,,1.50
1979-03-03,49.6,46.10,,,,0.20
1979-03-04,49.8,46.30,,,,0.00
1979-03-05,49.8,46.30,,,,0.00
1979-03-06,49.8,46.30,32.0,32.0,32.0,0.00
1979-03-07,49.8,46.30,32.0,32.0,32.0,0.10
1979-03-08,49.8,46.40,32.0,32.0,32.0,0.00
1979-03-09,49.8,46.40,32.0,32.0,32.0,0.00
1979-03-10,49.8,46.40,32.0,32.0,32.0,0.00
1979-03-11,49.8,46.40,32.0,32.0,32.0,0.00
1979-03-12,49.8,46.40,32.0,32.0,32.0,0.00
1979-03-13,49.8,46.40,32.0,32.0,32.0,0.00
1979-03-14,49.8,46.40,32.0,32.0,32.0,0.20
1979-03-15,50.6,46.60,32.0,32.0,32.0,0.20
1979-03-16,50.7,46.80,32.0,32.0,32.0,0.10
1979-03-17,51.1,46.90,32.0,32.0,32.0,0.30
1979-03-18,51.5,47.20,32.0,32.0,32.0,0.20
1979-03-19,51.6,47.40,,,,2.60
1979-03-20,53.2,50.00,32.0,32.0,32.0,2.70
1979-03-21,56.3,52.70,32.0,32.0,32.0,0.80
1979-03-22,56.3,53.50,32.0,32.0,32.0,1.80
1979-03-23,56.3,55.30,32.0,32.0,32.0,0.60
1979-03-24,56.3,55.90,32.0,32.0,32.0,0.00
1979-03-25,56.5,55.90,32.0,32.0,32.0,0.00
1979-03-26,56.5,55.90,32.0,32.0,32.0,0.00
1979-03-27,56.5,55.90,32.0,32.0,32.0,0.00
1979-03-28,56.7,55.90,32.0,32.0,32.0,1.60
1979-03-29,58.7,57.50,32.0,32.0,32.0,3.30
1979-03-30,59.2,60.80,32.0,32.0,32.0,0.00
1979-03-31,59.4,60.80,32.0,32.0,32.0,0.00
1979-04-01,60.1,60.80,32.0,32.0,32.0,0.00
1979-04-02,60.4,60.80,32.0,32.0,32.0,0.00
1979-04-03,60.6,60.80,32.0,32.0,32.0,0.00
1979-04-04,60.7,60.80,32.0,32.0,32.0,0.00
1979-04-05,61.0,60.80,32.0,32.0,32.0,0.00
1979-04-06,61.0,60.80,32.0,32.0,32.0,0.20
1979-04-07,61.0,61.00,32.0,32.0,32.0,0.00
1979-04-08,61.0,61.00,32.0,32.0,32.0,0.00
1979-04-09,61.0,61.00,32.0,32.0,32.0,0.00
1979-04-10,61.5,61.00,32.0,32.0,32.0,0.00
1979-04-11,63.2,61.00,32.0,32.0,32.0,0.00
1979-04-12,63.6,61.00,32.0,32.0,32.0,0.00
1979-04-13,63.6,61.00,32.0,32.0,32.0,0.00
1979-04-14,63.7,61.00,32.0,32.0,32.0,0.00
1979-04-15,63.7,61.00,32.0,32.0,32.0,0.00
1979-04-16,63.7,61.00,32.0,32.0,32.0,0.00
1979-04-17,63.7,61.00,32.0,32.0,32.0,0.40
1979-04-18,64.0,61.40,32.0,32.0,32.0,3.40
1979-04-19,64.7,64.80,32.0,32.0,32.0,0.40
1979-04-20,64.7,65.20,32.0,32.0,32.0,0.10
1979-04-21,64.6,65.30,32.0,32.0,32.0,0.10
1979-04-22,64.5,65.40,32.0,32.0,32.0,0.10
1979-04-23,63.5,65.50,32.0,32.0,32.0,0.10
1979-04-24,60.5,65.60,32.0,32.0,32.0,0.00
1979-04-25,59.9,65.60,32.0,32.0,32.0,0.00
1979-04-26,59.3,65.60,32.0,32.0,32.0,0.00
1979-04-27,58.9,65.60,,,,0.00
1979-04-28,57.0,65.60,32.0,32.0,32.0,0.10
1979-04-29,56.4,65.70,32.0,32.0,32.0,0.00
1979-04-30,56.3,65.70,32.0,32.0,32.0,0.00
1979-05-01,55.9,65.70,32.0,32.0,32.0,0.00
1979-05-02,55.5,65.70,32.0,32.0,32.0,0.00
1979-05-03,54.8,65.70,32.0,32.0,32.0,0.20
1979-05-04,54.4,65.90,32.0,32.0,32.0,0.00
1979-05-05,54.4,65.90,32.0,32.0,32.0,0.00
1979-05-06,53.7,65.90,32.0,32.0,32.0,0.00
1979-05-07,52.2,65.90,32.0,32.0,32.0,0.30
1979-05-08,51.1,66.20,32.0,32.0,32.0,2.00
1979-05-09,52.4,68.20,32.0,32.0,32.0,0.60
1979-05-10,52.9,68.80,32.0,32.0,32.0,0.20
1979-05-11,53.1,69.00,32.0,32.0,32.0,0.00
1979-05-12,53.3,69.00,32.0,32.0,32.0,0.00
1979-05-13,53.4,69.00,32.0,32.0,32.0,0.00
1979-05-14,53.4,69.00,32.0,32.0,32.0,0.20
1979-05-15,53.5,69.20,32.0,32.0,32.0,0.00
1979-05-16,53.5,69.20,32.0,32.0,32.0,0.00
1979-05-17,52.8,69.20,32.0,32.0,32.0,0.00
1979-05-18,52.4,69.20,32.0,32.0,32.0,0.00
1979-05-19,51.8,69.20,32.0,32.0,32.0,0.00
1979-05-20,50.1,69.20,32.0,32.0,32.0,0.00
1979-05-21,48.4,69.20,32.0,32.0,32.0,0.20
1979-05-22,47.4,69.40,32.0,32.0,32.0,0.10
1979-05-23,45.0,69.50,32.0,32.0,32.0,0.20
1979-05-24,43.7,69.70,32.0,32.0,32.0,0.10
1979-05-25,42.0,69.80,32.0,32.0,32.0,0.90
1979-05-26,39.3,70.70,32.0,32.0,32.0,0.20
1979-05-27,38.2,70.90,32.0,32.0,32.0,0.20
1979-05-28,37.4,71.10,32.0,32.0,32.0,0.00
1979-05-29,35.6,71.10,32.0,32.0,32.0,0.10
1979-05-30,33.8,71.20,32.0,32.0,32.0,0.00
1979-05-31,32.0,71.20,32.0,32.0,32.0,0.00
1979-06-01,29.5,71.20,32.0,32.0,32.0,0.00
1979-06-02,27.8,71.20,32.0,32.0,32.0,0.40
1979-06-03,25.7,71.60,32.0,32.0,32.0,0.10
1979-06-04,23.6,71.70,32.0,32.0,32.0,0.10
1979-06-05,22.1,71.80,32.0,32.0,32.0,0.00
1979-06-06,19.3,71.80,32.0,32.0,32.0,0.00
1979-06-07,16.3,71.80,32.0,32.0,32.0,0.20
1979-06-08,15.4,72.00,32.0,32.0,32.0,1.20
1979-06-09,15.8,73.20,32.0,32.0,32.0,0.00
1979-06-10,15.9,73.20,32.0,32.0,32.0,0.00
1979-06-11,14.2,73.20,32.0,32.0,32.0,0.00
1979-06-12,11.8,73.20,32.0,32.0,32.0,0.00
1979-06-13,9.9,73.20,32.0,32.0,32.0,0.00
1979-06-14,8.4,73.20,32.0,32.0,32.0,0.00
1979-06-15,7.0,73.20,32.0,32.0,32.0,0.00
1979-06-16,5.8,73.20,32.0,32.0,32.0,0.00
1979-06-17,4.6,73.20,32.0,32.0,32.0,0.00
1979-06-18,2.6,73.20,32.0,32.0,32.0,0.00
1979-06-19,2.4,73.20,32.0,32.0,32.0,0.00
1979-06-20,2.2,73.20,32.0,32.0,32.0,0.00
1979-06-21,0.9,73.20,32.0,32.0,32.0,0.00
1979-06-22,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-23,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-24,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-25,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-26,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-27,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-28,0.0,73.20,32.0,32.0,32.0,0.00
1979-06-29,0.0,73.20,32.0,32.0,32.0,0.10
1979-06-30,0.0,73.30,32.0,32.0,32.0,0.10
1979-07-01,0.0,73.40,32.0,32.0,32.0,0.30
1979-07-02,0.0,73.70,32.0,32.0,32.0,0.00
1979-07-03,0.0,73.70,32.0,32.0,32.0,0.20
1979-07-04,0.0,73.90,32.0,32.0,32.0,0.30
1979-07-05,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-06,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-07,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-08,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-09,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-10,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-11,0.0,74.20,32.0,32.0,32.0,0.00
1979-07-12,0.0,74.20,32.0,32.0,32.0,0.10
1979-07-13,0.0,74.30,32.0,32.0,32.0,0.00
1979-07-14,0.0,74.30,32.0,32.0,32.0,0.00
1979-07-15,0.0,74.30,32.0,32.0,32.0,0.00
1979-07-16,0.0,74.30,32.0,32.0,32.0,0.00
1979-07-17,0.0,74.30,32.0,32.0,32.0,0.00
1979-07-18,0.0,74.30,32.0,32.0,32.0,0.00
1979-07-19,0.0,74.30,,,,0.00
1979-07-20,0.0,74.30,32.0,32.0,32.0,0.10
1979-07-21,0.0,74.40,32.0,32.0,32.0,0.00
1979-07-22,0.0,74.40,32.0,32.0,32.0,0.20
1979-07-23,0.0,74.60,32.0,32.0,32.0,0.00
1979-07-24,0.0,74.60,32.0,32.0,32.0,0.00
1979-07-25,0.0,74.60,32.0,32.0,32.0,0.00
1979-07-26,0.0,74.60,32.0,32.0,32.0,0.00
1979-07-27,0.0,74.60,32.0,32.0,32.0,0.00
1979-07-28,0.0,74.60,32.0,32.0,32.0,0.10
1979-07-29,0.0,74.70,32.0,32.0,32.0,0.00
1979-07-30,0.0,74.70,,,,
1979-07-31,0.0,,32.0,32.0,32.0,
1979-08-01,0.0,74.80,32.0,32.0,32.0,0.00
1979-08-02,0.0,74.80,32.0,32.0,32.0,0.00
1979-08-03,0.0,74.80,,,,0.00
1979-08-04,0.0,74.80,,,,0.00
1979-08-05,0.0,74.80,32.0,32.0,32.0,0.00
1979-08-06,0.0,74.80,32.0,32.0,32.0,0.00
1979-08-07,0.0,74.80,32.0,32.0,32.0,0.00
1979-08-08,0.0,74.80,32.0,32.0,32.0,0.00
1979-08-09,0.0,74.80,32.0,32.0,32.0,0.40
1979-08-10,0.0,75.20,32.0,32.0,32.0,0.50
1979-08-11,0.0,75.70,32.0,32.0,32.0,1.90
1979-08-12,0.0,77.60,32.0,32.0,32.0,0.00
1979-08-13,0.0,77.60,32.0,32.0,32.0,0.10
1979-08-14,0.0,77.70,32.0,32.0,32.0,0.30
1979-08-15,0.0,78.00,32.0,32.0,32.0,1.50
1979-08-16,0.0,79.50,32.0,32.0,32.0,0.60
1979-08-17,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-18,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-19,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-20,0.0,80.10,,,,0.00
1979-08-21,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-22,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-23,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-24,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-25,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-26,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-27,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-28,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-29,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-30,0.0,80.10,32.0,32.0,32.0,0.00
1979-08-31,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-01,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-02,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-03,0.0,80.10,,,,0.00
1979-09-04,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-05,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-06,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-07,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-08,0.0,80.10,,,,0.00
1979-09-09,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-10,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-11,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-12,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-13,0.0,80.10,32.0,32.0,32.0,0.00
1979-09-14,0.0,80.10,32.0,32.0,32.0,0.20
1979-09-15,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-16,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-17,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-18,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-19,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-20,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-21,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-22,0.0,80.30,32.0,32.0,32.0,0.00
1979-09-23,0.0,80.30,32.0,32.0,32.0,0.30
1979-09-24,0.0,80.60,32.0,32.0,32.0,0.00
1979-09-25,0.0,80.60,32.0,32.0,32.0,0.00
1979-09-26,0.0,80.60,32.0,32.0,32.0,0.00
1979-09-27,0.0,80.60,32.0,32.0,32.0,0.00
1979-09-28,0.0,80.60,32.0,32.0,32.0,0.00
1979-09-29,0.0,80.60,32.0,32.0,32.0,0.00
1979-09-30,0.0,80.60,32.0,32.0,32.0,0.00
1979-10-01,0.0,0.00,32.0,32.0,32.0,0.00
1979-10-02,0.0,0.00,32.0,32.0,32.0,0.00
1979-10-03,0.0,0.00,32.0,32.0,32.0,0.00
