#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1325: Elwood Pass, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elwood Pass (1325) 
# Colorado  SNOTEL Site - 11680 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:01:39 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2024-10-24,2.6,,,,,
2024-10-25,,,,,,
2024-10-26,,,,,,
2024-10-27,,,,,,
2024-10-28,,,,,,
2024-10-29,,,,,,
2024-10-30,,,18.9,9.3,15.1,
2024-10-31,3.2,5.20,29.5,8.4,20.7,0.10
2024-11-01,3.2,5.30,33.8,21.9,27.5,0.00
2024-11-02,3.2,5.30,37.2,19.9,29.3,0.00
2024-11-03,3.2,5.30,27.1,11.5,19.0,0.10
2024-11-04,3.2,5.40,24.6,16.3,19.6,0.40
2024-11-05,3.7,5.80,26.6,8.2,17.6,0.50
2024-11-06,4.1,6.30,16.2,3.9,10.9,0.70
2024-11-07,4.8,7.00,20.7,7.2,13.8,0.40
2024-11-08,5.2,7.40,19.9,9.0,14.5,0.20
2024-11-09,5.4,7.60,30.6,14.4,20.7,0.00
2024-11-10,5.4,7.60,41.7,15.1,29.7,0.00
2024-11-11,5.4,7.60,39.7,23.2,30.0,0.00
2024-11-12,5.3,7.60,28.4,8.4,19.8,0.00
2024-11-13,5.2,7.60,37.8,6.6,23.7,0.00
2024-11-14,5.3,7.60,39.6,24.8,32.2,0.00
2024-11-15,5.2,7.60,38.1,18.3,30.4,0.00
2024-11-16,5.2,7.60,22.5,12.0,17.1,0.00
2024-11-17,5.2,7.60,29.7,10.8,18.7,0.00
2024-11-18,5.2,7.60,26.4,8.1,17.6,0.10
2024-11-19,5.2,7.70,16.0,3.0,9.5,0.00
2024-11-20,5.2,7.70,30.0,4.6,20.8,0.10
2024-11-21,5.3,7.80,41.7,22.8,30.9,0.00
2024-11-22,5.2,7.80,42.4,24.8,32.4,0.10
2024-11-23,5.3,7.90,37.6,28.0,33.1,0.00
2024-11-24,5.2,7.90,28.4,21.0,25.0,0.00
2024-11-25,5.2,7.90,25.5,13.3,19.6,0.20
2024-11-26,5.3,8.10,27.7,21.0,25.2,1.50
2024-11-27,7.0,9.60,26.2,10.6,18.5,1.00
2024-11-28,8.0,10.60,20.3,3.6,11.7,0.00
2024-11-29,7.9,10.60,23.7,7.2,13.5,0.00
2024-11-30,7.9,10.60,32.5,9.3,21.4,0.00
2024-12-01,7.9,10.60,36.7,17.4,26.8,0.00
2024-12-02,7.9,10.60,39.0,21.2,28.4,0.00
2024-12-03,7.9,10.60,35.6,20.5,27.1,0.00
2024-12-04,7.9,10.60,36.9,18.9,26.6,0.00
2024-12-05,7.9,10.60,32.4,18.0,24.8,0.00
2024-12-06,7.8,10.60,35.2,15.8,24.4,0.00
2024-12-07,7.8,10.60,36.9,14.7,25.2,0.00
2024-12-08,7.8,10.60,39.6,15.1,26.2,0.00
2024-12-09,7.8,10.60,20.8,1.9,11.7,0.20
2024-12-10,8.0,10.80,12.9,-8.1,3.4,0.00
2024-12-11,8.0,10.80,27.5,3.0,16.9,0.00
2024-12-12,8.0,10.80,32.2,17.1,24.6,0.10
2024-12-13,8.1,10.90,17.8,4.8,12.2,0.00
2024-12-14,8.1,10.90,32.2,7.3,23.2,0.10
2024-12-15,8.1,11.00,27.1,11.5,20.3,0.00
2024-12-16,8.1,11.00,32.9,12.6,25.2,0.00
2024-12-17,8.1,11.00,30.6,16.5,24.4,0.00
2024-12-18,8.1,11.00,39.4,14.4,25.5,0.00
2024-12-19,8.1,11.00,38.7,20.8,29.7,0.00
2024-12-20,8.1,11.00,38.7,19.0,28.2,0.00
2024-12-21,8.1,11.00,41.9,22.1,30.0,0.00
2024-12-22,8.2,11.00,36.1,22.5,28.2,0.00
2024-12-23,8.2,11.00,35.6,15.6,25.5,0.00
2024-12-24,8.2,11.00,30.6,14.4,21.9,0.00
2024-12-25,8.2,11.00,25.0,9.3,17.4,0.40
2024-12-26,8.6,11.40,23.7,8.2,14.7,0.10
2024-12-27,8.7,11.50,19.0,9.5,14.7,0.00
2024-12-28,8.7,11.50,27.3,7.9,18.0,0.10
2024-12-29,8.7,11.60,32.9,18.7,25.3,0.00
2024-12-30,8.7,11.60,24.3,6.6,16.7,0.00
2024-12-31,8.6,11.60,19.0,9.7,13.3,0.00
2025-01-01,8.6,11.60,19.4,4.3,13.3,0.00
2025-01-02,8.6,11.60,29.5,14.7,21.4,0.00
2025-01-03,8.6,11.60,34.2,24.8,28.9,0.00
2025-01-04,8.6,11.60,29.3,7.3,18.5,0.00
2025-01-05,8.6,11.60,21.9,2.7,10.8,0.00
2025-01-06,8.6,11.60,20.1,5.2,11.3,0.00
2025-01-07,8.6,11.60,16.3,0.0,9.0,0.00
2025-01-08,8.6,11.60,21.2,-0.4,9.9,0.00
2025-01-09,8.6,11.60,9.1,-4.5,4.5,0.00
2025-01-10,8.6,11.60,20.7,-5.3,9.7,0.10
2025-01-11,8.8,11.70,24.1,-2.9,11.5,0.00
2025-01-12,8.8,11.70,10.6,-5.3,1.9,0.00
2025-01-13,8.8,11.70,10.6,-5.8,1.9,0.10
2025-01-14,9.0,11.80,14.4,-4.7,3.6,0.00
2025-01-15,9.0,11.80,31.8,-3.8,17.2,0.00
2025-01-16,9.2,11.80,31.6,14.5,23.5,0.00
2025-01-17,9.4,11.80,23.9,9.9,16.5,0.00
2025-01-18,9.4,11.80,11.1,-13.9,0.1,0.00
2025-01-19,9.4,11.80,6.8,-12.1,-4.5,0.00
2025-01-20,9.4,11.80,3.2,-17.0,-7.2,0.00
2025-01-21,9.4,11.80,23.2,-11.7,7.7,0.00
2025-01-22,9.4,11.80,12.6,-9.0,2.3,0.00
2025-01-23,9.4,11.80,10.6,-11.7,-0.4,0.10
2025-01-24,9.7,11.90,25.5,1.9,16.0,0.10
2025-01-25,9.8,12.00,23.0,16.2,18.5,0.00
2025-01-26,9.8,12.00,21.4,10.2,14.9,0.00
2025-01-27,9.8,12.00,27.9,7.9,16.7,0.00
2025-01-28,9.8,12.00,27.7,7.0,17.1,0.00
2025-01-29,9.8,12.00,20.1,6.1,13.5,0.20
2025-01-30,10.1,12.20,27.0,3.9,15.1,0.10
2025-01-31,10.2,12.30,33.8,11.5,23.0,0.10
2025-02-01,10.2,12.40,31.8,19.4,25.2,0.10
2025-02-02,10.2,12.50,38.8,23.9,31.3,0.00
2025-02-03,10.1,12.50,40.6,27.1,34.5,0.00
2025-02-04,10.0,12.50,39.0,27.0,33.6,0.00
2025-02-05,10.0,12.50,32.5,22.3,26.4,0.00
2025-02-06,9.8,12.50,34.9,19.6,27.7,0.00
2025-02-07,9.8,12.50,32.7,22.6,27.5,0.00
2025-02-08,9.8,12.50,27.9,19.9,22.6,0.00
2025-02-09,9.8,12.50,26.1,16.7,21.0,0.00
2025-02-10,9.8,12.50,22.8,16.5,19.8,0.00
2025-02-11,9.8,12.50,19.6,7.2,14.5,0.40
2025-02-12,10.2,12.90,7.2,-3.3,1.9,0.00
2025-02-13,10.2,12.90,20.8,-2.0,12.6,0.10
2025-02-14,10.2,13.00,22.5,11.3,17.4,1.30
2025-02-15,11.4,14.30,17.2,2.8,10.4,0.20
2025-02-16,11.6,14.50,29.7,3.4,17.2,0.00
2025-02-17,11.6,14.50,25.0,18.3,20.7,0.00
2025-02-18,11.6,14.50,24.6,7.9,16.2,0.00
2025-02-19,11.6,14.50,28.0,7.5,18.1,0.00
2025-02-20,11.6,14.50,27.1,8.6,18.7,0.00
2025-02-21,11.6,14.50,26.4,7.5,16.2,0.00
2025-02-22,11.6,14.50,36.7,7.5,20.7,0.00
2025-02-23,11.6,14.50,36.9,13.3,25.2,0.00
2025-02-24,11.6,14.50,41.0,20.3,29.8,0.00
2025-02-25,11.6,14.50,39.4,19.6,28.4,0.00
2025-02-26,11.6,14.50,31.6,10.4,21.2,0.00
2025-02-27,11.6,14.50,36.7,7.7,21.4,0.00
2025-02-28,11.6,14.50,41.2,16.3,28.6,0.00
2025-03-01,11.6,14.50,43.9,21.0,31.6,0.00
2025-03-02,11.6,14.50,38.5,20.8,28.8,0.00
2025-03-03,11.6,14.50,23.4,8.1,14.2,0.50
2025-03-04,11.8,15.00,23.7,7.3,14.7,0.00
2025-03-05,11.8,15.00,31.6,8.8,21.7,0.20
2025-03-06,12.0,15.20,24.3,7.9,17.2,1.00
2025-03-07,13.0,16.20,21.0,5.2,13.3,0.50
2025-03-08,13.5,16.70,20.7,11.1,15.1,0.20
2025-03-09,13.6,16.90,38.5,13.1,25.9,0.00
2025-03-10,13.6,16.90,38.8,20.8,29.1,0.00
2025-03-11,13.6,16.90,32.7,20.5,26.1,0.00
2025-03-12,13.6,16.90,28.4,17.1,21.7,0.10
2025-03-13,13.7,17.00,27.9,13.1,21.2,0.40
2025-03-14,14.1,17.40,16.9,4.5,10.4,0.70
2025-03-15,14.8,18.10,17.6,0.1,8.2,0.00
2025-03-16,14.8,18.10,25.9,-0.6,15.8,0.10
2025-03-17,14.8,18.20,33.8,18.9,28.4,0.20
2025-03-18,14.9,18.40,26.1,0.7,13.6,0.00
2025-03-19,14.9,18.40,18.0,-4.2,5.7,0.00
2025-03-20,14.9,18.40,26.1,-0.9,16.2,0.00
2025-03-21,14.9,18.40,30.7,7.3,20.1,0.30
2025-03-22,14.9,18.70,30.9,19.4,24.6,0.10
2025-03-23,15.0,18.80,38.7,17.8,28.6,0.00
2025-03-24,15.0,18.80,43.7,21.4,32.7,0.00
2025-03-25,14.9,18.80,47.7,26.6,37.0,0.00
2025-03-26,14.7,18.80,47.5,27.5,36.5,0.00
2025-03-27,14.5,18.80,46.8,28.0,37.6,0.00
2025-03-28,14.1,18.80,39.2,23.4,31.5,0.10
2025-03-29,14.1,18.90,33.6,17.8,24.4,0.00
2025-03-30,13.9,18.90,30.2,15.1,20.5,0.00
2025-03-31,13.8,18.90,32.7,16.7,25.7,0.10
2025-04-01,13.7,19.00,22.1,1.8,14.7,0.50
2025-04-02,13.8,19.50,21.2,-0.8,10.4,0.10
2025-04-03,14.0,19.60,18.1,4.8,10.6,0.20
2025-04-04,14.3,19.80,24.4,4.3,14.9,0.40
2025-04-05,14.8,20.20,21.6,9.5,13.8,0.30
2025-04-06,15.4,20.50,31.3,4.6,18.9,0.00
2025-04-07,15.4,20.50,38.8,12.7,27.3,0.00
2025-04-08,15.4,20.50,41.0,21.2,32.0,0.00
2025-04-09,15.5,20.50,47.3,25.7,35.6,0.00
2025-04-10,15.2,20.50,50.4,25.0,38.3,0.00
2025-04-11,14.2,20.50,51.4,28.6,41.2,0.00
2025-04-12,14.2,20.50,48.6,36.7,42.3,0.00
2025-04-13,13.9,20.50,43.9,32.4,37.6,0.00
2025-04-14,13.6,20.50,43.9,25.3,35.2,0.00
2025-04-15,13.2,20.50,41.2,28.4,34.9,0.10
2025-04-16,12.8,20.60,44.1,28.2,36.0,0.00
2025-04-17,12.3,20.60,36.1,23.4,31.5,0.00
2025-04-18,11.8,20.60,23.4,16.3,19.8,0.60
2025-04-19,12.3,21.20,28.9,11.5,18.9,0.70
2025-04-20,13.2,21.90,30.6,7.2,21.0,0.00
2025-04-21,13.1,21.90,38.8,17.2,28.8,0.00
2025-04-22,13.1,21.90,44.4,23.4,33.4,0.00
2025-04-23,13.1,21.90,46.9,24.3,36.1,0.00
2025-04-24,13.0,21.90,43.5,27.3,35.2,0.00
2025-04-25,12.7,21.90,45.7,27.5,38.3,0.00
2025-04-26,12.0,21.90,46.2,32.2,38.3,0.00
2025-04-27,11.1,21.90,41.7,19.8,32.9,0.00
2025-04-28,10.3,21.90,34.2,15.6,24.6,0.00
2025-04-29,9.4,21.90,37.8,20.1,27.7,0.00
2025-04-30,9.2,21.90,39.4,19.2,29.8,0.00
2025-05-01,8.5,21.90,36.7,23.5,29.1,0.10
2025-05-02,8.4,22.00,45.1,21.4,33.3,0.10
2025-05-03,7.8,22.10,47.5,23.4,34.7,0.00
2025-05-04,7.1,22.10,42.1,25.0,30.7,0.30
2025-05-05,7.0,22.40,34.2,21.4,26.1,0.80
2025-05-06,7.9,23.20,28.6,19.6,24.1,1.00
2025-05-07,9.0,24.20,34.3,16.5,26.1,0.00
2025-05-08,9.0,24.20,41.0,24.1,31.3,0.00
2025-05-09,8.9,24.20,46.4,26.1,34.2,0.10
2025-05-10,8.8,24.30,49.1,26.4,37.2,0.00
2025-05-11,8.4,24.30,,,,
