#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 843: Vallecito, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Vallecito (843) 
# Colorado  SNOTEL Site - 10740 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:05:08 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1986-10-18,3.1,3.7,40.3,32.0,35.6,0.1
1986-10-19,3.1,3.8,37.4,28.0,33.3,0.3
1986-10-20,3.1,4.1,37.9,24.6,29.1,0.3
1986-10-21,3.4,4.4,39.4,18.1,23.7,0.0
1986-10-22,3.6,4.4,43.5,18.3,29.3,0.1
1986-10-23,3.6,4.5,46.0,24.6,32.5,0.0
1986-10-24,3.7,4.5,,,,0.0
1986-10-25,3.7,4.5,,,,0.0
1986-10-26,3.7,4.5,53.4,27.5,37.0,0.0
1986-10-27,3.5,4.5,51.3,30.0,36.5,0.0
1986-10-28,3.4,4.5,56.7,30.9,40.6,0.0
1986-10-29,3.0,4.5,48.9,32.0,37.0,0.0
1986-10-30,3.0,4.5,51.6,30.2,38.3,0.0
1986-10-31,2.9,4.5,34.3,27.9,29.8,1.2
1986-11-01,4.3,5.7,28.9,27.0,27.9,1.4
1986-11-02,5.9,7.1,42.8,24.6,30.6,0.0
1986-11-03,5.9,7.1,52.7,26.1,32.5,0.0
1986-11-04,5.9,7.1,36.7,18.9,25.7,0.1
1986-11-05,6.0,7.2,52.5,22.3,33.8,0.0
1986-11-06,6.0,7.2,41.9,13.6,25.2,0.3
1986-11-07,6.6,7.5,29.8,5.7,12.2,0.1
1986-11-08,6.7,7.6,22.5,-1.1,8.8,0.0
1986-11-09,6.7,7.6,35.2,4.1,16.9,0.0
1986-11-10,6.7,7.6,36.7,10.2,21.4,0.0
1986-11-11,6.7,7.6,41.2,19.4,26.6,0.0
1986-11-12,6.6,7.6,44.6,20.7,28.2,0.0
1986-11-13,6.6,7.6,42.1,18.3,27.0,0.0
1986-11-14,6.6,7.6,35.2,17.8,21.6,0.0
1986-11-15,6.6,7.6,44.6,20.5,29.3,0.1
1986-11-16,6.5,7.7,39.6,20.1,27.0,0.0
1986-11-17,6.5,7.7,41.9,22.8,30.0,0.0
1986-11-18,6.6,7.7,39.0,26.4,31.3,0.8
1986-11-19,7.5,8.5,38.5,23.4,28.8,0.0
1986-11-20,7.5,8.5,50.9,23.2,33.6,0.0
1986-11-21,7.5,8.5,44.4,24.3,32.0,0.0
1986-11-22,7.5,8.5,34.5,15.8,23.0,0.1
1986-11-23,7.7,8.6,37.2,11.7,18.5,0.0
1986-11-24,7.8,8.6,51.6,17.4,33.4,0.0
1986-11-25,7.8,8.6,52.3,23.2,32.0,1.1
1986-11-26,9.0,9.7,34.9,13.1,20.3,0.0
1986-11-27,9.0,9.7,51.6,19.8,33.3,0.0
1986-11-28,9.0,9.7,59.0,28.9,37.8,0.0
1986-11-29,9.0,9.7,40.3,17.2,28.6,0.0
1986-11-30,9.0,9.7,32.4,10.6,19.0,0.0
1986-12-01,9.0,9.7,43.7,17.6,28.6,0.0
1986-12-02,9.0,9.7,48.2,19.4,30.7,0.0
1986-12-03,9.0,9.7,49.1,19.0,29.5,0.0
1986-12-04,9.0,9.7,43.7,22.6,29.5,0.0
1986-12-05,9.0,9.7,42.4,20.7,26.2,0.0
1986-12-06,9.2,9.7,25.9,21.6,22.8,0.9
1986-12-07,10.2,10.6,30.9,14.4,19.8,0.0
1986-12-08,10.3,10.6,37.6,10.0,19.0,0.0
1986-12-09,10.3,10.6,23.4,0.7,10.4,0.0
1986-12-10,10.3,10.6,28.2,-2.4,11.8,0.1
1986-12-11,10.3,10.7,40.8,12.9,21.2,0.0
1986-12-12,10.3,10.7,45.5,14.9,26.2,0.0
1986-12-13,10.3,10.7,33.4,12.9,21.0,0.0
1986-12-14,10.3,10.7,,,,0.0
1986-12-15,10.3,10.7,36.3,19.2,24.8,0.0
1986-12-16,10.2,10.7,39.9,18.7,25.5,0.0
1986-12-17,10.1,10.7,40.5,17.8,23.9,0.0
1986-12-18,10.0,10.7,30.2,13.3,19.0,0.0
1986-12-19,10.0,10.7,35.8,10.0,17.4,0.0
1986-12-20,10.0,10.7,29.7,9.9,18.1,0.0
1986-12-21,10.0,10.7,33.3,12.6,19.8,0.0
1986-12-22,10.0,10.7,43.0,16.2,24.4,0.0
1986-12-23,10.0,10.7,,,,0.0
1986-12-24,10.0,10.7,12.9,10.2,11.5,0.0
1986-12-25,10.0,10.7,12.9,10.2,11.5,0.0
1986-12-26,10.0,10.7,,,,0.0
1986-12-27,10.0,10.7,34.3,9.7,19.0,0.0
1986-12-28,10.0,10.7,38.1,12.2,21.9,0.0
1986-12-29,10.0,10.7,40.5,17.2,25.7,0.0
1986-12-30,10.0,10.7,47.8,11.1,26.1,0.0
1986-12-31,10.0,10.7,33.6,9.0,19.2,0.0
1987-01-01,10.0,10.7,43.9,15.8,23.4,0.1
1987-01-02,10.0,10.8,28.2,11.7,17.2,0.0
1987-01-03,10.0,10.8,26.2,10.6,20.7,0.0
1987-01-04,10.0,10.8,,,,0.0
1987-01-05,10.0,10.8,23.7,12.9,17.6,0.2
1987-01-06,10.0,11.0,24.6,4.1,12.2,0.0
1987-01-07,10.0,11.0,16.7,6.8,12.0,0.4
1987-01-08,10.4,11.4,22.8,2.7,10.4,0.0
1987-01-09,10.4,11.4,30.2,2.3,14.9,0.0
1987-01-10,10.4,11.4,44.6,15.3,26.4,0.1
1987-01-11,10.5,11.5,50.2,21.6,34.0,0.0
1987-01-12,10.5,11.5,54.3,29.7,38.5,0.0
1987-01-13,10.5,11.5,,,,0.0
1987-01-14,10.5,11.5,23.7,10.0,17.6,0.0
1987-01-15,10.5,11.5,14.7,7.3,11.8,0.4
1987-01-16,10.6,11.9,8.1,1.4,4.8,0.2
1987-01-17,11.1,12.1,22.6,1.2,9.3,0.0
1987-01-18,11.1,12.1,27.5,3.7,12.9,0.0
1987-01-19,11.1,12.1,13.5,1.8,7.3,0.2
1987-01-20,11.1,12.3,21.9,-0.9,5.9,0.0
1987-01-21,11.0,12.3,31.1,4.3,14.4,0.0
1987-01-22,11.0,12.3,38.7,9.3,22.1,0.0
1987-01-23,11.0,12.3,36.9,10.6,21.9,0.0
1987-01-24,11.0,12.3,39.6,10.9,20.1,0.0
1987-01-25,11.0,12.3,37.4,15.1,24.4,0.0
1987-01-26,11.0,12.3,43.3,20.5,30.2,0.0
1987-01-27,11.0,12.3,47.8,20.7,32.4,0.2
1987-01-28,11.2,12.5,30.6,9.1,22.1,0.3
1987-01-29,11.6,12.8,27.7,11.1,18.7,0.1
1987-01-30,11.8,12.9,36.1,13.8,24.3,0.1
1987-01-31,12.1,13.0,44.6,18.9,26.4,0.1
1987-02-01,12.2,13.1,52.2,19.4,31.6,0.0
1987-02-02,12.3,13.1,50.2,23.7,32.0,0.0
1987-02-03,12.4,13.1,37.2,20.5,27.1,0.0
1987-02-04,12.5,13.1,33.3,16.3,23.2,0.1
1987-02-05,12.6,13.2,38.7,14.7,26.2,0.0
1987-02-06,12.7,13.2,41.7,19.4,31.1,0.0
1987-02-07,12.8,13.2,51.3,27.1,36.9,0.0
1987-02-08,12.9,13.2,48.0,25.5,34.0,0.0
1987-02-09,12.9,13.2,41.5,16.7,27.3,0.0
1987-02-10,12.9,13.2,35.1,18.9,26.1,0.2
1987-02-11,13.2,13.4,28.2,20.8,22.8,0.0
1987-02-12,13.3,13.4,32.7,18.3,25.3,0.2
1987-02-13,13.4,13.6,37.0,16.2,24.6,1.1
1987-02-14,15.0,14.7,,,,0.0
1987-02-15,15.0,14.7,32.4,14.2,20.1,0.0
1987-02-16,15.0,14.7,29.3,14.7,18.3,0.4
1987-02-17,15.8,15.1,22.3,9.7,14.9,0.5
1987-02-18,16.1,15.6,21.7,5.5,11.7,0.1
1987-02-19,16.3,15.7,15.4,6.4,11.1,0.2
1987-02-20,16.6,15.9,22.3,3.2,10.2,0.1
1987-02-21,16.8,16.0,32.2,2.3,14.4,0.0
1987-02-22,17.0,16.0,31.3,3.9,13.8,0.0
1987-02-23,17.3,16.0,18.7,7.5,12.2,0.1
1987-02-24,17.6,16.1,15.8,10.6,12.9,0.9
1987-02-25,19.8,17.0,17.1,10.8,13.3,0.6
1987-02-26,20.6,17.6,19.9,5.4,14.4,0.5
1987-02-27,21.1,18.1,30.9,-0.6,11.5,0.0
1987-02-28,21.1,18.1,35.8,0.9,17.4,0.0
1987-03-01,21.3,18.1,41.9,9.7,23.9,0.0
1987-03-02,21.6,18.1,41.2,16.7,27.1,0.0
1987-03-03,21.6,18.1,46.8,18.7,30.7,0.0
1987-03-04,21.6,18.1,50.4,20.1,34.2,0.0
1987-03-05,21.6,18.1,59.5,27.3,42.3,0.2
1987-03-06,21.6,18.3,61.3,29.8,42.3,0.3
1987-03-07,22.3,18.6,46.9,24.6,34.3,0.0
1987-03-08,22.3,18.6,,,,0.2
1987-03-09,22.3,18.8,36.7,18.1,23.7,0.2
1987-03-10,22.6,19.0,46.9,16.9,27.3,0.0
1987-03-11,22.6,19.0,37.2,14.4,23.7,0.0
1987-03-12,22.8,19.0,45.5,12.9,28.9,0.0
1987-03-13,22.8,19.0,43.7,21.7,30.4,0.0
1987-03-14,23.0,19.0,35.8,14.0,25.2,0.1
1987-03-15,23.0,19.1,23.9,17.8,20.8,0.7
1987-03-16,23.8,19.8,21.2,5.4,12.4,0.2
1987-03-17,24.0,20.0,40.3,9.3,21.0,0.1
1987-03-18,24.1,20.1,39.4,12.0,25.3,0.0
1987-03-19,24.3,20.1,24.8,18.3,20.5,0.7
1987-03-20,25.6,20.8,27.9,2.8,12.6,0.0
1987-03-21,25.7,20.8,28.4,5.9,16.9,0.7
1987-03-22,26.5,21.5,24.6,10.6,14.7,0.1
1987-03-23,26.9,21.6,36.5,7.5,17.6,0.0
1987-03-24,26.9,21.6,31.6,5.9,16.3,0.0
1987-03-25,27.1,21.6,30.6,7.9,17.8,0.0
1987-03-26,27.1,21.6,35.2,5.2,19.6,0.0
1987-03-27,27.2,21.6,25.0,4.3,14.0,0.0
1987-03-28,27.2,21.6,17.1,1.8,9.1,0.2
1987-03-29,28.1,21.8,17.8,-1.7,7.0,0.0
1987-03-30,28.3,21.8,38.5,-0.2,20.3,0.2
1987-03-31,28.4,22.0,44.2,16.0,29.7,0.6
1987-04-01,28.4,22.6,48.4,23.4,33.4,0.2
1987-04-02,28.4,22.8,45.9,20.8,31.1,0.0
1987-04-03,28.4,22.8,45.9,20.8,31.1,0.0
1987-04-04,28.3,22.8,27.3,16.9,21.2,0.3
1987-04-05,29.1,23.1,,,,0.0
1987-04-06,29.3,23.1,34.9,17.6,24.6,0.0
1987-04-07,29.5,23.1,40.8,14.4,26.6,0.2
1987-04-08,29.5,23.3,50.2,21.2,31.6,0.0
1987-04-09,29.6,23.3,53.1,19.9,32.5,0.2
1987-04-10,29.6,23.5,52.5,23.2,34.9,0.0
1987-04-11,29.5,23.5,45.7,25.7,32.9,0.3
1987-04-12,29.9,23.8,39.4,14.4,23.4,0.5
1987-04-13,30.4,24.3,38.1,9.1,23.5,0.0
1987-04-14,30.4,24.3,30.0,21.0,24.3,0.0
1987-04-15,30.4,24.3,39.4,32.9,34.9,0.0
1987-04-16,30.2,24.3,39.4,32.9,34.9,0.0
1987-04-17,29.9,24.3,60.4,36.9,47.1,0.0
1987-04-18,29.7,24.3,49.8,32.4,41.5,0.3
1987-04-19,29.4,24.6,45.0,21.2,34.7,0.0
1987-04-20,29.4,24.6,40.8,7.2,24.8,0.0
1987-04-21,29.4,24.6,49.1,20.1,34.9,0.0
1987-04-22,29.4,24.6,55.4,27.1,41.7,0.0
1987-04-23,28.4,24.6,57.7,35.4,44.1,0.0
1987-04-24,28.2,24.6,57.9,33.3,43.2,0.0
1987-04-25,27.0,24.6,52.9,30.7,38.3,0.0
1987-04-26,26.4,24.6,57.2,31.8,42.6,0.0
1987-04-27,25.5,24.6,54.7,34.2,42.3,0.2
1987-04-28,24.8,24.8,54.0,31.6,40.3,0.0
1987-04-29,24.1,24.8,56.5,32.4,41.5,0.0
1987-04-30,23.3,24.8,53.4,31.6,41.4,0.0
1987-05-01,22.6,24.8,39.2,29.8,32.0,0.2
1987-05-02,21.8,25.0,44.8,23.7,32.0,0.0
1987-05-03,21.3,25.0,46.2,26.1,33.1,0.0
1987-05-04,21.3,25.0,47.5,26.6,35.2,0.3
1987-05-05,21.5,25.3,49.6,27.3,36.7,0.2
1987-05-06,21.3,25.5,51.4,31.6,39.4,0.0
1987-05-07,20.8,25.5,53.4,30.4,42.3,0.0
1987-05-08,19.8,25.5,56.8,30.7,40.8,0.1
1987-05-09,19.1,25.6,56.5,35.6,42.6,0.1
1987-05-10,18.6,25.7,50.5,36.1,40.1,0.0
1987-05-11,18.3,25.7,55.8,33.6,42.1,0.3
1987-05-12,17.6,26.0,43.0,32.5,35.8,0.1
1987-05-13,16.8,26.1,57.0,33.6,44.6,0.2
1987-05-14,16.1,26.3,60.1,36.0,43.2,0.4
1987-05-15,15.2,26.7,51.6,35.2,39.4,0.1
1987-05-16,14.4,26.8,53.8,34.3,42.4,0.0
1987-05-17,13.3,26.8,48.7,33.4,40.3,0.1
1987-05-18,12.3,26.9,52.3,33.8,40.5,0.3
1987-05-19,12.0,27.2,48.4,31.6,37.9,0.1
1987-05-20,11.8,27.3,45.1,29.5,35.6,0.1
1987-05-21,11.2,27.4,30.7,29.1,29.5,0.2
1987-05-22,11.0,27.6,49.3,28.4,36.3,0.0
1987-05-23,10.1,27.6,47.7,29.8,35.1,0.2
1987-05-24,9.8,27.8,48.0,28.0,34.5,0.1
1987-05-25,9.6,27.9,41.5,28.2,34.9,0.4
1987-05-26,9.4,28.3,42.4,24.3,30.7,0.0
1987-05-27,9.2,28.3,44.8,22.5,32.7,0.0
1987-05-28,7.8,28.3,48.7,24.8,36.3,0.0
1987-05-29,6.4,28.3,46.0,26.4,35.1,0.1
1987-05-30,6.0,28.4,50.7,27.0,39.4,0.0
1987-05-31,5.6,28.4,57.0,31.1,45.5,0.1
1987-06-01,5.1,28.5,63.0,34.0,50.9,0.0
1987-06-02,4.2,28.5,63.7,39.7,52.3,0.0
1987-06-03,3.0,28.5,65.3,41.7,52.0,0.0
1987-06-04,1.5,28.5,61.3,37.6,47.1,0.0
1987-06-05,0.7,28.5,60.3,40.8,51.8,0.0
1987-06-06,0.0,28.5,61.0,40.8,50.7,0.0
1987-06-07,0.0,28.5,56.8,41.5,47.8,0.0
1987-06-08,0.0,28.5,47.3,36.7,42.3,0.5
1987-06-09,0.0,29.0,56.1,36.7,44.2,0.0
1987-06-10,0.0,29.0,61.9,35.6,50.2,0.0
1987-06-11,0.0,29.0,66.9,42.1,53.6,0.0
1987-06-12,0.0,29.0,65.7,45.5,55.2,0.0
1987-06-13,0.0,29.0,69.4,47.1,58.1,0.0
1987-06-14,0.0,29.0,70.0,47.8,58.8,0.0
1987-06-15,0.0,29.0,63.9,44.1,54.0,0.0
1987-06-16,0.0,29.0,61.9,42.8,50.7,0.0
1987-06-17,0.0,29.0,60.1,43.0,52.2,0.0
1987-06-18,0.0,29.0,61.3,43.2,52.2,0.0
1987-06-19,0.0,29.0,64.4,37.6,53.1,0.0
1987-06-20,0.0,29.0,63.1,43.0,53.4,0.0
1987-06-21,0.0,29.0,65.5,44.6,54.9,0.0
1987-06-22,0.0,29.0,67.1,45.3,55.8,0.0
1987-06-23,0.0,29.0,66.6,47.5,57.0,0.0
1987-06-24,0.0,29.0,73.9,43.2,58.5,0.0
1987-06-25,0.0,29.0,71.8,43.9,57.9,0.0
1987-06-26,0.0,29.0,67.1,45.0,55.4,0.0
1987-06-27,0.0,29.0,62.8,43.7,52.2,0.0
1987-06-28,0.0,29.0,62.4,38.1,47.8,0.2
1987-06-29,0.0,29.2,57.0,41.7,47.8,0.0
1987-06-30,0.0,29.2,66.0,40.5,51.1,0.0
1987-07-01,0.0,29.2,66.0,42.8,54.9,0.0
1987-07-02,0.0,29.2,65.3,43.2,55.2,0.0
1987-07-03,0.0,29.2,64.8,41.7,54.5,0.0
1987-07-04,0.0,29.2,63.0,40.8,52.3,0.0
1987-07-05,0.0,29.2,64.2,41.4,54.9,0.0
1987-07-06,0.0,29.2,64.4,45.7,55.2,0.0
1987-07-07,0.0,29.2,67.8,42.6,55.2,0.0
1987-07-08,0.0,29.2,71.2,49.3,58.1,0.0
1987-07-09,0.0,29.2,66.7,44.8,56.3,0.0
1987-07-10,0.0,29.2,66.0,46.0,55.8,0.0
1987-07-11,0.0,29.2,64.2,41.9,53.1,0.0
1987-07-12,0.0,29.2,64.8,44.2,52.0,0.0
1987-07-13,0.0,29.2,66.4,41.4,53.8,0.1
1987-07-14,0.0,29.3,74.1,45.7,59.4,0.0
1987-07-15,0.0,29.3,67.5,46.0,55.2,0.0
1987-07-16,0.0,29.3,68.0,42.3,53.8,0.0
1987-07-17,0.0,29.3,41.9,40.8,41.4,0.6
1987-07-18,0.0,29.9,55.8,36.1,45.5,0.0
1987-07-19,0.0,29.9,58.3,38.7,49.6,0.0
1987-07-20,0.0,29.9,67.6,46.8,54.9,0.0
1987-07-21,0.0,29.9,60.1,44.8,50.7,0.4
1987-07-22,0.0,30.3,64.2,54.7,58.8,0.0
1987-07-23,0.0,30.3,68.9,48.9,59.5,0.0
1987-07-24,0.0,30.3,71.8,49.8,58.6,0.2
1987-07-25,0.0,30.5,61.5,47.3,54.1,0.1
1987-07-26,0.0,30.6,65.5,45.3,54.3,0.1
1987-07-27,0.0,30.7,63.5,46.4,55.0,0.0
1987-07-28,0.0,30.7,61.7,47.1,52.5,0.0
1987-07-29,0.0,30.7,63.0,48.2,52.9,0.0
1987-07-30,0.0,30.7,63.3,46.9,53.8,0.0
1987-07-31,0.0,30.7,61.2,46.6,52.9,0.0
1987-08-01,0.0,30.7,64.0,47.3,55.4,0.0
1987-08-02,0.0,30.7,70.7,48.9,56.8,0.0
1987-08-03,0.0,30.7,61.7,45.9,53.2,0.1
1987-08-04,0.0,30.8,65.1,46.6,54.1,0.1
1987-08-05,0.0,30.9,64.4,43.9,52.7,0.0
1987-08-06,0.0,30.9,65.5,45.0,55.4,0.4
1987-08-07,0.0,31.3,61.3,43.2,50.0,0.3
1987-08-08,0.0,31.6,63.5,45.0,53.4,0.0
1987-08-09,0.0,31.6,61.5,45.3,53.8,0.0
1987-08-10,0.0,31.6,63.7,43.2,52.5,0.2
1987-08-11,0.0,31.8,63.7,46.4,53.8,0.1
1987-08-12,0.0,31.9,63.0,43.9,52.2,0.2
1987-08-13,0.0,32.1,59.2,40.3,47.5,0.1
1987-08-14,0.0,32.2,56.3,39.7,47.3,0.0
1987-08-15,0.0,32.2,57.6,39.9,47.5,0.0
1987-08-16,0.0,32.2,60.3,36.7,49.6,0.0
1987-08-17,0.0,32.2,67.5,44.2,54.5,0.0
1987-08-18,0.0,32.2,70.3,46.2,57.4,0.0
1987-08-19,0.0,32.2,68.9,43.5,58.3,0.0
1987-08-20,0.0,32.2,67.3,47.7,55.4,0.0
1987-08-21,0.0,32.2,62.2,45.9,52.5,0.1
1987-08-22,0.0,32.3,61.0,42.1,51.4,0.6
1987-08-23,0.0,32.9,54.5,41.0,44.2,0.9
1987-08-24,0.0,33.8,57.0,40.1,45.0,1.2
1987-08-25,0.0,35.0,54.9,36.5,43.0,0.4
1987-08-26,0.0,35.4,57.0,36.9,45.9,0.0
