#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1326: Castle Peak, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Castle Peak (1326) 
# Colorado  SNOTEL Site - 11500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:00:54 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2024-11-07,3.7,5.60,27.9,7.2,18.7,0.10
2024-11-08,3.9,5.70,23.0,11.1,17.2,0.30
2024-11-09,4.2,6.00,26.2,14.5,19.6,0.30
2024-11-10,4.4,6.30,37.0,18.1,28.2,0.00
2024-11-11,4.5,6.30,38.8,24.8,31.1,0.00
2024-11-12,4.5,6.30,26.6,13.6,20.3,0.30
2024-11-13,4.7,6.60,32.9,5.7,21.4,0.00
2024-11-14,4.8,6.60,36.1,28.0,32.0,0.00
2024-11-15,4.7,6.60,34.7,19.4,29.1,0.00
2024-11-16,4.6,6.60,21.6,11.3,16.2,0.00
2024-11-17,4.6,6.60,25.9,10.2,16.2,0.00
2024-11-18,4.6,6.60,26.8,9.7,17.2,0.20
2024-11-19,4.7,6.80,10.9,-1.1,3.9,0.20
2024-11-20,4.8,7.00,25.7,2.7,14.5,0.00
2024-11-21,5.0,7.00,36.1,23.0,31.1,0.00
2024-11-22,5.0,7.00,41.2,29.5,35.4,0.00
2024-11-23,5.0,7.00,38.1,30.2,33.8,0.00
2024-11-24,4.9,7.00,31.8,12.7,21.9,0.50
2024-11-25,5.2,7.50,21.7,7.5,15.6,0.30
2024-11-26,5.4,7.80,26.4,18.1,23.4,2.00
2024-11-27,7.3,9.80,18.3,0.5,9.9,0.40
2024-11-28,7.5,10.20,16.0,0.1,6.1,0.10
2024-11-29,7.6,10.30,21.4,4.6,13.6,0.00
2024-11-30,7.6,10.30,28.2,8.2,16.9,0.10
2024-12-01,7.7,10.40,27.5,15.4,20.5,0.00
2024-12-02,7.7,10.40,32.7,16.0,23.9,0.00
2024-12-03,7.7,10.40,33.3,19.9,25.7,0.00
2024-12-04,7.7,10.40,31.8,20.3,24.6,0.00
2024-12-05,7.7,10.40,32.4,17.8,24.8,0.00
2024-12-06,7.7,10.40,29.7,17.1,21.7,0.00
2024-12-07,7.7,10.40,30.7,16.5,22.5,0.00
2024-12-08,7.8,10.40,28.9,9.5,22.8,0.00
2024-12-09,7.7,10.40,12.4,-0.2,6.8,0.20
2024-12-10,7.9,10.60,7.2,-2.2,1.6,0.10
2024-12-11,7.9,10.70,22.8,1.0,12.9,0.10
2024-12-12,8.1,10.80,28.4,19.6,24.3,0.00
2024-12-13,8.1,10.80,19.9,4.1,11.7,0.10
2024-12-14,8.1,10.90,30.9,6.1,22.5,0.10
2024-12-15,8.3,11.00,24.1,14.4,18.3,0.00
2024-12-16,8.2,11.00,31.8,16.2,26.1,0.10
2024-12-17,8.3,11.10,28.8,10.0,21.7,0.10
2024-12-18,8.2,11.20,32.4,11.5,23.2,0.00
2024-12-19,8.2,11.20,30.9,18.3,24.8,0.00
2024-12-20,8.2,11.20,37.2,23.9,29.1,0.00
2024-12-21,8.2,11.20,38.5,23.2,30.0,0.00
2024-12-22,8.3,11.20,34.2,23.0,28.9,0.00
2024-12-23,8.2,11.20,28.2,18.5,21.9,0.00
2024-12-24,8.3,11.20,32.9,12.6,23.7,0.00
2024-12-25,8.3,11.20,25.7,12.9,20.1,0.40
2024-12-26,8.6,11.60,24.1,8.8,16.0,0.30
2024-12-27,8.8,11.90,19.4,7.3,14.4,0.30
2024-12-28,9.1,12.20,24.3,12.2,19.0,0.40
2024-12-29,9.5,12.60,29.1,20.8,25.7,0.40
2024-12-30,9.8,13.00,20.8,0.5,11.5,0.50
2024-12-31,10.2,13.50,13.8,-2.6,6.3,0.00
2025-01-01,10.2,13.50,16.7,3.4,11.8,0.30
2025-01-02,10.5,13.80,24.4,14.7,18.5,0.50
2025-01-03,11.0,14.30,34.0,21.4,29.7,0.00
2025-01-04,11.0,14.30,30.0,8.8,18.9,0.20
2025-01-05,11.2,14.50,13.6,5.5,8.4,0.10
2025-01-06,11.3,14.60,17.4,6.1,9.5,0.10
2025-01-07,11.4,14.70,14.5,0.0,7.2,0.00
2025-01-08,11.3,14.70,14.0,0.5,5.5,0.10
2025-01-09,11.4,14.80,7.0,-3.1,2.5,0.00
2025-01-10,11.4,14.80,27.3,-6.9,6.1,0.10
2025-01-11,11.6,14.90,24.6,-0.9,9.0,0.50
2025-01-12,12.0,15.40,11.7,-4.5,0.5,0.00
2025-01-13,11.9,15.40,9.1,-4.9,1.0,0.00
2025-01-14,11.9,15.40,10.8,-6.5,0.3,0.00
2025-01-15,12.0,15.40,29.3,-1.1,14.9,0.00
2025-01-16,12.2,15.40,34.0,19.8,26.6,0.00
2025-01-17,12.2,15.40,21.9,9.1,14.7,0.20
2025-01-18,12.3,15.60,9.1,-17.0,-4.0,0.00
2025-01-19,12.3,15.60,2.5,-17.5,-9.0,0.00
2025-01-20,12.3,15.60,-5.6,-20.7,-12.3,0.00
2025-01-21,12.3,15.60,19.6,-13.5,3.9,0.20
2025-01-22,12.5,15.80,3.7,-11.0,-2.7,0.00
2025-01-23,12.4,15.80,9.7,-11.9,-4.0,0.20
2025-01-24,12.5,16.00,22.1,3.7,15.3,0.20
2025-01-25,12.6,16.20,21.0,12.2,16.3,0.00
2025-01-26,12.6,16.20,20.8,9.0,13.5,0.00
2025-01-27,12.6,16.20,23.4,9.7,15.6,0.00
2025-01-28,12.6,16.20,27.1,12.9,18.5,0.00
2025-01-29,12.6,16.20,25.9,10.8,17.2,0.00
2025-01-30,12.6,16.20,23.7,6.6,13.5,0.00
2025-01-31,12.6,16.20,30.4,12.6,23.4,0.00
2025-02-01,12.6,16.20,28.2,19.8,25.2,0.00
2025-02-02,12.7,16.20,34.9,26.1,32.2,0.10
2025-02-03,13.2,16.30,40.1,30.9,34.7,0.00
2025-02-04,13.3,16.30,36.5,29.7,33.6,0.00
2025-02-05,13.3,16.30,30.0,23.7,26.4,0.20
2025-02-06,13.4,16.50,32.7,21.4,27.0,0.00
2025-02-07,13.5,16.50,31.3,24.6,27.5,0.00
2025-02-08,13.6,16.50,25.2,9.1,17.6,0.40
2025-02-09,14.0,16.90,20.7,0.5,12.9,0.00
2025-02-10,14.0,16.90,18.5,15.1,16.7,0.20
2025-02-11,14.4,17.10,16.7,2.7,12.6,0.20
2025-02-12,14.6,17.30,3.6,-6.2,-2.9,0.00
2025-02-13,14.5,17.30,18.7,-3.8,11.1,0.60
2025-02-14,15.3,17.90,19.8,8.1,16.5,1.50
2025-02-15,16.7,19.40,20.5,0.0,11.1,0.40
2025-02-16,17.1,19.80,21.9,-0.2,14.2,0.30
2025-02-17,17.6,20.10,20.3,12.0,17.8,0.30
2025-02-18,18.0,20.40,19.0,9.1,12.7,0.20
2025-02-19,18.2,20.60,24.3,4.6,16.0,0.00
2025-02-20,18.3,20.60,23.9,8.8,17.1,0.10
2025-02-21,18.4,20.70,23.4,7.7,13.6,0.00
2025-02-22,18.4,20.70,31.8,8.6,16.9,0.00
2025-02-23,18.4,20.70,34.7,10.6,21.2,0.40
2025-02-24,18.5,21.10,36.1,21.2,26.6,0.00
2025-02-25,18.6,21.10,35.4,12.6,26.4,0.00
2025-02-26,18.6,21.10,23.5,5.9,12.9,0.00
2025-02-27,18.6,21.10,34.7,6.1,20.5,0.00
2025-02-28,18.6,21.10,40.8,17.8,25.9,0.00
2025-03-01,18.6,21.10,42.6,21.6,31.3,0.00
2025-03-02,18.6,21.10,38.1,23.9,29.8,0.00
2025-03-03,18.7,21.10,25.7,13.3,19.4,0.30
2025-03-04,18.8,21.40,21.9,10.8,15.3,0.10
2025-03-05,19.0,21.50,26.6,9.0,18.9,0.30
2025-03-06,19.3,21.80,25.3,9.0,19.0,0.80
2025-03-07,20.1,22.60,19.8,7.5,11.3,0.10
2025-03-08,20.2,22.70,27.3,4.8,14.0,0.00
2025-03-09,20.2,22.70,37.9,10.0,25.2,0.00
2025-03-10,20.2,22.70,34.2,22.8,28.2,0.00
2025-03-11,20.2,22.70,31.6,20.7,25.5,0.00
2025-03-12,20.2,22.70,31.3,19.2,24.3,0.00
2025-03-13,20.2,22.70,29.8,18.5,22.6,0.20
2025-03-14,20.5,22.90,19.9,5.7,13.1,0.40
2025-03-15,20.8,23.30,20.3,1.2,9.5,0.20
2025-03-16,21.2,23.50,25.5,3.4,16.9,0.10
2025-03-17,21.4,23.60,32.0,21.9,25.5,0.10
2025-03-18,21.7,23.70,25.0,5.5,15.1,0.10
2025-03-19,21.8,23.80,14.0,-0.4,5.5,0.00
2025-03-20,21.8,23.80,23.2,0.9,14.9,0.00
2025-03-21,22.0,23.80,26.1,7.3,17.4,0.60
2025-03-22,22.1,24.40,23.4,18.1,21.2,0.80
2025-03-23,22.8,25.20,34.3,12.6,22.3,0.00
2025-03-24,22.8,25.20,41.5,19.9,30.4,0.00
2025-03-25,22.9,25.20,44.1,23.4,32.4,0.00
2025-03-26,23.0,25.20,46.9,31.1,37.4,0.00
2025-03-27,22.9,25.20,44.2,29.5,37.0,0.00
2025-03-28,22.9,25.20,37.2,24.8,32.0,0.20
2025-03-29,23.0,25.40,35.2,20.7,25.9,0.10
2025-03-30,23.1,25.50,27.1,15.6,20.3,0.10
2025-03-31,23.1,25.60,28.0,19.2,24.3,0.00
2025-04-01,23.3,25.60,22.6,6.1,15.6,0.70
2025-04-02,23.8,26.30,18.1,-1.8,9.1,0.00
2025-04-03,23.9,26.30,19.6,8.1,12.6,0.30
2025-04-04,24.2,26.60,22.5,3.9,14.2,0.30
2025-04-05,24.5,26.90,29.7,4.6,15.4,0.00
2025-04-06,24.6,26.90,30.9,5.4,18.9,0.00
2025-04-07,24.6,26.90,39.0,14.9,27.1,0.00
2025-04-08,24.6,26.90,40.3,26.6,33.1,0.00
2025-04-09,24.6,26.90,41.9,25.5,33.1,0.00
2025-04-10,24.6,26.90,47.8,23.7,35.1,0.00
2025-04-11,24.6,26.90,50.5,31.5,41.4,0.00
2025-04-12,24.6,26.90,49.3,37.6,42.3,0.00
2025-04-13,24.5,26.90,44.4,27.0,36.1,0.00
2025-04-14,24.2,26.90,41.7,22.8,31.1,0.00
2025-04-15,24.1,26.90,44.6,26.4,34.2,0.00
2025-04-16,23.9,26.90,40.3,30.0,34.3,0.20
2025-04-17,24.2,27.10,39.2,23.2,31.8,0.00
2025-04-18,24.1,27.10,24.3,12.9,18.0,0.50
2025-04-19,24.5,27.60,30.6,12.2,19.6,0.40
2025-04-20,25.0,28.00,34.2,12.4,23.4,0.00
2025-04-21,25.0,28.00,37.0,23.5,29.7,0.00
2025-04-22,25.1,28.00,42.1,24.4,33.1,0.00
2025-04-23,25.1,28.00,45.5,27.9,35.8,0.00
2025-04-24,25.0,28.00,45.0,29.3,36.1,0.00
2025-04-25,25.0,28.00,45.9,28.9,37.9,0.00
2025-04-26,25.0,28.00,46.8,32.4,39.0,0.00
2025-04-27,24.8,28.00,42.3,22.3,33.1,0.00
2025-04-28,24.5,28.00,35.1,16.9,23.5,0.10
2025-04-29,24.5,28.10,40.3,22.1,27.7,0.10
2025-04-30,24.3,28.20,37.2,22.5,29.3,0.30
2025-05-01,24.7,28.50,38.5,22.6,28.4,0.10
2025-05-02,24.8,28.60,43.2,19.8,31.5,
2025-05-03,24.6,28.50,48.6,28.0,38.3,0.00
2025-05-04,24.4,28.50,41.9,29.1,33.4,0.30
2025-05-05,24.4,28.80,37.6,24.6,29.5,0.20
2025-05-06,24.5,29.00,38.3,22.8,28.2,0.10
2025-05-07,24.6,29.10,36.7,23.7,28.4,0.10
2025-05-08,24.6,29.20,45.1,23.9,33.8,0.00
2025-05-09,24.5,29.20,49.6,30.9,38.3,0.00
2025-05-10,24.2,29.20,53.1,33.6,42.4,0.00
2025-05-11,23.7,29.20,,,,
