#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 938: Buckskin Joe, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Buckskin Joe (938) 
# Colorado  SNOTEL Site - 11160 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:00:41 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2000-01-23,3.6,6.1,17.4,6.3,10.9,0.00
2000-01-24,3.6,6.1,25.0,16.2,20.7,0.30
2000-01-25,3.8,6.4,32.0,18.9,25.2,0.20
2000-01-26,4.0,6.6,29.5,16.2,22.3,0.20
2000-01-27,4.2,6.8,18.3,-2.7,10.4,0.00
2000-01-28,4.2,6.8,10.9,-5.8,1.8,0.00
2000-01-29,4.2,6.8,10.8,-1.3,2.8,0.10
2000-01-30,4.2,6.9,18.0,3.2,8.4,0.00
2000-01-31,4.2,6.9,24.4,3.7,12.4,0.00
2000-02-01,4.2,6.9,26.2,-0.4,14.2,0.10
2000-02-02,4.3,7.0,37.0,22.6,28.4,0.00
2000-02-03,4.3,7.0,37.0,14.9,27.3,0.00
2000-02-04,4.3,7.0,34.5,5.2,19.4,0.00
2000-02-05,4.3,7.0,33.4,18.7,23.9,0.00
2000-02-06,4.3,7.0,29.7,18.0,21.4,0.00
2000-02-07,4.3,7.0,32.0,16.2,22.5,0.00
2000-02-08,4.3,7.0,40.8,20.8,30.6,0.00
2000-02-09,4.3,7.0,29.8,21.0,25.0,0.00
2000-02-10,4.3,7.0,28.4,18.3,22.6,0.10
2000-02-11,4.4,7.1,27.7,12.7,20.1,0.20
2000-02-12,4.6,7.3,29.8,15.6,20.8,0.10
2000-02-13,4.7,7.4,17.2,11.5,14.7,0.20
2000-02-14,4.8,7.6,32.2,16.5,24.6,0.20
2000-02-15,5.0,7.8,23.9,17.4,20.3,0.10
2000-02-16,5.1,7.9,33.3,16.3,24.6,0.00
2000-02-17,5.1,7.9,26.6,13.6,19.0,0.20
2000-02-18,5.3,8.1,25.0,9.5,15.8,0.10
2000-02-19,5.3,8.2,29.7,8.4,18.3,0.00
2000-02-20,5.4,8.2,38.5,21.4,28.8,0.00
2000-02-21,5.4,8.2,42.1,24.8,29.8,0.00
2000-02-22,5.4,8.2,31.6,16.2,21.0,0.20
2000-02-23,5.5,8.4,36.1,13.1,23.0,0.00
2000-02-24,5.5,8.4,31.5,9.5,21.2,0.00
2000-02-25,5.5,8.4,9.5,3.2,5.2,0.10
2000-02-26,5.5,8.5,23.9,1.9,12.2,0.10
2000-02-27,5.6,8.6,41.4,18.9,28.8,0.00
2000-02-28,5.7,8.6,34.7,16.2,25.7,0.00
2000-02-29,5.7,8.6,28.8,12.9,19.0,0.10
2000-03-01,5.7,8.7,30.9,12.2,21.4,0.20
2000-03-02,5.8,8.9,30.6,12.0,19.8,0.00
2000-03-03,5.8,8.9,40.1,9.1,22.6,0.00
2000-03-04,5.9,8.9,45.9,22.5,30.4,0.00
2000-03-05,5.9,8.9,37.2,14.7,23.4,0.20
2000-03-06,5.9,9.1,37.0,14.7,25.0,0.00
2000-03-07,6.0,9.1,32.7,13.6,23.7,0.50
2000-03-08,6.5,9.6,24.1,9.5,14.7,0.10
2000-03-09,6.5,9.7,28.8,7.5,15.4,0.10
2000-03-10,6.6,9.8,20.7,6.4,11.7,0.00
2000-03-11,6.7,9.8,30.7,6.8,17.2,0.20
2000-03-12,6.8,10.0,29.1,12.6,18.3,0.40
2000-03-13,7.2,10.4,34.0,12.4,20.7,0.00
2000-03-14,7.2,10.4,39.4,17.2,24.3,0.10
2000-03-15,7.3,10.5,30.0,3.6,19.9,0.40
2000-03-16,7.7,10.9,36.1,0.7,16.0,0.10
2000-03-17,7.8,11.0,40.6,10.6,24.3,0.00
2000-03-18,7.8,11.0,24.3,5.4,11.8,0.00
2000-03-19,7.7,11.0,39.6,10.6,25.0,0.10
2000-03-20,7.9,11.1,26.6,6.3,16.5,0.20
2000-03-21,8.0,11.3,26.8,6.4,15.4,0.10
2000-03-22,8.1,11.4,28.8,14.9,21.9,0.20
2000-03-23,8.3,11.6,40.5,17.1,25.3,0.00
2000-03-24,8.4,11.6,40.3,19.8,26.2,0.00
2000-03-25,8.4,11.6,41.0,21.4,29.7,0.10
2000-03-26,8.4,11.7,37.8,23.7,27.3,0.10
2000-03-27,8.5,11.8,51.3,22.5,32.4,0.00
2000-03-28,8.6,11.8,37.8,20.7,27.5,0.30
2000-03-29,8.9,12.1,40.1,13.6,21.7,0.00
2000-03-30,8.9,12.1,29.3,11.1,18.3,0.50
2000-03-31,9.4,12.6,18.3,8.1,12.2,0.50
2000-04-01,9.9,13.1,29.5,1.2,14.0,0.00
2000-04-02,10.0,13.1,30.9,9.7,18.9,0.30
2000-04-03,10.1,13.4,29.3,5.5,16.7,0.00
2000-04-04,10.2,13.4,54.0,22.1,34.9,0.00
2000-04-05,10.3,13.4,48.2,28.0,36.1,0.10
2000-04-06,10.3,13.5,45.7,26.8,33.3,0.00
2000-04-07,10.3,13.5,43.0,19.6,28.4,0.00
2000-04-08,10.3,13.5,54.1,19.2,32.7,0.10
2000-04-09,10.2,13.6,53.1,25.7,36.7,0.00
2000-04-10,10.1,13.6,48.0,21.6,28.0,0.40
2000-04-11,10.4,14.0,35.2,19.6,25.3,0.10
2000-04-12,10.6,14.1,53.4,21.0,33.4,0.00
2000-04-13,10.6,14.1,50.0,29.5,37.4,0.00
2000-04-14,10.6,14.1,45.7,30.0,36.3,0.00
2000-04-15,10.6,14.1,37.8,20.7,25.0,0.40
2000-04-16,10.9,14.5,48.9,21.4,32.5,0.10
2000-04-17,11.0,14.6,56.7,31.8,38.8,0.00
2000-04-18,10.9,14.6,50.2,16.7,32.5,0.00
2000-04-19,10.9,14.6,27.0,15.1,20.3,0.20
2000-04-20,11.0,14.8,51.1,22.1,32.2,0.00
2000-04-21,11.0,14.8,52.7,27.3,37.0,0.00
2000-04-22,11.0,14.8,41.2,25.7,30.4,0.70
2000-04-23,11.6,15.5,47.3,26.2,31.6,0.30
2000-04-24,11.8,15.8,36.9,22.3,28.4,0.00
2000-04-25,11.8,15.8,53.4,22.3,34.7,0.00
2000-04-26,11.8,15.8,55.6,30.6,39.6,0.00
2000-04-27,11.7,15.8,61.5,26.8,39.6,0.00
2000-04-28,11.5,15.8,55.6,27.3,37.4,0.00
2000-04-29,11.3,15.8,55.4,28.8,37.4,0.20
2000-04-30,11.3,16.0,41.7,22.5,30.6,0.00
2000-05-01,11.2,16.0,55.0,19.4,36.5,0.00
2000-05-02,11.0,16.0,63.0,29.5,42.3,0.00
2000-05-03,10.5,16.0,63.7,32.0,43.2,0.00
2000-05-04,10.1,16.0,65.7,36.3,46.6,0.00
2000-05-05,9.5,16.0,66.9,38.5,47.5,0.00
2000-05-06,8.9,16.0,60.1,37.0,45.0,0.00
2000-05-07,8.3,16.0,57.9,30.0,41.4,0.10
2000-05-08,7.8,16.1,37.9,25.0,29.5,0.40
2000-05-09,8.0,16.5,51.3,21.2,34.0,0.10
2000-05-10,8.0,16.6,61.3,35.8,46.4,0.00
2000-05-11,7.3,16.6,53.2,22.3,38.8,0.00
2000-05-12,6.9,16.6,29.3,14.0,18.9,0.00
2000-05-13,6.9,16.6,48.6,15.6,31.5,0.10
2000-05-14,6.7,16.7,53.8,28.4,38.8,0.00
2000-05-15,6.3,16.7,53.6,33.8,44.2,0.00
2000-05-16,5.9,16.7,61.3,37.4,47.3,0.00
2000-05-17,5.2,16.7,38.7,23.7,27.0,0.10
2000-05-18,5.2,16.8,33.4,24.6,28.8,0.20
2000-05-19,5.4,17.0,52.9,25.5,35.8,0.00
2000-05-20,5.1,17.0,52.7,29.7,37.8,0.20
2000-05-21,4.7,17.2,58.3,31.8,42.4,0.00
2000-05-22,3.8,17.2,62.6,36.7,47.7,0.00
2000-05-23,2.8,17.2,67.6,41.4,51.3,0.00
2000-05-24,1.2,17.2,57.2,32.0,44.1,0.10
2000-05-25,0.0,17.3,59.4,32.5,42.4,0.10
2000-05-26,0.0,17.4,44.8,30.7,36.1,0.20
2000-05-27,0.0,17.6,57.6,29.5,42.4,0.00
2000-05-28,0.0,17.6,68.5,40.8,52.5,0.00
2000-05-29,0.0,17.6,69.8,38.5,55.2,0.00
2000-05-30,0.0,17.6,72.0,42.3,56.1,0.00
2000-05-31,0.0,17.6,70.2,39.4,54.1,0.00
2000-06-01,0.0,17.6,68.4,35.1,46.6,0.00
2000-06-02,0.0,17.6,67.8,31.3,45.7,0.00
2000-06-03,0.0,17.6,67.8,34.0,49.1,0.00
2000-06-04,0.0,17.6,69.6,32.7,46.4,0.00
2000-06-05,0.0,17.6,69.1,31.6,47.5,0.00
2000-06-06,0.0,17.6,73.9,39.0,54.0,0.00
2000-06-07,0.0,17.6,75.7,39.4,54.1,0.00
2000-06-08,0.0,17.6,71.6,40.8,51.1,0.00
2000-06-09,0.0,17.6,63.0,39.2,48.9,0.00
2000-06-10,0.0,17.6,65.3,32.0,45.5,0.00
2000-06-11,0.0,17.6,61.9,32.7,45.9,0.00
2000-06-12,0.0,17.6,67.1,36.1,51.1,0.00
2000-06-13,0.0,17.6,57.0,34.2,44.2,0.10
2000-06-14,0.0,17.7,62.1,32.2,45.9,0.00
2000-06-15,0.0,17.7,67.6,43.9,53.1,0.00
2000-06-16,0.0,17.7,64.0,29.7,43.0,0.00
2000-06-17,0.0,17.7,59.2,28.2,40.5,0.00
2000-06-18,0.0,17.7,65.8,33.4,49.1,0.00
2000-06-19,0.0,17.7,53.1,34.3,40.6,0.90
2000-06-20,0.0,18.6,59.0,33.8,43.2,0.30
2000-06-21,0.0,18.9,68.0,31.6,48.2,0.00
2000-06-22,0.0,18.9,69.8,36.5,50.9,0.00
2000-06-23,0.0,18.9,62.8,42.1,49.1,0.00
2000-06-24,0.0,18.9,65.8,41.0,49.5,0.00
2000-06-25,0.0,18.9,64.0,41.2,48.6,0.00
2000-06-26,0.0,18.9,53.1,38.1,41.7,0.30
2000-06-27,0.0,19.2,60.8,34.9,44.1,0.00
2000-06-28,0.0,19.2,63.0,32.0,46.2,0.00
2000-06-29,0.0,19.2,67.6,36.7,48.9,0.00
2000-06-30,0.0,19.2,70.3,36.5,49.6,0.00
2000-07-01,0.0,19.2,69.1,41.9,52.7,0.00
2000-07-02,0.0,19.2,66.0,40.5,49.1,0.10
2000-07-03,0.0,19.3,63.3,38.5,49.8,0.30
2000-07-04,0.0,19.6,68.4,40.3,52.7,0.00
2000-07-05,0.0,19.6,73.2,42.3,55.6,0.00
2000-07-06,0.0,19.6,73.9,46.0,59.0,0.00
2000-07-07,0.0,19.6,68.5,41.2,52.5,0.10
2000-07-08,0.0,19.7,68.2,41.2,48.4,0.30
2000-07-09,0.0,20.0,66.4,41.4,50.7,0.00
2000-07-10,0.0,20.0,70.3,43.2,54.0,0.00
2000-07-11,0.0,20.0,72.0,41.7,55.4,0.00
2000-07-12,0.0,20.0,64.8,40.1,48.9,0.10
2000-07-13,0.0,20.1,67.8,39.6,48.9,0.10
2000-07-14,0.0,20.2,71.6,41.7,52.5,0.00
2000-07-15,0.0,20.2,73.4,43.9,50.9,0.30
2000-07-16,0.0,20.5,58.6,40.1,48.2,0.60
2000-07-17,0.0,21.1,57.4,39.0,47.1,0.20
2000-07-18,0.0,21.3,70.9,37.9,52.7,0.00
2000-07-19,0.0,21.3,73.2,39.6,53.4,0.00
2000-07-20,0.0,21.3,70.5,38.5,52.0,0.00
2000-07-21,0.0,21.3,71.8,37.0,52.5,0.00
2000-07-22,0.0,21.3,73.0,38.3,53.2,0.00
2000-07-23,0.0,21.3,75.7,40.1,54.1,0.00
2000-07-24,0.0,21.3,72.0,42.3,53.4,0.00
2000-07-25,0.0,21.3,71.4,43.5,54.3,0.00
2000-07-26,0.0,21.3,69.8,39.9,49.5,0.30
2000-07-27,0.0,21.6,67.8,39.4,50.7,0.00
2000-07-28,0.0,21.6,68.5,41.4,52.2,0.00
