#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1161: Black Mountain, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Black Mountain (1161) 
# Colorado  SNOTEL Site - 8950 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:00:36 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-11-29,2.8,7.2,12.2,2.5,7.0,0.30
2010-11-30,3.0,7.5,23.4,3.4,14.4,0.10
2010-12-01,3.2,7.6,34.7,21.6,27.9,0.00
2010-12-02,3.2,7.6,40.1,27.3,32.7,0.10
2010-12-03,3.2,7.7,36.3,28.2,32.0,0.00
2010-12-04,3.3,7.7,40.6,21.2,30.9,0.00
2010-12-05,3.3,7.7,36.7,24.1,30.4,0.00
2010-12-06,3.3,7.7,40.1,20.8,30.0,0.10
2010-12-07,3.3,7.8,30.2,21.6,25.0,0.00
2010-12-08,3.4,7.8,41.4,25.2,32.9,0.00
2010-12-09,3.4,7.8,36.3,27.7,30.6,0.00
2010-12-10,3.4,7.8,34.2,16.7,26.2,0.10
2010-12-11,3.5,7.9,22.1,12.4,16.2,0.00
2010-12-12,3.5,7.9,35.6,17.6,30.4,0.00
2010-12-13,3.5,7.9,42.6,32.2,35.8,0.10
2010-12-14,3.6,8.0,44.2,31.5,37.2,0.00
2010-12-15,3.6,8.0,36.0,6.1,22.3,0.10
2010-12-16,3.6,8.1,20.3,-4.2,7.3,0.00
2010-12-17,3.6,8.1,16.3,-4.7,7.3,0.00
2010-12-18,3.6,8.1,30.7,15.1,23.9,0.10
2010-12-19,3.7,8.2,35.8,26.2,31.8,0.10
2010-12-20,3.9,8.3,34.3,19.2,24.6,0.60
2010-12-21,4.4,8.9,22.3,12.4,18.9,0.50
2010-12-22,4.8,9.4,36.7,11.5,26.2,0.10
2010-12-23,4.9,9.5,35.1,20.1,28.8,0.00
2010-12-24,4.9,9.5,32.7,13.1,20.7,0.00
2010-12-25,4.9,9.5,37.2,12.2,20.1,0.00
2010-12-26,4.9,9.5,42.1,23.7,30.6,0.00
2010-12-27,4.9,9.5,26.2,16.3,20.7,0.00
2010-12-28,4.9,9.5,33.4,14.2,23.7,0.00
2010-12-29,4.9,9.5,32.5,19.0,27.1,0.00
2010-12-30,4.9,9.5,23.9,-10.8,9.0,0.00
2010-12-31,4.9,9.5,-6.9,-15.2,-10.8,0.10
2011-01-01,5.0,9.6,6.8,-8.9,-1.5,0.00
2011-01-02,5.0,9.6,20.8,6.1,12.9,0.00
2011-01-03,5.0,9.6,21.6,12.2,16.2,0.00
2011-01-04,5.0,9.6,23.5,12.4,17.2,0.00
2011-01-05,5.0,9.6,24.8,15.3,19.2,0.00
2011-01-06,5.0,9.6,35.2,19.9,27.7,0.10
2011-01-07,5.1,9.7,35.8,25.2,29.5,0.00
2011-01-08,5.1,9.7,35.6,22.3,29.5,0.00
2011-01-09,5.1,9.7,22.3,-8.3,9.9,0.10
2011-01-10,5.1,9.8,7.0,-11.2,-3.1,0.00
2011-01-11,5.1,9.8,14.4,-3.8,4.1,0.10
2011-01-12,5.2,9.9,30.4,11.5,21.7,0.00
2011-01-13,5.3,9.9,34.2,23.7,28.8,0.00
2011-01-14,5.4,9.9,32.2,20.1,26.4,0.00
2011-01-15,5.4,9.9,34.2,21.9,27.1,0.00
2011-01-16,5.4,9.9,34.7,21.7,29.7,0.10
2011-01-17,5.5,10.0,36.7,25.2,30.4,0.00
2011-01-18,5.5,10.0,29.1,22.5,25.2,0.00
2011-01-19,5.5,10.0,26.4,-2.6,14.0,0.40
2011-01-20,5.7,10.4,22.3,-1.1,14.2,0.20
2011-01-21,5.9,10.6,24.8,15.1,20.3,0.00
2011-01-22,6.0,10.6,25.2,11.1,19.0,0.00
2011-01-23,6.0,10.6,27.7,9.5,18.3,0.00
2011-01-24,6.0,10.6,18.9,6.3,13.8,0.10
2011-01-25,6.1,10.7,26.6,16.3,20.1,0.20
2011-01-26,6.3,10.9,27.1,17.1,22.5,0.00
2011-01-27,6.3,10.9,37.4,22.3,30.2,0.00
2011-01-28,6.3,10.9,46.8,27.9,37.0,0.00
2011-01-29,6.3,10.9,39.6,20.5,30.9,0.00
2011-01-30,6.3,10.9,41.9,20.3,29.7,0.00
2011-01-31,6.3,10.9,25.7,-14.8,6.4,0.00
2011-02-01,6.3,10.9,-14.4,-34.8,-22.9,0.00
2011-02-02,6.3,10.9,0.9,-33.5,-13.4,0.00
2011-02-03,6.3,10.9,21.6,-0.4,13.6,0.00
2011-02-04,6.3,10.9,28.8,15.3,23.4,0.20
2011-02-05,6.5,11.1,24.4,12.9,19.4,0.60
2011-02-06,7.0,11.7,14.2,0.1,8.6,0.30
2011-02-07,7.3,12.0,26.4,-0.6,16.0,0.20
2011-02-08,7.5,12.2,0.3,-19.3,-9.4,0.00
2011-02-09,7.5,12.2,11.8,-17.3,-0.6,0.10
2011-02-10,7.6,12.3,19.8,2.5,11.1,0.00
2011-02-11,7.7,12.3,28.8,12.2,19.6,0.10
2011-02-12,7.8,12.4,35.6,19.9,28.8,0.00
2011-02-13,7.8,12.4,41.0,21.2,33.4,0.00
2011-02-14,7.8,12.4,45.7,18.9,33.4,0.00
2011-02-15,7.8,12.4,47.3,23.9,34.3,0.00
2011-02-16,7.8,12.4,45.0,25.2,36.7,0.00
2011-02-17,7.8,12.4,32.9,10.4,17.1,0.20
2011-02-18,7.9,12.6,38.7,13.3,25.3,0.10
2011-02-19,8.1,12.7,37.9,18.3,29.3,0.20
2011-02-20,8.2,12.9,27.7,13.3,19.9,0.00
2011-02-21,8.2,12.9,23.2,9.5,15.6,0.00
2011-02-22,8.2,12.9,31.8,15.1,23.2,0.00
2011-02-23,8.2,12.9,33.8,15.3,23.0,0.00
2011-02-24,8.2,12.9,29.5,8.2,17.8,0.10
2011-02-25,8.4,13.0,23.0,9.5,17.8,0.50
2011-02-26,8.8,13.5,32.5,21.9,25.3,0.10
2011-02-27,8.9,13.6,35.6,14.7,23.7,0.00
2011-02-28,8.9,13.6,38.3,9.9,28.2,0.00
2011-03-01,8.9,13.6,42.8,19.2,29.7,0.00
2011-03-02,8.9,13.6,46.4,25.7,34.0,0.00
2011-03-03,8.9,13.6,40.3,19.8,30.6,0.00
2011-03-04,8.9,13.6,30.0,15.6,21.0,0.00
2011-03-05,8.9,13.6,33.3,16.3,24.1,0.10
2011-03-06,9.0,13.7,34.0,17.2,25.0,0.00
2011-03-07,9.0,13.7,33.8,8.8,19.9,0.00
2011-03-08,9.0,13.7,28.8,8.1,18.3,0.10
2011-03-09,9.1,13.8,32.7,15.6,23.9,0.00
2011-03-10,9.1,13.8,48.9,25.9,36.3,0.00
2011-03-11,9.1,13.8,41.4,20.1,30.7,0.00
2011-03-12,9.1,13.8,41.4,21.4,30.0,0.40
2011-03-13,9.5,14.2,36.1,23.7,28.0,0.00
2011-03-14,9.6,14.2,47.8,26.2,35.6,0.00
2011-03-15,9.6,14.2,45.7,27.7,35.2,0.00
2011-03-16,9.6,14.2,52.2,30.0,43.2,0.10
2011-03-17,9.6,14.3,32.9,18.3,25.0,0.20
2011-03-18,9.8,14.5,41.4,9.9,27.1,0.00
2011-03-19,9.8,14.5,50.4,22.3,37.2,0.00
2011-03-20,9.8,14.5,49.5,25.0,36.0,0.00
2011-03-21,9.8,14.5,57.0,22.5,38.1,0.00
2011-03-22,9.8,14.5,32.5,18.7,24.1,0.00
2011-03-23,9.8,14.5,36.3,16.3,25.2,0.00
2011-03-24,9.8,14.5,42.4,9.1,24.3,0.20
2011-03-25,9.9,14.7,38.1,19.6,27.9,0.10
2011-03-26,10.0,14.8,33.8,12.7,24.3,0.00
2011-03-27,10.0,14.8,39.2,14.9,25.5,0.00
2011-03-28,10.0,14.8,36.0,15.3,25.0,0.00
2011-03-29,10.1,14.8,36.3,13.1,23.7,0.10
2011-03-30,10.2,14.9,36.7,19.6,27.9,0.00
2011-03-31,10.2,14.9,45.7,32.2,36.9,0.10
2011-04-01,10.3,15.0,49.3,33.1,39.9,0.00
2011-04-02,10.2,15.0,59.0,38.8,48.4,0.00
2011-04-03,9.8,15.0,46.0,11.7,24.3,0.60
2011-04-04,10.3,15.6,27.1,7.9,20.1,0.00
2011-04-05,10.5,15.6,48.4,26.6,38.3,0.10
2011-04-06,10.4,15.7,38.8,22.6,30.7,0.00
2011-04-07,10.6,15.7,46.0,18.9,33.1,0.00
2011-04-08,10.6,15.7,52.5,27.1,39.4,0.00
2011-04-09,10.5,15.7,47.8,25.0,33.8,0.10
2011-04-10,10.5,15.8,33.1,19.8,25.0,0.00
2011-04-11,10.5,15.8,49.3,21.0,33.3,0.00
2011-04-12,10.5,15.8,52.2,27.5,35.2,0.00
2011-04-13,10.3,15.8,31.8,24.6,28.8,0.40
2011-04-14,10.7,16.2,34.3,17.6,25.7,0.70
2011-04-15,11.4,16.9,36.0,14.5,26.6,0.00
2011-04-16,11.4,16.9,42.8,25.9,34.0,0.00
2011-04-17,11.4,16.9,45.9,32.4,36.1,0.30
2011-04-18,11.6,17.2,48.4,27.7,37.0,0.50
2011-04-19,11.6,17.7,38.3,20.1,28.0,0.00
2011-04-20,11.5,17.7,45.7,17.2,30.0,0.40
2011-04-21,11.8,18.1,48.4,21.9,33.3,0.60
2011-04-22,12.2,18.7,34.5,17.6,25.0,0.00
2011-04-23,12.3,18.7,32.5,16.2,24.1,0.30
2011-04-24,12.5,19.0,35.6,22.3,27.9,0.30
2011-04-25,12.8,19.3,41.9,21.2,29.8,0.10
2011-04-26,12.9,19.4,40.6,19.2,27.7,0.00
2011-04-27,12.9,19.4,38.3,19.8,27.5,0.10
2011-04-28,13.1,19.5,51.8,23.7,37.9,0.00
2011-04-29,12.7,19.5,40.1,13.8,25.9,0.50
2011-04-30,13.1,20.0,30.4,11.1,18.0,0.10
2011-05-01,13.2,20.1,36.5,9.1,21.7,0.10
2011-05-02,13.2,20.2,39.6,9.1,26.6,0.00
2011-05-03,13.4,20.2,50.4,27.1,36.5,0.10
2011-05-04,13.3,20.3,43.2,27.0,32.7,0.10
2011-05-05,13.4,20.4,53.6,24.3,40.8,0.00
2011-05-06,13.0,20.4,57.4,36.0,46.2,0.00
2011-05-07,12.4,20.4,65.3,30.7,48.6,0.00
2011-05-08,11.4,20.4,64.9,37.4,51.8,0.00
2011-05-09,10.3,20.4,59.5,32.0,44.8,0.00
2011-05-10,9.7,20.4,53.8,29.3,39.4,0.00
2011-05-11,8.9,20.4,34.5,26.6,28.4,1.10
2011-05-12,10.0,21.5,36.3,27.3,31.6,0.60
2011-05-13,10.7,22.1,54.1,28.8,39.9,0.00
2011-05-14,10.3,22.1,32.5,24.6,28.4,0.00
2011-05-15,10.3,22.1,38.1,24.4,29.5,0.10
2011-05-16,10.2,22.2,62.8,25.3,41.9,0.00
2011-05-17,9.6,22.2,50.7,28.8,37.8,0.00
2011-05-18,9.4,22.2,34.7,28.4,31.8,0.90
2011-05-19,10.4,23.1,37.0,27.5,31.3,0.20
2011-05-20,10.5,23.3,44.2,28.0,33.8,0.00
2011-05-21,10.5,23.3,47.5,31.3,37.4,0.20
2011-05-22,10.3,23.5,58.3,34.9,44.8,0.10
2011-05-23,9.3,23.6,58.8,30.4,41.7,0.10
2011-05-24,8.6,23.7,48.6,29.3,35.6,0.20
2011-05-25,8.6,23.9,51.1,30.9,39.2,0.00
2011-05-26,8.0,23.9,61.2,32.7,44.2,0.00
2011-05-27,7.3,23.9,43.7,30.4,36.5,0.00
2011-05-28,6.9,23.9,41.7,31.5,35.1,0.20
2011-05-29,6.9,24.1,54.1,34.7,43.2,0.00
2011-05-30,5.6,24.1,47.1,29.3,36.7,0.00
2011-05-31,4.9,24.1,59.5,30.2,44.1,0.00
2011-06-01,3.5,24.1,70.3,34.3,51.1,0.00
2011-06-02,2.5,24.1,70.5,34.7,53.4,0.00
2011-06-03,0.6,24.1,64.2,28.8,46.0,0.00
2011-06-04,0.0,24.1,66.0,38.1,51.3,0.00
2011-06-05,0.0,24.1,73.2,34.7,56.5,0.00
2011-06-06,0.0,24.1,77.4,41.9,59.5,0.00
2011-06-07,0.0,24.1,65.3,35.6,49.5,0.00
2011-06-08,0.0,24.1,64.0,30.7,49.5,0.00
2011-06-09,0.0,24.1,62.6,36.0,47.5,0.00
2011-06-10,0.0,24.1,64.2,28.8,47.7,0.00
2011-06-11,0.0,24.1,70.5,34.7,52.5,0.00
2011-06-12,0.0,24.1,71.6,40.3,55.6,0.00
2011-06-13,0.0,24.1,69.6,37.8,53.6,0.00
2011-06-14,0.0,24.1,63.9,37.2,51.6,0.00
2011-06-15,0.0,24.1,70.9,32.9,54.9,0.00
2011-06-16,0.0,24.1,71.8,38.5,54.3,0.00
2011-06-17,0.0,24.1,59.0,33.4,45.7,0.00
2011-06-18,0.0,24.1,63.5,40.6,50.4,0.00
2011-06-19,0.0,24.1,63.3,38.1,48.2,0.10
2011-06-20,0.0,24.2,44.4,39.2,41.2,0.40
2011-06-21,0.0,24.6,60.8,36.9,48.2,0.00
2011-06-22,0.0,24.6,71.8,37.2,55.9,0.00
2011-06-23,0.0,24.6,76.3,39.4,58.3,0.00
2011-06-24,0.0,24.6,77.7,41.0,60.1,0.00
2011-06-25,0.0,24.6,76.8,41.7,58.6,0.00
2011-06-26,0.0,24.6,75.7,39.9,59.9,0.00
2011-06-27,0.0,24.6,63.7,36.0,50.9,0.00
2011-06-28,0.0,24.6,80.6,39.9,63.9,0.00
2011-06-29,0.0,24.6,79.2,46.6,61.0,0.00
2011-06-30,0.0,24.6,73.9,42.4,54.7,0.10
2011-07-01,0.0,24.7,70.2,43.9,56.7,0.00
2011-07-02,0.0,24.7,77.9,44.6,57.2,0.00
2011-07-03,0.0,24.7,80.2,41.9,59.0,0.10
2011-07-04,0.0,24.8,80.1,47.5,61.2,0.00
2011-07-05,0.0,24.8,68.9,44.8,56.1,0.00
2011-07-06,0.0,24.8,69.6,44.6,56.8,0.60
2011-07-07,0.0,25.4,67.6,44.6,54.9,0.70
2011-07-08,0.0,26.1,70.7,46.2,55.9,0.00
2011-07-09,0.0,26.1,70.3,50.7,58.3,0.00
2011-07-10,0.0,26.1,67.1,48.4,57.4,0.00
2011-07-11,0.0,26.1,75.2,48.2,59.7,0.00
2011-07-12,0.0,26.1,70.7,47.1,56.8,0.00
2011-07-13,0.0,26.1,74.5,47.5,59.2,0.00
2011-07-14,0.0,26.1,77.0,42.6,59.2,0.00
2011-07-15,0.0,26.1,79.0,42.4,61.2,0.00
2011-07-16,0.0,26.1,79.7,45.9,58.3,0.20
2011-07-17,0.0,26.3,77.9,46.0,59.0,0.00
2011-07-18,0.0,26.3,79.5,48.6,63.1,0.00
2011-07-19,0.0,26.3,79.2,54.1,64.8,0.00
2011-07-20,0.0,26.3,76.6,46.6,62.2,0.30
2011-07-21,0.0,26.6,78.4,43.2,60.4,0.00
2011-07-22,0.0,26.6,80.2,44.4,63.1,0.00
2011-07-23,0.0,26.6,81.9,48.0,66.2,0.00
2011-07-24,0.0,26.6,83.1,47.8,64.9,0.00
2011-07-25,0.0,26.6,82.6,49.6,65.3,0.00
2011-07-26,0.0,26.6,65.7,47.8,57.7,0.00
2011-07-27,0.0,26.6,74.1,47.7,58.6,0.00
2011-07-28,0.0,26.6,73.0,48.2,59.4,0.00
2011-07-29,0.0,26.6,76.5,44.2,59.5,0.00
2011-07-30,0.0,26.6,82.6,45.9,64.0,0.00
2011-07-31,0.0,26.6,80.4,49.5,61.0,0.20
2011-08-01,0.0,26.8,75.2,53.2,62.2,0.00
2011-08-02,0.0,26.8,74.1,51.3,60.8,0.00
2011-08-03,0.0,26.8,79.2,48.4,59.2,0.10
2011-08-04,0.0,26.9,75.7,47.7,58.8,0.00
2011-08-05,0.0,26.9,76.3,48.9,62.2,0.00
2011-08-06,0.0,26.9,78.4,45.7,61.7,0.00
2011-08-07,0.0,26.9,77.0,45.9,62.1,0.00
2011-08-08,0.0,26.9,75.6,43.9,59.4,0.00
2011-08-09,0.0,26.9,78.4,44.2,61.2,0.00
2011-08-10,0.0,26.9,73.8,41.9,55.2,0.00
2011-08-11,0.0,26.9,79.0,42.4,61.5,0.00
2011-08-12,0.0,26.9,77.7,43.9,59.5,0.00
2011-08-13,0.0,26.9,77.0,41.9,59.4,0.00
2011-08-14,0.0,26.9,73.0,49.5,58.3,0.00
2011-08-15,0.0,26.9,76.6,45.5,62.1,0.10
2011-08-16,0.0,27.0,74.8,41.0,54.0,0.10
2011-08-17,0.0,27.1,77.4,40.6,59.2,0.00
2011-08-18,0.0,27.1,80.4,47.8,64.0,0.00
2011-08-19,0.0,27.1,73.9,43.7,55.8,0.30
2011-08-20,0.0,27.4,70.7,41.7,55.8,0.00
2011-08-21,0.0,27.4,76.8,47.3,59.0,0.10
2011-08-22,0.0,27.5,79.0,52.5,63.7,0.00
2011-08-23,0.0,27.5,80.4,51.6,64.2,0.00
2011-08-24,0.0,27.5,79.5,49.5,63.5,0.00
2011-08-25,0.0,27.5,83.7,50.0,63.0,0.00
2011-08-26,0.0,27.5,75.7,48.0,59.7,0.00
2011-08-27,0.0,27.5,78.8,46.6,63.0,0.00
2011-08-28,0.0,27.5,76.8,48.4,58.5,0.30
2011-08-29,0.0,27.8,68.5,47.3,56.8,0.10
2011-08-30,0.0,27.9,75.7,51.1,61.9,0.00
2011-08-31,0.0,27.9,78.8,47.7,59.9,0.10
2011-09-01,0.0,28.0,75.6,45.9,60.8,0.00
2011-09-02,0.0,28.0,75.2,43.9,59.5,0.00
2011-09-03,0.0,28.0,59.2,34.3,46.8,0.00
2011-09-04,0.0,28.0,63.5,27.9,46.0,0.00
2011-09-05,0.0,28.0,73.9,38.1,55.4,0.00
2011-09-06,0.0,28.0,53.2,44.2,48.0,0.50
2011-09-07,0.0,28.5,45.5,39.4,43.5,0.20
2011-09-08,0.0,28.7,59.2,36.3,46.8,0.00
2011-09-09,0.0,28.7,61.0,33.4,47.3,0.00
2011-09-10,0.0,28.7,62.8,34.2,47.3,0.00
2011-09-11,0.0,28.7,67.3,39.2,52.2,0.00
2011-09-12,0.0,28.7,65.5,40.5,52.5,0.00
2011-09-13,0.0,28.7,63.5,37.0,49.1,0.00
2011-09-14,0.0,28.7,43.9,33.3,40.1,0.10
2011-09-15,0.0,28.8,52.5,34.5,41.0,0.00
2011-09-16,0.0,28.8,61.3,34.7,49.3,0.00
2011-09-17,0.0,28.8,53.8,39.0,44.6,0.00
2011-09-18,0.0,28.8,59.2,37.4,47.1,0.00
2011-09-19,0.0,28.8,63.7,39.4,51.4,0.00
2011-09-20,0.0,28.8,56.8,33.4,44.8,0.00
2011-09-21,0.0,28.8,54.9,26.2,38.3,0.00
2011-09-22,0.0,28.8,63.9,27.9,48.6,0.00
2011-09-23,0.0,28.8,69.4,42.8,55.0,0.00
2011-09-24,0.0,28.8,69.8,40.8,54.0,0.00
2011-09-25,0.0,28.8,70.9,40.1,54.3,0.00
2011-09-26,0.0,28.8,70.2,39.2,55.0,0.00
