#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1120: Elliot Ridge, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elliot Ridge (1120) 
# Colorado  SNOTEL Site - 10550 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:01:38 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2009-10-03,0.0,0.2,48.4,28.8,37.0,0.0
2009-10-04,0.0,0.2,82.4,28.8,39.4,0.1
2009-10-05,0.1,0.3,33.8,16.9,25.2,0.5
2009-10-06,0.3,0.8,76.6,15.4,27.1,0.1
2009-10-07,0.1,0.9,47.7,29.1,37.4,0.0
2009-10-08,0.1,0.9,38.1,21.9,27.9,0.5
2009-10-09,0.5,1.4,37.0,18.0,27.5,0.0
2009-10-10,0.4,1.4,41.9,29.1,34.7,0.1
2009-10-11,0.3,1.5,43.2,28.2,32.4,0.0
2009-10-12,0.2,1.5,47.5,31.8,38.3,0.1
2009-10-13,0.0,1.6,44.2,28.8,36.5,0.1
2009-10-14,0.0,1.7,38.7,31.5,34.2,0.2
2009-10-15,0.0,1.9,41.9,28.8,33.8,0.0
2009-10-16,0.0,1.9,52.9,28.8,34.9,0.0
2009-10-17,0.0,1.9,71.2,29.5,42.3,0.0
2009-10-18,0.0,1.9,55.2,39.9,45.9,0.0
2009-10-19,0.0,1.9,50.7,36.1,43.7,0.0
2009-10-20,0.0,1.9,74.8,29.5,37.8,0.2
2009-10-21,0.1,2.1,30.6,18.7,25.2,0.1
2009-10-22,0.0,2.2,56.7,16.0,26.4,0.0
2009-10-23,0.0,2.2,102.6,22.3,32.4,0.0
2009-10-24,0.0,2.2,55.9,23.2,28.4,0.2
2009-10-25,0.1,2.4,89.4,7.7,21.2,0.0
2009-10-26,0.1,2.4,74.7,7.3,24.3,0.0
2009-10-27,0.3,2.4,70.9,19.4,32.7,0.3
2009-10-28,0.4,2.7,60.6,6.8,17.4,0.0
2009-10-29,0.4,2.7,49.8,5.9,12.4,0.4
2009-10-30,0.7,3.1,32.0,7.2,16.7,0.0
2009-10-31,0.9,3.1,,18.3,34.3,0.0
2009-11-01,0.9,3.1,72.9,29.7,39.4,0.0
2009-11-02,0.9,3.1,85.1,27.9,34.0,0.0
2009-11-03,0.9,3.1,88.3,28.8,39.9,0.0
2009-11-04,0.9,3.1,86.7,34.5,43.0,0.0
2009-11-05,0.9,3.1,66.6,36.0,42.4,0.0
2009-11-06,0.9,3.1,46.2,36.1,40.1,0.0
2009-11-07,0.9,3.1,51.1,36.0,40.6,0.2
2009-11-08,0.9,3.3,66.4,27.3,33.4,0.1
2009-11-09,0.9,3.4,73.8,27.7,33.4,0.0
2009-11-10,0.9,3.4,77.7,27.1,37.4,0.0
2009-11-11,0.9,3.4,85.5,34.0,41.7,0.0
2009-11-12,0.9,3.4,50.4,28.8,36.3,0.0
2009-11-13,0.9,3.4,95.9,17.2,27.9,0.4
2009-11-14,1.1,3.8,97.2,14.5,25.9,0.3
2009-11-15,1.3,4.1,,1.6,11.8,0.1
2009-11-16,1.3,4.2,54.7,1.9,17.6,0.0
2009-11-17,1.4,4.2,41.7,20.8,29.7,0.0
2009-11-18,1.5,4.2,40.8,23.7,30.9,0.0
2009-11-19,1.5,4.2,70.7,18.7,24.6,0.1
2009-11-20,1.5,4.3,67.5,18.0,28.8,0.0
2009-11-21,1.5,4.3,76.8,17.4,27.7,0.0
2009-11-22,1.6,4.3,70.0,15.1,23.5,0.1
2009-11-23,1.7,4.4,98.8,4.6,15.3,0.2
2009-11-24,1.9,4.6,67.1,9.5,20.5,0.1
2009-11-25,2.0,4.7,54.1,17.1,24.6,0.0
2009-11-26,2.0,4.7,53.2,23.4,30.7,0.0
2009-11-27,2.0,4.7,43.7,24.8,32.0,0.0
2009-11-28,2.0,4.7,34.3,17.4,25.7,0.0
2009-11-29,2.0,4.7,26.6,14.7,18.9,0.0
2009-11-30,2.0,4.7,63.0,16.2,25.7,0.0
2009-12-01,2.0,4.7,36.3,12.9,22.6,0.0
2009-12-02,2.0,4.7,45.9,-9.0,2.8,0.0
2009-12-03,2.0,4.7,2.5,-11.2,-6.0,0.0
2009-12-04,2.0,4.7,12.0,-10.7,3.4,0.1
2009-12-05,2.0,4.8,23.2,6.8,14.5,0.0
2009-12-06,2.1,4.8,9.5,0.7,5.0,0.3
2009-12-07,2.3,5.1,16.5,5.5,12.9,0.5
2009-12-08,2.9,5.6,20.5,-11.2,3.9,0.5
2009-12-09,3.2,6.1,13.6,-11.2,-5.1,0.0
2009-12-10,3.3,6.1,7.0,-8.7,0.9,0.1
2009-12-11,3.4,6.2,21.4,4.6,12.7,0.0
2009-12-12,3.5,6.2,19.2,13.1,16.2,0.1
2009-12-13,3.7,6.3,23.5,13.3,18.7,0.9
2009-12-14,4.4,7.2,15.4,9.3,12.7,0.0
2009-12-15,4.4,7.2,26.6,7.2,17.6,0.0
2009-12-16,4.4,7.2,29.5,18.3,23.4,0.2
2009-12-17,4.6,7.4,24.8,15.8,19.8,0.0
2009-12-18,4.6,7.4,75.9,4.3,12.9,0.0
2009-12-19,4.6,7.4,28.8,1.9,16.5,0.1
2009-12-20,4.7,7.5,33.3,18.3,25.2,0.0
2009-12-21,4.7,7.5,30.7,19.8,24.4,0.0
2009-12-22,4.7,7.5,45.0,15.1,21.7,0.1
2009-12-23,4.8,7.6,53.6,5.4,18.7,0.4
2009-12-24,5.1,8.0,29.3,-6.3,0.7,0.0
2009-12-25,5.1,8.0,1.9,-3.8,-2.0,0.3
2009-12-26,5.4,8.3,22.3,-6.7,1.4,0.0
2009-12-27,5.5,8.3,59.5,3.6,10.6,0.0
2009-12-28,5.5,8.3,51.4,4.3,13.6,0.0
2009-12-29,5.5,8.3,57.0,10.8,17.2,0.2
2009-12-30,5.7,8.5,57.0,4.3,10.8,0.3
2009-12-31,5.9,8.8,55.4,0.3,7.5,0.1
2010-01-01,5.9,8.9,52.0,8.6,19.6,0.0
2010-01-02,6.1,8.9,50.2,10.8,16.9,0.1
2010-01-03,6.2,9.0,60.6,7.5,14.5,0.1
2010-01-04,6.2,9.1,57.6,3.7,22.1,0.0
2010-01-05,6.3,9.1,79.0,19.4,29.1,0.1
2010-01-06,6.4,9.2,84.7,4.3,18.3,0.0
2010-01-07,6.4,9.2,83.8,-2.7,5.0,0.0
2010-01-08,6.4,9.2,118.0,-0.9,14.2,0.1
2010-01-09,6.4,9.3,67.5,14.9,21.6,0.0
2010-01-10,6.4,9.3,51.4,15.4,21.6,0.0
2010-01-11,6.4,9.3,62.8,17.2,27.9,0.0
2010-01-12,6.4,9.3,38.8,22.1,28.8,0.0
2010-01-13,6.4,9.3,77.2,20.3,27.0,0.0
2010-01-14,6.4,9.3,30.2,12.6,20.8,0.0
2010-01-15,6.4,9.3,46.0,8.4,19.4,0.0
2010-01-16,6.4,9.3,39.4,18.3,27.7,0.0
2010-01-17,6.5,9.3,33.1,19.9,25.9,0.1
2010-01-18,6.5,9.4,30.0,14.5,20.5,0.0
2010-01-19,6.5,9.4,23.2,9.1,18.0,0.0
2010-01-20,6.6,9.4,36.3,8.6,16.3,0.0
2010-01-21,6.6,9.4,43.7,10.4,21.4,0.1
2010-01-22,6.7,9.5,52.9,11.8,20.1,0.1
2010-01-23,6.7,9.6,16.9,6.6,10.2,0.4
2010-01-24,7.0,10.0,25.2,4.6,8.2,0.3
2010-01-25,7.4,10.3,43.2,3.4,10.4,0.0
2010-01-26,7.4,10.3,73.6,12.7,20.5,0.1
2010-01-27,7.5,10.4,79.2,17.1,24.8,0.1
2010-01-28,7.6,10.5,63.9,15.8,24.3,0.0
2010-01-29,7.6,10.5,,12.9,26.6,0.0
2010-01-30,7.6,10.5,109.4,21.6,40.1,0.0
2010-01-31,7.6,10.5,,11.3,21.0,0.0
2010-02-01,7.6,10.5,58.3,7.0,19.2,0.0
2010-02-02,7.6,10.5,,6.4,24.4,0.0
2010-02-03,7.7,10.5,81.0,16.7,30.9,0.0
2010-02-04,7.8,10.5,,10.4,16.9,0.2
2010-02-05,7.9,10.7,57.7,12.9,20.3,0.1
2010-02-06,8.0,10.8,77.9,15.3,21.2,0.1
2010-02-07,8.2,10.9,41.9,8.2,16.5,0.2
2010-02-08,8.3,11.1,63.7,4.3,12.4,0.0
2010-02-09,8.3,11.1,78.4,4.1,15.1,0.0
2010-02-10,8.3,11.1,61.2,10.6,21.2,0.0
2010-02-11,8.3,11.1,68.5,9.5,17.4,0.1
2010-02-12,8.4,11.2,56.8,9.5,16.5,0.1
2010-02-13,8.6,11.3,67.8,13.5,23.0,0.3
2010-02-14,8.8,11.6,,0.0,12.0,0.0
2010-02-15,8.8,11.6,64.9,0.0,13.5,0.2
2010-02-16,9.0,11.8,57.9,12.4,16.9,0.0
2010-02-17,9.1,11.8,47.8,9.9,18.7,0.2
2010-02-18,9.3,12.0,60.4,7.2,16.3,0.2
2010-02-19,9.5,12.2,44.6,6.3,14.5,0.3
2010-02-20,9.8,12.5,54.0,11.5,18.3,0.6
2010-02-21,10.4,13.1,,7.5,13.8,0.2
2010-02-22,10.5,13.3,,-4.0,7.2,0.0
2010-02-23,10.5,13.3,54.7,2.3,14.0,0.0
2010-02-24,10.6,13.3,96.6,13.6,25.9,0.1
2010-02-25,10.7,13.4,45.5,10.8,19.2,0.4
2010-02-26,11.0,13.8,98.1,7.3,16.9,0.0
2010-02-27,11.1,13.8,115.7,11.3,27.0,0.0
2010-02-28,11.2,13.8,57.7,17.8,22.6,0.1
2010-03-01,11.2,13.9,62.6,13.8,26.8,0.0
2010-03-02,11.2,13.9,109.6,12.6,27.7,0.0
2010-03-03,11.2,13.9,122.0,18.3,27.3,0.0
2010-03-04,11.2,13.9,,18.9,30.4,0.0
2010-03-05,11.3,13.9,81.1,12.9,19.0,0.3
2010-03-06,11.4,14.2,75.2,16.0,24.6,0.0
2010-03-07,11.5,14.2,56.5,20.8,29.8,0.1
2010-03-08,11.7,14.3,39.9,18.3,21.9,0.1
2010-03-09,11.7,14.4,73.6,14.0,21.6,0.0
2010-03-10,11.9,14.4,49.3,12.0,18.3,0.2
2010-03-11,11.9,14.6,52.0,7.2,14.7,0.1
2010-03-12,11.9,14.7,58.8,8.6,21.9,0.0
2010-03-13,12.0,14.7,,18.3,30.6,0.0
2010-03-14,12.0,14.7,75.2,16.3,26.2,0.0
2010-03-15,12.0,14.7,,13.1,26.4,0.0
2010-03-16,12.0,14.7,,17.6,30.6,0.0
2010-03-17,12.1,14.7,,23.7,37.9,0.0
2010-03-18,12.2,14.7,69.8,27.9,36.9,0.0
2010-03-19,12.2,14.7,,-1.1,18.0,0.7
2010-03-20,12.6,15.4,,4.5,36.9,0.0
2010-03-21,12.7,15.4,79.5,10.2,32.7,0.0
2010-03-22,13.0,15.4,91.0,21.6,33.4,0.1
2010-03-23,13.0,15.5,46.4,13.6,22.5,0.7
2010-03-24,13.6,16.2,79.2,10.6,17.8,0.0
2010-03-25,13.7,16.2,54.7,15.6,25.9,0.0
2010-03-26,13.9,16.2,37.0,15.6,19.8,0.4
2010-03-27,14.0,16.6,,11.1,19.9,0.2
2010-03-28,14.0,16.8,37.2,11.3,24.4,0.1
2010-03-29,14.0,16.9,64.0,23.4,34.3,0.0
2010-03-30,14.1,16.9,77.5,31.5,41.2,0.0
2010-03-31,14.0,16.9,,29.8,38.1,0.0
2010-04-01,14.0,16.9,,6.8,32.0,0.6
2010-04-02,14.4,17.5,,5.5,17.2,0.2
2010-04-03,14.5,17.7,57.2,12.7,18.3,0.4
2010-04-04,15.0,18.1,76.1,18.3,28.8,0.3
2010-04-05,15.2,18.4,72.9,24.3,31.6,0.7
2010-04-06,15.8,19.1,,11.1,15.8,0.6
2010-04-07,16.3,19.7,95.9,11.1,19.9,0.2
2010-04-08,16.6,19.9,,11.3,27.5,0.0
2010-04-09,16.7,19.9,89.1,26.8,36.7,0.0
2010-04-10,16.6,19.9,78.3,24.3,39.4,0.0
2010-04-11,16.5,19.9,88.9,33.4,43.2,0.0
2010-04-12,16.3,19.9,64.2,33.3,41.7,0.0
2010-04-13,16.2,19.9,,18.3,91.0,0.2
2010-04-14,15.9,20.1,,17.4,57.7,0.0
2010-04-15,15.3,20.1,,30.0,49.5,0.0
2010-04-16,15.0,20.1,,27.9,42.4,0.0
2010-04-17,15.0,20.1,,27.9,35.8,0.5
2010-04-18,15.5,20.6,78.1,28.2,38.5,0.0
2010-04-19,15.3,20.6,,32.0,42.1,0.0
2010-04-20,14.9,20.6,93.9,35.2,43.5,0.0
2010-04-21,14.6,20.6,,32.7,51.6,0.1
2010-04-22,14.1,20.7,,22.1,42.3,0.4
2010-04-23,14.3,21.1,,21.0,40.1,1.5
2010-04-24,15.7,22.6,97.5,20.3,29.5,0.1
2010-04-25,15.9,22.7,102.6,23.4,31.8,0.3
2010-04-26,16.2,23.0,,17.2,32.5,0.0
2010-04-27,16.2,23.0,,26.2,40.5,0.0
2010-04-28,16.3,23.0,,23.2,40.1,0.5
2010-04-29,16.5,23.5,,10.9,44.2,0.9
2010-04-30,17.5,24.4,,12.2,41.2,0.1
2010-05-01,17.6,24.5,,16.0,27.0,0.3
2010-05-02,18.0,24.8,84.0,17.8,25.5,0.1
2010-05-03,18.0,24.9,77.0,15.1,29.5,0.0
2010-05-04,18.2,24.9,92.7,26.2,38.5,0.0
2010-05-05,18.1,24.9,124.5,27.3,44.2,0.0
2010-05-06,18.1,24.9,,15.1,34.3,0.2
2010-05-07,17.8,25.1,,12.6,31.6,0.0
2010-05-08,17.9,25.1,,26.4,43.9,0.0
2010-05-09,17.8,25.1,,35.2,52.0,0.0
2010-05-10,17.5,25.1,,25.2,55.6,0.1
2010-05-11,17.3,25.2,,20.8,59.9,0.7
2010-05-12,17.8,25.9,,14.4,35.2,0.2
2010-05-13,18.0,26.1,,18.3,32.2,0.3
2010-05-14,18.2,26.4,,24.6,42.1,0.5
2010-05-15,18.9,26.9,,26.6,93.4,0.1
2010-05-16,18.9,27.0,,27.3,120.7,0.0
2010-05-17,18.6,27.0,,33.4,63.9,0.0
2010-05-18,18.0,27.0,,30.2,56.8,0.1
2010-05-19,17.5,27.1,,29.5,39.4,0.3
2010-05-20,17.6,27.4,,30.2,44.2,0.0
2010-05-21,17.0,27.4,,40.3,57.6,0.0
2010-05-22,16.0,27.4,,37.4,58.8,0.0
2010-05-23,14.8,27.4,,36.3,58.3,0.1
2010-05-24,13.2,27.5,,23.2,77.7,0.1
2010-05-25,13.0,27.6,,21.7,53.2,0.0
2010-05-26,12.0,27.6,,37.8,57.2,0.0
2010-05-27,11.0,27.6,,45.5,60.6,0.0
2010-05-28,9.3,27.6,,49.8,60.6,0.0
2010-05-29,7.0,27.6,,26.6,49.6,0.0
2010-05-30,4.9,27.6,95.9,22.5,43.5,0.0
2010-05-31,3.0,27.6,97.0,35.1,49.1,0.0
2010-06-01,0.9,27.6,83.5,33.1,47.8,0.0
2010-06-02,0.0,27.6,89.1,35.8,43.2,0.0
2010-06-03,0.0,27.6,72.3,43.0,49.3,0.0
2010-06-04,0.0,27.6,83.1,46.8,57.0,0.0
2010-06-05,0.0,27.6,,49.1,62.6,0.0
2010-06-06,0.0,27.6,,45.3,62.6,0.0
2010-06-07,0.0,27.6,117.1,45.0,62.2,0.0
2010-06-08,0.0,27.6,91.2,39.9,52.7,0.0
2010-06-09,0.0,27.6,100.8,46.4,61.3,0.0
2010-06-10,0.0,27.6,94.6,50.4,59.5,0.0
2010-06-11,0.0,27.6,94.8,37.9,48.9,0.0
2010-06-12,0.0,27.6,71.4,29.8,40.3,1.0
2010-06-13,0.5,28.6,81.9,30.2,36.1,0.4
2010-06-14,0.0,29.0,82.4,31.8,37.4,0.4
2010-06-15,0.0,29.4,111.2,32.0,48.2,0.0
2010-06-16,0.0,29.4,,,,0.0
2010-06-17,0.0,29.4,,,,0.0
2010-06-18,0.0,29.4,,,,0.0
2010-06-19,0.0,29.4,,,,0.0
2010-06-20,0.0,29.4,,,,0.0
2010-06-21,0.0,29.4,,,,0.0
2010-06-22,0.0,29.4,,,,0.0
2010-06-23,0.0,29.4,,,,0.0
2010-06-24,0.0,29.4,,,,0.0
2010-06-25,0.0,29.4,,,,0.0
2010-06-26,0.0,29.4,,,,0.0
2010-06-27,0.0,29.4,,,,0.0
2010-06-28,0.0,29.4,,,,0.0
2010-06-29,0.0,29.4,,,,0.0
2010-06-30,0.0,29.4,,,,0.2
2010-07-01,0.0,29.6,,,,0.2
2010-07-02,0.0,29.8,,,,0.0
2010-07-03,0.0,29.8,,,,0.0
2010-07-04,0.0,29.8,,,,0.0
2010-07-05,0.0,29.8,,,,0.0
2010-07-06,0.0,29.8,,,,0.1
2010-07-07,0.0,29.9,,,,0.2
2010-07-08,0.0,30.1,,,,0.0
2010-07-09,0.0,30.1,,,,0.1
2010-07-10,0.0,30.2,,,,0.0
2010-07-11,0.0,30.2,,,,0.1
2010-07-12,0.0,30.3,,,,0.0
2010-07-13,0.0,30.3,,,,0.0
2010-07-14,0.0,30.3,,,,0.0
2010-07-15,0.0,30.3,,,,0.0
2010-07-16,0.0,30.3,,,,0.0
2010-07-17,0.0,30.3,,,,0.0
2010-07-18,0.0,30.3,,,,0.0
2010-07-19,0.0,30.3,,,,0.0
2010-07-20,0.0,30.3,87.4,48.4,62.1,0.0
2010-07-21,0.0,30.3,61.0,47.8,53.2,0.3
2010-07-22,0.0,30.6,68.0,49.3,56.1,0.0
2010-07-23,0.0,30.6,70.9,50.2,59.2,0.0
2010-07-24,0.0,30.6,73.9,50.9,62.2,0.0
2010-07-25,0.0,30.6,93.9,51.3,61.9,0.0
2010-07-26,0.0,30.6,103.1,53.2,64.0,0.0
2010-07-27,0.0,30.6,71.1,51.6,57.6,0.0
2010-07-28,0.0,30.6,70.7,48.6,55.2,0.3
2010-07-29,0.0,30.9,64.8,48.2,53.4,0.3
2010-07-30,0.0,31.2,70.9,46.4,56.5,0.0
2010-07-31,0.0,31.2,72.9,49.3,60.4,0.0
2010-08-01,0.0,31.2,63.0,47.8,52.9,0.8
2010-08-02,0.0,32.0,60.8,44.6,51.3,0.2
2010-08-03,0.0,32.2,87.3,43.9,54.9,0.1
2010-08-04,0.0,32.3,64.2,42.4,49.8,0.5
2010-08-05,0.0,32.8,64.2,43.5,51.1,0.4
2010-08-06,0.0,33.2,65.5,44.8,53.1,0.2
2010-08-07,0.0,33.4,72.3,44.2,53.8,0.0
2010-08-08,0.0,33.4,70.0,44.8,51.8,0.1
2010-08-09,0.0,33.5,86.7,47.1,53.6,0.0
2010-08-10,0.0,33.5,107.6,45.0,55.2,0.0
2010-08-11,0.0,33.5,97.0,43.5,53.2,0.3
2010-08-12,0.0,33.8,103.6,41.2,54.3,0.1
2010-08-13,0.0,33.9,78.1,39.2,53.4,0.0
2010-08-14,0.0,33.9,95.4,46.2,59.4,0.1
2010-08-15,0.0,34.0,102.9,45.7,60.1,0.0
2010-08-16,0.0,34.0,115.0,40.5,51.6,0.0
2010-08-17,0.0,34.0,106.2,41.2,56.8,0.0
2010-08-18,0.0,34.0,108.9,48.2,62.1,0.0
2010-08-19,0.0,34.0,84.9,40.5,47.5,0.6
2010-08-20,0.0,34.6,81.3,39.4,51.4,0.0
2010-08-21,0.0,34.6,95.4,46.0,57.9,0.0
2010-08-22,0.0,34.6,126.3,52.0,61.7,0.0
2010-08-23,0.0,34.6,79.0,43.0,54.1,0.2
