#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1124: Moon Pass, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Moon Pass (1124) 
# Colorado  SNOTEL Site - 11110 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:03:07 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2008-11-21,0.1,1.2,40.3,15.1,26.6,0.00
2008-11-22,0.1,1.2,43.0,20.1,30.0,0.00
2008-11-23,0.1,1.2,36.9,18.7,25.5,0.00
2008-11-24,0.1,1.2,41.9,18.3,29.7,0.00
2008-11-25,0.2,1.2,39.4,24.4,30.0,0.00
2008-11-26,0.2,1.2,40.6,26.6,31.6,0.00
2008-11-27,0.2,1.2,34.9,20.1,25.5,0.10
2008-11-28,0.3,1.3,27.1,16.3,21.2,0.10
2008-11-29,0.3,1.4,21.4,11.3,17.4,0.10
2008-11-30,0.3,1.5,22.6,19.6,20.7,0.00
2008-12-01,0.3,1.5,33.1,18.7,26.8,0.00
2008-12-02,0.3,1.5,44.1,20.3,31.8,0.00
2008-12-03,0.3,1.5,25.2,9.5,17.1,0.00
2008-12-04,0.1,1.5,26.2,9.0,16.0,0.00
2008-12-05,0.1,1.5,27.5,7.7,19.6,0.20
2008-12-06,0.3,1.7,36.3,23.2,28.8,0.00
2008-12-07,0.3,1.7,42.3,23.4,30.9,0.00
2008-12-08,0.3,1.7,25.9,12.9,21.0,1.20
2008-12-09,1.3,2.9,16.7,5.0,11.1,0.30
2008-12-10,1.4,3.2,30.7,15.1,23.2,0.10
2008-12-11,1.4,3.3,30.0,14.5,21.0,0.00
2008-12-12,1.4,3.3,32.5,16.7,23.9,0.10
2008-12-13,1.5,3.4,26.2,14.9,20.7,0.00
2008-12-14,1.5,3.4,14.9,-7.8,2.7,0.00
2008-12-15,1.5,3.4,13.8,-6.7,5.0,0.30
2008-12-16,1.8,3.7,17.2,9.5,12.9,0.40
2008-12-17,2.1,4.1,23.2,7.9,16.3,0.30
2008-12-18,2.4,4.4,21.6,7.5,16.2,0.50
2008-12-19,2.7,4.9,18.7,5.7,11.7,0.00
2008-12-20,2.7,4.9,18.3,-0.4,8.1,0.00
2008-12-21,2.7,4.9,25.9,0.3,14.2,0.20
2008-12-22,2.9,5.1,25.7,12.6,18.3,0.00
2008-12-23,3.0,5.1,15.1,-3.6,6.4,0.00
2008-12-24,3.0,5.1,16.3,-5.6,5.2,0.20
2008-12-25,3.0,5.3,22.5,7.2,19.4,0.30
2008-12-26,3.5,5.6,21.0,-6.7,8.2,0.00
2008-12-27,3.5,5.6,14.4,-9.8,0.9,0.20
2008-12-28,3.6,5.8,26.2,11.1,18.3,0.10
2008-12-29,3.8,5.9,39.2,19.0,27.5,0.10
2008-12-30,3.9,6.0,36.0,20.3,26.8,0.00
2008-12-31,3.9,6.0,34.7,15.3,26.2,0.00
2009-01-01,3.9,6.0,33.8,19.2,26.2,0.00
2009-01-02,3.9,6.0,38.7,19.2,27.5,0.00
2009-01-03,3.8,6.0,26.4,7.3,18.0,0.00
2009-01-04,3.7,6.0,23.5,4.5,12.7,0.00
2009-01-05,3.7,6.0,19.6,4.6,10.9,0.00
2009-01-06,3.7,6.0,14.0,4.6,8.4,0.00
2009-01-07,3.7,6.0,28.8,11.5,21.9,0.20
2009-01-08,4.0,6.2,39.4,23.0,28.4,0.00
2009-01-09,4.0,6.2,28.4,4.3,17.1,0.10
2009-01-10,4.0,6.3,20.3,3.9,10.9,0.10
2009-01-11,4.1,6.4,23.0,9.9,15.3,0.00
2009-01-12,4.1,6.4,18.0,12.4,15.4,0.00
2009-01-13,4.1,6.4,28.0,12.0,18.3,0.00
2009-01-14,4.1,6.4,28.2,14.0,20.1,0.00
2009-01-15,4.2,6.4,29.7,17.2,22.1,0.00
2009-01-16,4.2,6.4,36.1,19.0,26.8,0.00
2009-01-17,4.2,6.4,38.5,19.4,27.0,0.00
2009-01-18,4.2,6.4,36.9,21.9,27.9,0.10
2009-01-19,4.2,6.5,40.8,22.5,30.2,0.00
2009-01-20,4.2,6.5,43.2,25.7,32.0,0.00
2009-01-21,4.2,6.5,43.5,24.3,31.8,0.00
2009-01-22,4.2,6.5,42.4,27.5,32.2,0.10
2009-01-23,4.3,6.6,37.0,20.3,27.7,0.00
2009-01-24,4.3,6.6,37.9,19.2,27.0,0.00
2009-01-25,4.3,6.6,28.4,19.6,22.5,0.00
2009-01-26,4.3,6.6,21.2,6.3,15.3,0.00
2009-01-27,4.3,6.6,13.3,-2.2,3.9,0.00
2009-01-28,4.3,6.6,18.0,3.0,9.1,0.00
2009-01-29,4.3,6.6,15.6,1.0,8.2,0.10
2009-01-30,4.3,6.7,34.3,11.3,23.4,0.00
2009-01-31,4.3,6.7,33.3,14.0,22.6,0.00
2009-02-01,4.3,6.7,23.2,11.3,16.0,0.00
2009-02-02,4.3,6.7,29.1,11.1,19.6,0.10
2009-02-03,4.4,6.8,33.1,16.2,22.6,0.00
2009-02-04,4.4,6.8,38.8,18.7,28.2,0.00
2009-02-05,4.4,6.8,40.8,21.2,29.1,0.10
2009-02-06,4.5,6.9,32.9,19.6,25.9,0.00
2009-02-07,4.5,6.9,38.1,16.0,27.1,0.00
2009-02-08,4.5,6.9,30.0,9.0,21.7,0.00
2009-02-09,4.5,6.9,23.9,6.8,13.3,0.00
2009-02-10,4.5,6.9,23.4,3.7,11.8,0.00
2009-02-11,4.5,6.9,24.1,-2.0,10.8,0.10
2009-02-12,4.5,7.0,25.2,4.3,16.2,0.10
2009-02-13,4.6,7.1,23.5,-0.2,11.3,0.00
2009-02-14,4.6,7.1,19.6,1.8,9.3,0.00
2009-02-15,4.6,7.1,29.3,0.3,15.4,0.10
2009-02-16,4.7,7.2,34.3,14.9,24.3,0.00
2009-02-17,4.7,7.2,24.4,6.3,16.0,0.00
2009-02-18,4.7,7.2,19.0,5.2,10.6,0.00
2009-02-19,4.7,7.2,25.5,5.2,13.1,0.00
2009-02-20,4.7,7.2,33.4,6.3,20.8,0.00
2009-02-21,4.7,7.2,36.9,10.6,23.9,0.10
2009-02-22,4.8,7.3,42.8,17.1,29.5,0.00
2009-02-23,4.9,7.3,39.6,26.2,31.8,0.10
2009-02-24,4.9,7.4,41.7,22.6,29.7,0.00
2009-02-25,4.9,7.4,40.5,20.5,30.6,0.00
2009-02-26,4.9,7.4,37.0,17.2,25.3,0.00
2009-02-27,4.9,7.4,31.5,6.3,18.0,0.00
2009-02-28,4.9,7.4,35.1,6.1,21.9,0.00
2009-03-01,4.9,7.4,45.9,21.9,34.0,0.00
2009-03-02,4.9,7.4,51.1,29.3,38.7,0.00
2009-03-03,4.9,7.4,44.6,29.8,34.3,0.00
2009-03-04,4.9,7.4,41.7,26.6,33.4,0.00
2009-03-05,4.8,7.4,34.5,21.6,27.0,0.00
2009-03-06,4.8,7.4,28.8,19.2,23.5,0.00
2009-03-07,4.8,7.4,25.2,6.3,14.5,0.00
2009-03-08,4.8,7.4,36.0,3.9,21.6,0.10
2009-03-09,4.9,7.5,33.1,17.2,24.1,0.10
2009-03-10,4.9,7.6,31.5,10.4,17.6,0.00
2009-03-11,4.9,7.6,39.4,12.9,25.3,0.00
2009-03-12,5.0,7.6,36.3,15.1,22.5,0.30
2009-03-13,5.2,7.9,27.9,12.0,18.7,0.00
2009-03-14,5.2,7.9,35.1,10.2,21.2,0.00
2009-03-15,5.2,7.9,38.1,13.1,24.1,0.10
2009-03-16,5.2,8.0,46.8,21.0,32.0,0.00
2009-03-17,5.3,8.0,47.3,24.4,34.5,0.00
2009-03-18,5.3,8.0,46.6,26.4,34.3,0.00
2009-03-19,5.4,8.0,48.2,23.7,36.0,0.00
2009-03-20,5.4,8.0,50.2,31.3,36.9,0.00
2009-03-21,5.4,8.0,47.8,29.5,37.8,0.00
2009-03-22,5.4,8.0,45.3,20.8,34.3,0.00
2009-03-23,5.2,8.0,28.8,13.6,18.3,0.00
2009-03-24,5.0,8.0,31.5,10.6,17.4,0.10
2009-03-25,5.3,8.1,27.3,6.6,16.3,0.00
2009-03-26,5.3,8.1,22.3,0.7,13.5,0.40
2009-03-27,5.6,8.5,21.6,-3.1,9.0,0.10
2009-03-28,5.6,8.6,33.1,7.9,20.3,0.10
2009-03-29,5.8,8.7,36.7,11.3,27.7,0.10
2009-03-30,5.9,8.8,14.7,0.7,6.8,0.10
2009-03-31,5.9,8.9,28.0,2.3,14.5,0.10
2009-04-01,6.0,9.0,23.2,5.0,12.7,0.00
2009-04-02,6.0,9.0,38.3,4.6,21.2,0.20
2009-04-03,6.2,9.2,36.0,18.9,25.9,0.00
2009-04-04,6.3,9.2,26.6,7.9,16.0,0.00
2009-04-05,6.1,9.2,27.5,3.4,14.0,0.00
2009-04-06,6.1,9.2,39.6,9.7,25.5,0.10
2009-04-07,6.3,9.3,47.5,16.7,32.0,0.10
2009-04-08,6.3,9.4,44.2,19.8,34.0,0.00
2009-04-09,6.2,9.4,32.9,14.9,22.5,0.00
2009-04-10,6.1,9.4,43.7,17.1,30.6,0.10
2009-04-11,6.1,9.5,32.9,20.3,25.0,0.80
2009-04-12,6.8,10.3,32.7,19.8,24.6,0.30
2009-04-13,7.0,10.6,44.4,17.6,29.7,0.00
2009-04-14,7.0,10.6,44.1,26.8,32.5,0.10
2009-04-15,7.0,10.7,40.8,20.5,29.1,0.10
2009-04-16,7.1,10.8,34.3,10.4,22.1,0.00
2009-04-17,7.1,10.8,24.8,14.5,18.3,1.10
2009-04-18,8.0,11.9,35.6,16.9,24.4,0.10
2009-04-19,7.8,12.0,42.4,18.9,30.7,0.00
2009-04-20,8.0,12.0,48.4,26.8,36.3,0.00
2009-04-21,7.9,12.0,53.6,29.7,40.3,0.00
2009-04-22,7.9,12.0,53.4,31.3,40.1,0.00
2009-04-23,7.7,12.0,54.1,33.8,41.4,0.00
2009-04-24,7.5,12.0,50.4,32.4,40.5,0.00
2009-04-25,7.2,12.0,47.3,23.5,36.0,0.00
2009-04-26,7.0,12.0,39.4,15.1,24.6,0.00
2009-04-27,6.6,12.0,45.5,16.2,30.9,0.00
2009-04-28,6.4,12.0,49.5,27.5,37.9,0.10
2009-04-29,5.7,12.1,52.5,32.4,40.6,0.00
2009-04-30,4.6,12.1,54.9,28.4,41.9,0.00
2009-05-01,3.6,12.1,55.9,33.4,44.1,0.00
2009-05-02,2.6,12.1,45.3,28.0,34.7,0.10
2009-05-03,2.4,12.2,43.0,24.6,32.2,0.10
2009-05-04,2.2,12.3,46.2,28.4,35.6,0.00
2009-05-05,1.5,12.3,51.3,30.0,40.1,0.00
2009-05-06,1.0,12.3,60.6,35.1,46.6,0.00
2009-05-07,0.3,12.3,60.6,38.3,48.4,0.00
2009-05-08,0.0,12.3,57.7,33.1,44.6,0.00
2009-05-09,0.0,12.3,59.0,28.8,44.2,0.00
2009-05-10,0.0,12.3,58.8,38.1,46.0,0.00
2009-05-11,0.0,12.3,61.7,38.5,49.1,0.10
2009-05-12,0.0,12.4,60.6,38.7,48.6,0.00
2009-05-13,0.0,12.4,59.5,36.7,46.4,0.00
2009-05-14,0.0,12.4,58.8,37.8,47.5,0.00
2009-05-15,0.0,12.4,58.6,34.3,45.0,0.00
2009-05-16,0.0,12.4,55.8,33.1,41.9,0.00
2009-05-17,0.0,12.4,62.8,33.4,48.2,0.00
2009-05-18,0.0,12.4,64.4,40.8,49.6,0.00
2009-05-19,0.0,12.4,63.9,38.5,47.7,0.00
2009-05-20,0.0,12.4,57.7,38.3,44.4,0.00
2009-05-21,0.0,12.4,44.2,34.2,38.3,0.50
2009-05-22,0.0,12.9,48.6,33.8,38.8,0.10
2009-05-23,0.0,13.0,49.5,35.1,38.7,0.10
2009-05-24,0.0,13.1,49.3,32.4,37.4,0.10
2009-05-25,0.0,13.2,49.1,30.6,36.1,0.00
2009-05-26,0.0,13.2,46.6,31.3,34.3,0.20
2009-05-27,0.0,13.4,52.0,30.6,36.9,0.10
2009-05-28,0.0,13.5,52.2,32.2,39.9,0.20
2009-05-29,0.0,13.7,48.6,32.9,39.2,0.10
2009-05-30,0.0,13.8,50.0,35.1,40.8,0.00
2009-05-31,0.0,13.8,49.8,32.2,38.1,0.00
2009-06-01,0.0,13.8,45.9,32.5,36.7,0.60
2009-06-02,0.0,14.4,51.1,32.7,38.1,0.20
2009-06-03,0.0,14.6,48.6,31.8,38.5,0.20
2009-06-04,0.0,14.8,57.0,34.0,44.6,0.10
2009-06-05,0.0,14.9,55.0,34.7,45.5,0.00
2009-06-06,0.0,14.9,54.1,36.0,43.5,0.00
2009-06-07,0.0,14.9,50.4,32.0,39.0,0.00
2009-06-08,0.0,14.9,54.1,29.3,42.1,0.00
2009-06-09,0.0,14.9,51.4,34.5,41.0,0.00
2009-06-10,0.0,14.9,50.2,30.2,36.3,0.00
2009-06-11,0.0,14.9,52.2,32.2,41.0,0.10
2009-06-12,0.0,15.0,55.0,30.9,42.8,0.00
2009-06-13,0.0,15.0,61.9,34.2,45.5,0.00
2009-06-14,0.0,15.0,59.2,34.5,45.0,0.00
2009-06-15,0.0,15.0,59.0,34.0,44.2,0.00
2009-06-16,0.0,15.0,59.2,36.5,48.0,0.00
2009-06-17,0.0,15.0,64.4,37.4,49.3,0.00
2009-06-18,0.0,15.0,59.0,33.1,45.7,0.00
2009-06-19,0.0,15.0,64.9,31.5,48.6,0.00
2009-06-20,0.0,15.0,50.9,36.7,44.2,0.00
2009-06-21,0.0,15.0,61.7,36.0,48.9,0.00
2009-06-22,0.0,15.0,69.1,42.8,55.2,0.00
2009-06-23,0.0,15.0,65.7,45.0,52.7,0.00
2009-06-24,0.0,15.0,63.0,43.9,52.7,0.00
2009-06-25,0.0,15.0,65.3,43.5,51.3,0.10
2009-06-26,0.0,15.1,58.8,38.7,47.8,0.20
2009-06-27,0.0,15.3,61.2,38.1,48.4,0.00
2009-06-28,0.0,15.3,65.5,41.4,52.5,0.00
2009-06-29,0.0,15.3,68.7,43.5,54.1,0.00
2009-06-30,0.0,15.3,66.6,44.8,54.3,0.00
2009-07-01,0.0,15.3,67.1,44.6,53.4,0.00
2009-07-02,0.0,15.3,62.2,44.2,51.1,0.00
2009-07-03,0.0,15.3,60.4,45.0,51.4,0.30
2009-07-04,0.0,15.6,65.7,43.7,53.2,0.10
2009-07-05,0.0,15.7,64.2,42.3,52.9,0.00
2009-07-06,0.0,15.7,64.9,38.3,48.6,0.10
2009-07-07,0.0,15.8,68.4,43.2,55.0,0.10
2009-07-08,0.0,15.9,73.4,44.6,58.5,0.00
2009-07-09,0.0,15.9,73.4,48.0,58.8,0.00
2009-07-10,0.0,15.9,72.3,47.3,56.5,0.10
2009-07-11,0.0,16.0,71.1,47.7,56.7,0.00
2009-07-12,0.0,16.0,69.4,48.0,55.4,0.00
2009-07-13,0.0,16.0,67.3,46.4,54.9,0.30
2009-07-14,0.0,16.3,70.2,49.1,57.7,0.00
2009-07-15,0.0,16.3,68.0,47.8,55.9,0.00
2009-07-16,0.0,16.3,71.6,46.2,58.5,0.00
2009-07-17,0.0,16.3,72.9,47.5,59.2,0.00
2009-07-18,0.0,16.3,73.6,47.8,59.7,0.10
2009-07-19,0.0,16.4,73.9,47.5,59.0,0.00
2009-07-20,0.0,16.4,69.6,46.2,55.9,0.00
2009-07-21,0.0,16.4,63.0,41.9,50.4,0.20
2009-07-22,0.0,16.6,69.6,38.3,53.6,0.00
2009-07-23,0.0,16.6,72.9,45.9,58.5,0.00
2009-07-24,0.0,16.6,74.7,48.0,59.5,0.00
2009-07-25,0.0,16.6,68.4,47.1,56.1,0.10
2009-07-26,0.0,16.7,63.3,41.7,47.8,0.30
2009-07-27,0.0,17.0,69.8,41.7,54.1,0.00
2009-07-28,0.0,17.0,69.1,41.7,53.8,0.10
2009-07-29,0.0,17.1,62.1,39.2,48.6,0.10
2009-07-30,0.0,17.2,60.8,39.0,48.2,0.00
2009-07-31,0.0,17.2,57.2,36.3,47.5,0.30
2009-08-01,0.0,17.5,66.9,38.8,53.1,0.00
2009-08-02,0.0,17.5,68.0,45.9,55.8,0.10
2009-08-03,0.0,17.6,69.1,49.8,57.4,0.00
2009-08-04,0.0,17.6,68.5,50.9,57.6,0.10
2009-08-05,0.0,17.7,69.6,45.9,54.9,0.00
2009-08-06,0.0,17.7,68.7,45.9,55.4,0.00
2009-08-07,0.0,17.7,65.1,42.8,53.6,0.00
2009-08-08,0.0,17.7,65.8,38.5,50.9,0.00
2009-08-09,0.0,17.7,68.5,39.2,51.8,0.00
2009-08-10,0.0,17.7,68.7,40.5,53.8,0.00
2009-08-11,0.0,17.7,71.6,43.7,56.1,0.00
2009-08-12,0.0,17.7,72.3,48.9,58.3,0.00
2009-08-13,0.0,17.7,64.9,42.3,52.9,0.10
2009-08-14,0.0,17.8,55.8,40.1,45.0,0.10
2009-08-15,0.0,17.9,63.0,41.4,51.1,0.00
2009-08-16,0.0,17.9,63.9,39.0,50.4,0.10
2009-08-17,0.0,18.0,67.8,41.4,52.5,0.00
2009-08-18,0.0,18.0,64.8,42.4,51.3,0.00
2009-08-19,0.0,18.0,66.2,42.6,52.9,0.00
2009-08-20,0.0,18.0,71.8,44.4,57.0,0.00
2009-08-21,0.0,18.0,74.3,45.3,58.5,0.00
2009-08-22,0.0,18.0,73.4,48.2,56.8,0.00
2009-08-23,0.0,18.0,66.6,45.7,55.2,0.00
2009-08-24,0.0,18.0,48.0,40.6,45.0,0.20
2009-08-25,0.0,18.2,57.2,36.7,45.3,0.10
2009-08-26,0.0,18.3,63.9,36.7,49.5,0.00
2009-08-27,0.0,18.3,65.3,41.0,51.6,0.00
2009-08-28,0.0,18.3,68.2,43.9,54.3,0.00
2009-08-29,0.0,18.3,67.6,43.2,53.8,0.00
2009-08-30,0.0,18.3,62.1,42.4,50.2,0.00
2009-08-31,0.0,18.3,64.4,42.6,52.9,0.00
2009-09-01,0.0,18.3,63.3,44.4,51.4,0.00
2009-09-02,0.0,18.3,64.8,43.9,51.1,0.00
2009-09-03,0.0,18.3,64.2,43.7,52.0,0.00
2009-09-04,0.0,18.3,63.7,38.3,48.0,0.00
2009-09-05,0.0,18.3,58.5,40.5,48.4,0.10
2009-09-06,0.0,18.4,59.2,42.3,47.8,0.00
2009-09-07,0.0,18.4,63.3,39.2,48.4,0.10
2009-09-08,0.0,18.5,60.4,40.8,47.8,0.00
2009-09-09,0.0,18.5,59.9,42.3,48.2,0.10
2009-09-10,0.0,18.6,57.6,42.1,46.0,0.10
2009-09-11,0.0,18.7,62.2,40.8,49.1,0.00
2009-09-12,0.0,18.7,55.0,34.9,41.9,0.10
2009-09-13,0.0,18.8,51.6,34.2,41.7,0.20
2009-09-14,0.0,19.0,57.6,36.5,44.6,0.10
2009-09-15,0.0,19.1,58.6,37.2,46.6,0.30
2009-09-16,0.0,19.4,48.9,36.3,40.3,0.30
2009-09-17,0.0,19.7,53.8,36.5,42.6,0.00
2009-09-18,0.0,19.7,56.7,34.3,43.0,0.00
2009-09-19,0.0,19.7,57.9,36.0,43.9,0.00
2009-09-20,0.0,19.7,52.2,32.9,40.1,0.10
2009-09-21,0.0,19.8,43.7,18.3,31.5,0.00
2009-09-22,0.0,19.8,37.0,18.3,25.7,0.10
2009-09-23,0.0,19.9,43.0,24.8,30.9,0.10
2009-09-24,0.1,20.0,41.9,21.9,30.6,0.20
2009-09-25,0.0,20.2,49.8,29.5,39.2,0.10
2009-09-26,0.0,20.3,59.0,35.6,47.1,0.00
